legacy_partner_source,legacy_partner_id,legacy_partner_name,name,company_type,supplier_rank,customer_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_project_name,source_document_state,source_push_result,source_tax_rate,source_created_by,source_created_at,review_flags
xlsx_supplier_cooperat_company,GYS-20251231-002,四川巨腾建筑工程有限公司（供应商）,四川巨腾建筑工程有限公司（供应商）,company,1,0,material,四川巨腾建筑工程有限公司（供应商）,中国建设银行股份有限公司成都第六支行,51050146830800003566,,,,1供应商_合作单位639136856545326250.xlsx: row 279; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-12-31 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251231-001,渝北区华航建材经营部,渝北区华航建材经营部,company,1,0,material,渝北区华航建材经营部,重庆农村商业银行股份有限公司渝北支行石船分理处,1323010120010001153,,,,1供应商_合作单位639136856545326250.xlsx: row 280; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2025-12-31 00:00,invalid_or_placeholder_credit;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251230-004,四川诺泰阳明劳务有限公司,四川诺泰阳明劳务有限公司,company,1,0,material,四川诺泰阳明劳务有限公司,中国工商银行德阳城南支行,2305363409100234615,,,,1供应商_合作单位639136856545326250.xlsx: row 284; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-12-30 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251230-002,四川疯巢防火材料有限公司,四川疯巢防火材料有限公司,company,1,0,material,四川疯巢防火材料有限公司,中国银行都江堰支行,125333651869,,,,1供应商_合作单位639136856545326250.xlsx: row 286; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-12-30 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251229-008,成都宁锋商贸有限公司,成都宁锋商贸有限公司,company,1,0,material,成都宁锋商贸有限公司,浙江民泰商业银行股份有限公司成都武侯支行,581463903200015,91510105095268658M,91510105095268658M,,1供应商_合作单位639136856545326250.xlsx: row 288; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-12-29 00:00,duplicate_credit_in_xlsx
xlsx_supplier_cooperat_company,GYS-20251229-007,四川世达顺辉建筑劳务有限公司,四川世达顺辉建筑劳务有限公司,company,1,0,material,四川世达顺辉建筑劳务有限公司,中国农业银行股份有限公司绵阳游仙支行,22245201040021684,,,,1供应商_合作单位639136856545326250.xlsx: row 289; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-12-29 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251226-005,四川华鑫锦尚机械设备租赁有限公司,四川华鑫锦尚机械设备租赁有限公司,company,1,0,material,四川华鑫锦尚机械设备租赁有限公司,德阳农村商业银行股份有限公司金山支行,2015012000029055,,,,1供应商_合作单位639136856545326250.xlsx: row 297; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-12-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251226-002,唐小平,唐小平,person,1,0,material,唐小平,中国建设银行重庆分行杨家坪支行,6227003761740163891,,,,1供应商_合作单位639136856545326250.xlsx: row 300; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2025-12-26 00:00,invalid_or_placeholder_credit;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251225-005,渝北区顺超建材经营部,渝北区顺超建材经营部,company,1,0,material,渝北区顺超建材经营部,重庆市农商行两江北环支行,5109010120010001004,92500112MA5UDM100D,92500112MA5UDM100D,,1供应商_合作单位639136856545326250.xlsx: row 305; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2025-12-25 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251225-001,喀什鑫晨荣达商贸有限公司,喀什鑫晨荣达商贸有限公司,company,1,0,material,喀什鑫晨荣达商贸有限公司,中国建设银行股份有限公司喀什唐城支行,65050110184600000552,91653101MA783N9T0G,91653101MA783N9T0G,,1供应商_合作单位639136856545326250.xlsx: row 309; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,肖辉玖,2025-12-25 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251222-005,新疆凌新建筑工程有限公司,新疆凌新建筑工程有限公司,company,1,0,material,新疆凌新建筑工程有限公司,中国光大银行股份有限公司乌鲁木齐河南东路支行,50850188000077902,91650104MABP8Y575U,91650104MABP8Y575U,,1供应商_合作单位639136856545326250.xlsx: row 312; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,肖辉玖,2025-12-22 00:00,duplicate_name_in_xlsx;duplicate_credit_in_xlsx
xlsx_supplier_cooperat_company,GYS-20251222-001,成都森邦悦商贸有限公司,成都森邦悦商贸有限公司,company,1,0,material,成都森邦悦商贸有限公司,中国银行股份有限公司大邑支行,129362415024,91510129MA644RE81G,91510129MA644RE81G,,1供应商_合作单位639136856545326250.xlsx: row 316; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-12-22 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251219-005,新疆凌新建筑工程有限公司,新疆凌新建筑工程有限公司,company,1,0,material,新疆凌新建筑工程有限公司,中国光大银行股份有限公司乌鲁木齐河南东路支行,50850188000077902,91650104MABP8Y575U,91650104MABP8Y575U,,1供应商_合作单位639136856545326250.xlsx: row 317; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2025-12-19 00:00,duplicate_name_in_xlsx;duplicate_credit_in_xlsx;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251219-004,成都金渝成商贸有限公司,成都金渝成商贸有限公司,company,1,0,material,成都金渝成商贸有限公司,中国建设银行股份有限公司成都第五支行,51001458208051525885,915101060724260192,915101060724260192,,1供应商_合作单位639136856545326250.xlsx: row 318; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-12-19 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251218-002,四川墨川园林绿化有限公司,四川墨川园林绿化有限公司,company,1,0,material,四川墨川园林绿化有限公司,中国工商银行股份有限公司德阳黄河支行,2305363709100090206,91510603MAD90NHH9B,91510603MAD90NHH9B,,1供应商_合作单位639136856545326250.xlsx: row 322; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-12-18 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251126-007,旌阳区德新镇小欧门业（欧映华）,旌阳区德新镇小欧门业（欧映华）,person,1,0,material,旌阳区德新镇小欧门业（欧映华）,中国邮政银行旌阳区德新支行,6236986580000032428,,,,1供应商_合作单位639136856545326250.xlsx: row 358; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2025-11-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251125-004,荣昌区兴瑞五金机电经营部(个体工商户),荣昌区兴瑞五金机电经营部(个体工商户),company,1,0,material,荣昌区兴瑞五金机电经营部(个体工商户),重庆农村商业银行股份有限公司荣昌支行,1901020120010006195,92500153MAD7Y0TE13,92500153MAD7Y0TE13,,1供应商_合作单位639136856545326250.xlsx: row 365; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,徐丹,2025-11-25 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251125-003,荣昌区昌州街道信德畜牧设备经营部,荣昌区昌州街道信德畜牧设备经营部,company,1,0,material,荣昌区昌州街道信德畜牧设备经营部,荣昌区昌州街道信德畜牧设备经营部,50050117630000001083,92500226MA5YBWLP2G,92500226MA5YBWLP2G,,1供应商_合作单位639136856545326250.xlsx: row 366; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,徐丹,2025-11-25 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251125-002,渝胜吉(重庆)新材料有限公司,渝胜吉(重庆)新材料有限公司,company,1,0,material,渝胜吉(重庆)新材料有限公司,交通银行股份有限公司重庆东和春天支行,500500185013002471423,91500106MAC96DB568,91500106MAC96DB568,,1供应商_合作单位639136856545326250.xlsx: row 367; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2025-11-25 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251124-006,铜梁区渝铜电脑商行,铜梁区渝铜电脑商行,company,1,0,material,铜梁区渝铜电脑商行,中国建设银行铜梁支行,50050119360000000117,92500224MA5UGGGW8W,92500224MA5UGGGW8W,,1供应商_合作单位639136856545326250.xlsx: row 369; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2025-11-24 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251124-003,重庆图南供应链有限公司,重庆图南供应链有限公司,company,1,0,material,重庆图南供应链有限公司,中国建设银行股份有限公司重庆自由贸易试验区国际物流枢纽园支行,50050105710000000538,91500106MA7N8AEE5U,91500106MA7N8AEE5U,,1供应商_合作单位639136856545326250.xlsx: row 372; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2025-11-24 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251118-002,成都大成百盛建筑工程管理有限公司重庆分公司,成都大成百盛建筑工程管理有限公司重庆分公司,company,1,0,material,成都大成百盛建筑工程管理有限公司重庆分公司,中国工商银行股份有限公司重庆白马凼支行,3100025309200068793,91500106MA60U4M7XF,91500106MA60U4M7XF,,1供应商_合作单位639136856545326250.xlsx: row 383; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2025-11-18 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251117-007,广汉同越新材料科技有限公司,广汉同越新材料科技有限公司,company,1,0,material,广汉同越新材料科技有限公司,长城华西银行股份有限公司德阳高新科技支行,110314000001098,,,,1供应商_合作单位639136856545326250.xlsx: row 386; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-11-17 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251117-005,沙坪坝区鑫之顺五金建材经营部（个体工商户）,沙坪坝区鑫之顺五金建材经营部（个体工商户）,company,1,0,material,沙坪坝区鑫之顺五金建材经营部（个体工商户）,农业银行股份有限公司重庆沙坪坝歌乐山支行,31040801040013305,92500106MAEU6T2E9D,92500106MAEU6T2E9D,,1供应商_合作单位639136856545326250.xlsx: row 388; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2025-11-17 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251117-004,重庆市南岸区厚均花木专业合作社,重庆市南岸区厚均花木专业合作社,company,1,0,material,重庆市南岸区厚均花木专业合作社,重庆农村商业银行股份有限公司南,060601012001003281,93500108683906564G,93500108683906564G,,1供应商_合作单位639136856545326250.xlsx: row 389; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2025-11-17 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251117-003,重庆洪现建筑工程有限公司,重庆洪现建筑工程有限公司,company,1,0,material,重庆洪现建筑工程有限公司,中国农业银行股份有限公司:,31830201040007957,91500243MADYEF6155,91500243MADYEF6155,,1供应商_合作单位639136856545326250.xlsx: row 390; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2025-11-17 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251112-005,绵阳品正玻璃有限责任公司,绵阳品正玻璃有限责任公司,company,1,0,material,绵阳品正玻璃有限责任公司,中国农业银行股份有限公司绵阳游仙支行,22245201040023086,91510704MA69K92R39,91510704MA69K92R39,,1供应商_合作单位639136856545326250.xlsx: row 397; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,徐丹,2025-11-12 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251112-001,仁布县萨鼎五金店,仁布县萨鼎五金店,person,1,0,material,仁布县萨鼎五金店,中国农业银行股份有限公司仁布亚德营业所,25600401040000501,,,,1供应商_合作单位639136856545326250.xlsx: row 401; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2025-11-12 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251111-004,罗江区君宏装饰部,罗江区君宏装饰部,company,1,0,material,罗江区君宏装饰部,农业银行,6228480492614028610,92510626MA6BMX534F,92510626MA6BMX534F,,1供应商_合作单位639136856545326250.xlsx: row 402; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,江一娇,2025-11-11 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251110-001,西藏其霖建筑工程有限公司,西藏其霖建筑工程有限公司,company,1,0,material,西藏其霖建筑工程有限公司,中国农业银行股份有限公司拉萨经济开发区支行,25961001040009685,9154009IMACQG5WR8C,9154009IMACQG5WR8C,,1供应商_合作单位639136856545326250.xlsx: row 408; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-11-10 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251105-002,成都杰炫商贸有限公司,成都杰炫商贸有限公司,company,1,0,material,成都杰炫商贸有限公司,中国民生银行股份有限公司成都金牛支行,151116232,91510106MA62L0A75W,91510106MA62L0A75W,,1供应商_合作单位639136856545326250.xlsx: row 412; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-11-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20251103-001,重庆市建设工程质量检测中心有限公司,重庆市建设工程质量检测中心有限公司,company,1,0,material,重庆市建设工程质量检测中心有限公司,华夏银行重庆沙坪坝支行,11258000000951064,,,,1供应商_合作单位639136856545326250.xlsx: row 415; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-11-03 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251031-003,旌阳区荣宁机械设备租赁服务部（个体工商户）,旌阳区荣宁机械设备租赁服务部（个体工商户）,company,1,0,material,旌阳区荣宁机械设备租赁服务部（个体工商户）,中国银行股份有限公司德阳珠江西路支行,117233826303,,,,1供应商_合作单位639136856545326250.xlsx: row 419; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-10-31 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251031-002,郫都区佳辰鑫盛苗木经营部（个体工商户）,郫都区佳辰鑫盛苗木经营部（个体工商户）,company,1,0,material,郫都区佳辰鑫盛苗木经营部（个体工商户）,中国工商银行股份有限公司成都高新综合保税区支行,4402254209100075860,,,,1供应商_合作单位639136856545326250.xlsx: row 420; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-10-31 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251023-002,仁寿县文林镇鸿达装饰建材经营部,仁寿县文林镇鸿达装饰建材经营部,company,1,0,material,仁寿县文林镇鸿达装饰建材经营部,中国建设银行股份有限公司仁寿支行,51050169710800001298,,,,1供应商_合作单位639136856545326250.xlsx: row 427; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-10-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251023-001,四川铭浩土石方工程有限公司,四川铭浩土石方工程有限公司,company,1,0,material,四川铭浩土石方工程有限公司,中国邮政储蓄股份有限公司德阳市旌阳区支行,951007010011518967,,,,1供应商_合作单位639136856545326250.xlsx: row 428; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-10-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251022-001,旌阳区飞玲建材经营部,旌阳区飞玲建材经营部,company,1,0,material,旌阳区飞玲建材经营部,中国建设银行股份有限公司德阳分行,51050164860300001725,,,,1供应商_合作单位639136856545326250.xlsx: row 429; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2025-10-22 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20251020-002,四川冠泰线缆有限公司,四川冠泰线缆有限公司,company,1,0,material,四川冠泰线缆有限公司,中国民生银行股份有限公司成都金牛支行,639566060,,,,1供应商_合作单位639136856545326250.xlsx: row 433; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-10-20 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250929-005,柳梧欧特斯建材中心,柳梧欧特斯建材中心,company,1,0,material,柳梧欧特斯建材中心,中国农业银行股份有限公司拉萨柳梧支行,25934001040007121,92540195MABU8K5A6Q,92540195MABU8K5A6Q,,1供应商_合作单位639136856545326250.xlsx: row 438; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-29 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250929-003,西藏景胜工程技术有限公司,西藏景胜工程技术有限公司,company,1,0,material,西藏景胜工程技术有限公司,中国工商银行股份有限公司西藏自治区分行,0158000109000153873,91540194MA6T3P973C,91540194MA6T3P973C,,1供应商_合作单位639136856545326250.xlsx: row 440; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-29 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250926-003,浙江合海交通设施有限公司,浙江合海交通设施有限公司,company,1,0,material,浙江合海交通设施有限公司,浙江三门银座村镇银行股份有限公司高枧支行,650536712600015,,,,1供应商_合作单位639136856545326250.xlsx: row 447; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2025-09-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250926-001,江油市太平镇吴氏墙地砖建材经营部,江油市太平镇吴氏墙地砖建材经营部,company,1,0,material,江油市太平镇吴氏墙地砖建材经营部,四川农村商业银行,6210990688000031636,92510781MM63RDM599,92510781MM63RDM599,,1供应商_合作单位639136856545326250.xlsx: row 449; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2025-09-26 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250925-004,四川佑树建筑劳务有限公司,四川佑树建筑劳务有限公司,company,1,0,material,四川佑树建筑劳务有限公司,四川筠连农村商业银行股份有限公司,62990120000048758,91511527MADJUN21X7,91511527MADJUN21X7,,1供应商_合作单位639136856545326250.xlsx: row 450; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2025-09-25 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250924-003,四川博懿祥机械设备租赁有限公司,四川博懿祥机械设备租赁有限公司,company,1,0,material,四川博懿祥机械设备租赁有限公司,四川中江农村商业银行股份有限公司青市分理处,18830120000005390,91510623MA689RXK15,91510623MA689RXK15,,1供应商_合作单位639136856545326250.xlsx: row 455; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-24 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250924-002,德阳朗润建材有限公司,德阳朗润建材有限公司,company,1,0,material,德阳朗润建材有限公司,长城华西银行股份有限公司营业部,1001120000003057,,,,1供应商_合作单位639136856545326250.xlsx: row 456; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-24 00:00,invalid_or_placeholder_credit;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250924-001,四川捌澜建材有限公司,四川捌澜建材有限公司,company,1,0,material,四川捌澜建材有限公司,中国银行股份有限公司德阳峨眉山南路支行,128026210582,91510603MA7NBX4Y4K,91510603MA7NBX4Y4K,,1供应商_合作单位639136856545326250.xlsx: row 457; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-24 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250923-002,重庆辰丰建材有限公司,重庆辰丰建材有限公司,company,1,0,material,重庆辰丰建材有限公司,中国农业银行股份有限公司重庆璧山璧城支行,31200301040013922,91500227MA5UQG084D,91500227MA5UQG084D,,1供应商_合作单位639136856545326250.xlsx: row 459; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2025-09-23 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250923-001,德阳鼎浩建材有限公司,德阳鼎浩建材有限公司,company,1,0,material,德阳鼎浩建材有限公司,长城华西银行股份有限公司营业部,1001140000003061,91510603MAC771321N,91510603MAC771321N,,1供应商_合作单位639136856545326250.xlsx: row 460; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,文楠,2025-09-23 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250917-004,德阳佰盛旌鸿贸易有限公司,德阳佰盛旌鸿贸易有限公司,company,1,0,material,德阳佰盛旌鸿贸易有限公司,中国工商银行股份有限公司德阳玉泉支行,2305050209020110745,91510600MA62341F6H,91510600MA62341F6H,,1供应商_合作单位639136856545326250.xlsx: row 464; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,江一娇,2025-09-17 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250916-001,绵竹富贵天成建筑设备租赁有限公司,绵竹富贵天成建筑设备租赁有限公司,company,1,0,material,绵竹富贵天成建筑设备租赁有限公司,中国工商银行,2305370109022124919,91510683759729278Y,91510683759729278Y,,1供应商_合作单位639136856545326250.xlsx: row 470; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,江一娇,2025-09-16 00:00,duplicate_credit_in_xlsx;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250912-003,江西共保工程担保有限公司,江西共保工程担保有限公司,company,1,0,material,江西共保工程担保有限公司,中国建设银行股份有限公司新余市分行,36050165015000001894,,,,1供应商_合作单位639136856545326250.xlsx: row 473; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,江一娇,2025-09-12 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250912-001,成都宇锋商贸有限公司,成都宇锋商贸有限公司,company,1,0,material,成都宇锋商贸有限公司,浙江民泰商业银行股份有限公司,581463903200015,91510105095268658M,91510105095268658M,,1供应商_合作单位639136856545326250.xlsx: row 475; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2025-09-12 00:00,duplicate_credit_in_xlsx
xlsx_supplier_cooperat_company,GYS-20250911-001,贵州宝琴澳蓉木业有限责任公司,贵州宝琴澳蓉木业有限责任公司,company,1,0,material,贵州宝琴澳蓉木业有限责任公司,贵州农业银行股份有限公司岑巩支行,23660001040020686,,,,1供应商_合作单位639136856545326250.xlsx: row 476; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-09-11 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250910-004,四川都知防水科技有限公司,四川都知防水科技有限公司,company,1,0,material,四川都知防水科技有限公司,中国民生银行股份有限公司成都西体路支行,159519595,,,,1供应商_合作单位639136856545326250.xlsx: row 478; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2025-09-10 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250905-005,四川晖吉商贸有限公司,四川晖吉商贸有限公司,company,1,0,material,四川晖吉商贸有限公司,中国工商银行股份有限公司中江凯江支行,2305019509100039017,91510623MAACEEJF46,91510623MAACEEJF46,,1供应商_合作单位639136856545326250.xlsx: row 487; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250905-004,中江县东北镇顺蔚劳务服务部(个体工商户),中江县东北镇顺蔚劳务服务部(个体工商户),company,1,0,material,中江县东北镇顺蔚劳务服务部(个体工商户),中国工商银行成都沙河建设路支行,6212264402081289740,92510623MADGWTAF5Q,92510623MADGWTAF5Q,,1供应商_合作单位639136856545326250.xlsx: row 488; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250905-003,中江县东北镇建杰劳务服务部(个体工商户),中江县东北镇建杰劳务服务部(个体工商户),company,1,0,material,中江县东北镇建杰劳务服务部(个体工商户),中国农业银行股份有限公司营山翠屏东路支行中国农业银行股份有限公司营山翠屏东路支行,6230522090000047875,92510623MADGWTDB19,92510623MADGWTDB19,,1供应商_合作单位639136856545326250.xlsx: row 489; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李林旭,2025-09-05 00:00,legacy_push_failed
