payment_request_id,external_id,name,old_state,old_validation_status,amount,old_ledger_count,old_ledger_sum,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids
13695,legacy_outflow_sc_af8b5105f4494b21933777bf26d25d19,PRQ2613695,done,validated,58100.00,1,58100.00,1,58100.00,legacy_actual_outflow_sc_18cfa15162d74387bb99b8698f6df7b4
13696,legacy_outflow_sc_af920be8c2754896b080e815d2a6caeb,PRQ2613696,done,validated,1000000.00,1,1000000.00,1,1000000.00,legacy_actual_outflow_sc_fa9ca12faba14a32a7d3bd25a229a69e
13697,legacy_outflow_sc_af9a96a2d97b4f4e80d4300994653bb6,PRQ2613697,done,validated,3469.00,1,3469.00,1,3469.00,legacy_actual_outflow_sc_8cf50924dd874f86a766ce5211da850a
13698,legacy_outflow_sc_af9bf4f07a444b5a9a19c4068f05f817,PRQ2613698,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_04bda06524dc4287a66f8d676b3f7109
13699,legacy_outflow_sc_af9c3c0406ef44cc94ebfa6440b4c177,PRQ2613699,done,validated,60000.00,1,60000.00,1,60000.00,legacy_actual_outflow_sc_4b13a490a1144c37b4d0d30af8a40db8
13700,legacy_outflow_sc_af9e7a5f18a842dfbbc0b8d96318af33,PRQ2613700,done,validated,161767.00,1,161767.00,1,161767.00,legacy_actual_outflow_sc_133bb3603dc740259470d75e716a754b
13701,legacy_outflow_sc_afa053204a8749c19a47314f2618f299,PRQ2613701,done,validated,47160.00,1,47160.00,1,47160.00,legacy_actual_outflow_sc_7f59224c3bd94451b10facf56b956367
13702,legacy_outflow_sc_afa0d1e4eabd482aad19a777232cef65,PRQ2613702,done,validated,87971.00,1,87971.00,1,87971.00,legacy_actual_outflow_sc_8fab4f5ddc204627953abb13d07f4f8a
13703,legacy_outflow_sc_afa1b49c597643bbac61741a740ee517,PRQ2613703,done,validated,20840.00,1,20840.00,1,20840.00,legacy_actual_outflow_sc_18770cc79a23427d95ae86c56a4844be
13704,legacy_outflow_sc_afabd21c9f114cb78b0cdf595d2f51ba,PRQ2613704,done,validated,150000.00,1,150000.00,1,150000.00,legacy_actual_outflow_sc_5c00ba21b616455d8cfd5930e1a604d9
13705,legacy_outflow_sc_afb0aa32278546a49ad4d13200a34530,PRQ2613705,done,validated,60000.00,1,60000.00,1,60000.00,legacy_actual_outflow_sc_a680fc5ee33b483ba50ffa90f1c7e77d
13706,legacy_outflow_sc_afb12b7dfce34831b3997a7db6ce192e,PRQ2613706,done,validated,37000.00,1,37000.00,1,37000.00,legacy_actual_outflow_sc_b677943215e34893b5ee42bd80992842
13707,legacy_outflow_sc_afba62059a224efaa66956d7fd5c2491,PRQ2613707,done,validated,33775.00,1,33775.00,1,33775.00,legacy_actual_outflow_sc_459082dbea844328acb4eb7422d42f06
13708,legacy_outflow_sc_afbf7737e7e6486881a39756a99eb20b,PRQ2613708,done,validated,14191.00,1,14191.00,1,14191.00,legacy_actual_outflow_sc_65dce293d43e4f8281948f43e77189f8
13709,legacy_outflow_sc_afc0175b5bb5438fa5c98faa0593c28d,PRQ2613709,done,validated,600000.00,1,600000.00,1,600000.00,legacy_actual_outflow_sc_3295ecc62d5e40588b6cd27ecbde4db8
13710,legacy_outflow_sc_afd0919188ee402f91b367938c64a6b9,PRQ2613710,done,validated,4859.07,1,4859.07,1,4859.07,legacy_actual_outflow_sc_eeaf42157bdf45b6909fcf2445af888f
13711,legacy_outflow_sc_afd61c808cfb4d5089b090dbd52b2c2d,PRQ2613711,done,validated,254790.00,1,254790.00,1,254790.00,legacy_actual_outflow_sc_2f94e105b69946919cf06054d14d3b05
13712,legacy_outflow_sc_afdbade3329d4221b8dd5193d35c2d60,PRQ2613712,done,validated,391918.16,1,391918.16,1,391918.16,legacy_actual_outflow_sc_d70a50bcd05c4575b109e7bafd4bba86
13713,legacy_outflow_sc_afdcefc967ff4a6c9e9af7450bca9beb,PRQ2613713,done,validated,300000.00,1,300000.00,1,300000.00,legacy_actual_outflow_sc_b9c1fb2b9a144190a284385d36415c9d
13714,legacy_outflow_sc_afddd1d6c7124bd295d1689d3fd90cc1,PRQ2613714,done,validated,295764.00,1,295764.00,1,295764.00,legacy_actual_outflow_sc_ec463f69c6e849a5b30d171244feed6f
13715,legacy_outflow_sc_afdebcb5a96749229995d05bd222a163,PRQ2613715,done,validated,70000.00,1,70000.00,1,70000.00,legacy_actual_outflow_sc_83f6f4923caa427980c53819c99487ab
13716,legacy_outflow_sc_b005f29f0deb4fde9ca5e070db76522a,PRQ2613716,done,validated,27261.12,1,27261.12,1,27261.12,legacy_actual_outflow_sc_bb3eac8795fd49c1b8029cbca0a23178
13717,legacy_outflow_sc_b006e276fb3b447fbd2843187932f77b,PRQ2613717,done,validated,561000.00,1,561000.00,1,561000.00,legacy_actual_outflow_sc_2ff0ebf7a2d6497f9687550a8235dedd
13718,legacy_outflow_sc_b0078f91096247adb9c45a888ae21d6c,PRQ2613718,done,validated,410966.00,1,410966.00,1,410966.00,legacy_actual_outflow_sc_6269bf44de5744208e31ab346fe51176
13719,legacy_outflow_sc_b007f69f17a6459693d9a83b22ab45b0,PRQ2613719,done,validated,72000.00,1,72000.00,1,72000.00,legacy_actual_outflow_sc_0e59eca7c3c54654a5d17fd8a687c5b4
13720,legacy_outflow_sc_b00ef04c34e24914aff3c923eece5de7,PRQ2613720,done,validated,250000.00,1,250000.00,1,250000.00,legacy_actual_outflow_sc_1e147c7ff5c04882ab8900041fb4ef9a
13721,legacy_outflow_sc_b01b1b6d0811436fafa1a60044791781,PRQ2613721,done,validated,11000.00,1,11000.00,1,11000.00,legacy_actual_outflow_sc_8d07f4a4f6b9403ba084e3fd58fecd45
13722,legacy_outflow_sc_b01c4a98093f4e0896cf48afe7352fa1,PRQ2613722,done,validated,300000.00,1,300000.00,1,300000.00,legacy_actual_outflow_sc_8f37cdfc664749ae9edc98e1916cfe57
13723,legacy_outflow_sc_b01c59335f1a4d689148e611c9b70581,PRQ2613723,done,validated,37589.13,1,37589.13,1,37589.13,legacy_actual_outflow_sc_8a45d0b2050c4cf0bbb4005bad3e6de4
13725,legacy_outflow_sc_b0374eda546f4eb982d6b9640c45426d,PRQ2613725,done,validated,123018.98,1,123018.98,1,123018.98,legacy_actual_outflow_sc_c96b43c234b341d2a15fc601feb78f2f
13726,legacy_outflow_sc_b03818ce2a9f4d21838305d984609c6e,PRQ2613726,done,validated,18550.00,1,18550.00,1,18550.00,legacy_actual_outflow_sc_5ed16b063ce04d6db35b95b1fa35f474
13727,legacy_outflow_sc_b038cdce0bfa4060aa512e0b16c6a687,PRQ2613727,done,validated,23800.00,1,23800.00,1,23800.00,legacy_actual_outflow_sc_a1d73da34a9945489f36d6ba6dbfb6eb
13728,legacy_outflow_sc_b039d7a95f864f968f2295a9313469f8,PRQ2613728,done,validated,67040.00,1,67040.00,1,67040.00,legacy_actual_outflow_sc_3e2feed5e28b414e86cbdf28828cade6
13729,legacy_outflow_sc_b05414657e1a43729673dae9d4b25fba,PRQ2613729,done,validated,20000.00,1,20000.00,1,20000.00,legacy_actual_outflow_sc_dc7eb8ad33044452b588e247c589af3d
13731,legacy_outflow_sc_b05a33cf94fc453ab074b548aa55e40f,PRQ2613731,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_2244f8060bd54746b181942c28e9c43e
13732,legacy_outflow_sc_b05ea647826f463a95851f387f61766e,PRQ2613732,done,validated,35.00,1,35.00,1,35.00,legacy_actual_outflow_sc_8dd24f9f942b4b4e84edd905bc71700c
13733,legacy_outflow_sc_b07b5dacb8334a3a909eb9362e6cf2b6,PRQ2613733,done,validated,504826.85,1,504826.85,1,504826.85,legacy_actual_outflow_sc_e4689b5209a840f2a1550b0caac172fb
13734,legacy_outflow_sc_b0823bfa550f461b80af5530f3d1b2c4,PRQ2613734,done,validated,1500.00,1,1500.00,1,1500.00,legacy_actual_outflow_sc_e6fb51f7da5e49629993a79c76dc91ee
13735,legacy_outflow_sc_b0861ae5b08b4db295bb460dccc3a503,PRQ2613735,done,validated,360000.00,1,360000.00,1,360000.00,legacy_actual_outflow_sc_47ba4cd258b848ad8a4bf82614ab0535
13736,legacy_outflow_sc_b08f709c71c34190a69fc452e46f4759,PRQ2613736,done,validated,221240.00,1,221240.00,1,221240.00,legacy_actual_outflow_sc_7cb7c1c3ddb14d1cbdcba0379c39ad1e
13737,legacy_outflow_sc_b0941f8a80374805856595f343095d02,PRQ2613737,done,validated,55830.00,1,55830.00,1,55830.00,legacy_actual_outflow_sc_da4230ffe3224bd59b9d898cb370b599
13738,legacy_outflow_sc_b09abb5dee8f4a5d93de7e877c6ddb60,PRQ2613738,done,validated,273758.00,1,273758.00,1,273758.00,legacy_actual_outflow_sc_112d486b321840d095940f61ec76d59c
13739,legacy_outflow_sc_b09e171df9e44c77951ad45656db6acf,PRQ2613739,done,validated,13400.00,1,13400.00,1,13400.00,legacy_actual_outflow_sc_2f686435f5484a5f81f1f2105c0475bd
13740,legacy_outflow_sc_b0a3e710c971487fae860c60a3898362,PRQ2613740,done,validated,63664.93,1,63664.93,1,63664.93,legacy_actual_outflow_sc_e5548c048e164ca8986c73ae7daa5e07
13741,legacy_outflow_sc_b0aaecee0c804188b4e9ee0a02a730c7,PRQ2613741,done,validated,14000.00,1,14000.00,1,14000.00,legacy_actual_outflow_sc_f81787ea6f974177875ecca3e06ebd3d
13743,legacy_outflow_sc_b0b8798b486841f5aab3f89abb92809e,PRQ2613743,done,validated,414800.00,1,414800.00,1,414800.00,legacy_actual_outflow_sc_3029e80f7ae644e4bf5ce3dc71313c7f
13744,legacy_outflow_sc_b0b8e23985ad4da2ad21c03f5f51695f,PRQ2613744,done,validated,31362.50,1,31362.50,1,31362.50,legacy_actual_outflow_sc_e3c6de12c6744a5d99fe3c6f6b402c67
13745,legacy_outflow_sc_b0bfb326b2de4a04b2dc72108a6a1616,PRQ2613745,done,validated,14777.37,1,14777.37,1,14777.37,legacy_actual_outflow_sc_993c3803e36d4336abab0b891789bca1
13746,legacy_outflow_sc_b0c06a4c1ae84619b317c962b84ef8cc,PRQ2613746,done,validated,120720.00,1,120720.00,1,120720.00,legacy_actual_outflow_sc_e05b6d911da44250a23184968f17d911
13747,legacy_outflow_sc_b0cef8f1b3d1426ebeeeec7558be7b53,PRQ2613747,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_b437f9b850fc4e62b7370aca762a7d57
13748,legacy_outflow_sc_b0cfe905bca445d790bf977334919034,PRQ2613748,done,validated,1286.00,1,1286.00,1,1286.00,legacy_actual_outflow_sc_7457e8415a97407584c55191495cdc4c
13749,legacy_outflow_sc_b0d0ecaa29024e77a00a66bce0b5fb70,PRQ2613749,done,validated,3570.00,1,3570.00,1,3570.00,legacy_actual_outflow_sc_7d92f5bbff7d47fc8fd50bd934fccc2b
13750,legacy_outflow_sc_b0e02717225e48a78f75428ab50266ec,PRQ2613750,done,validated,82506.00,1,82506.00,1,82506.00,legacy_actual_outflow_sc_303addcfb33b469bb55977e417e50d80
13751,legacy_outflow_sc_b0e5adc5ba7546b5a6685f109e728db3,PRQ2613751,done,validated,1000.00,1,1000.00,1,1000.00,legacy_actual_outflow_sc_6d45ddb6109243c79dc88d4d03127282
13752,legacy_outflow_sc_b0ec2ab9f70d481c867618ef92a9c78f,PRQ2613752,done,validated,102082.80,1,102082.80,1,102082.80,legacy_actual_outflow_sc_dc0ae76598bc4001aafa02e8e8aeccaf
13753,legacy_outflow_sc_b0f55c0cbfce4c4faa6a1f7563e830d0,PRQ2613753,done,validated,39693.58,1,39693.58,1,39693.58,legacy_actual_outflow_sc_73c4adfc842a43c986c7b02ad4824a5e
13754,legacy_outflow_sc_b0fc551494874e3683330d4105e50b88,PRQ2613754,done,validated,5000.00,1,5000.00,1,5000.00,legacy_actual_outflow_sc_106496767cf54a5eab3bb4dda35d70b0
13755,legacy_outflow_sc_b0fe1c2864f044e9ae0c8e196136895c,PRQ2613755,done,validated,10744.80,1,10744.80,1,10744.80,legacy_actual_outflow_sc_0b038acc258c4657ae333a13bf9aec93
13756,legacy_outflow_sc_b10a6082e35046a791153295045a1504,PRQ2613756,done,validated,25414.62,1,25414.62,1,25414.62,legacy_actual_outflow_sc_46d2146059034d8488998040e75e159a
13757,legacy_outflow_sc_b10e9ef88f004ab0ae75dcbe9e8bba80,PRQ2613757,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_13f50a060d084ebf8e0a6fc3716df163
13758,legacy_outflow_sc_b115000c40ba43548c940c148134dac0,PRQ2613758,done,validated,345993.36,1,345993.36,1,345993.36,legacy_actual_outflow_sc_96ecebab2b29412ea7712797ffc34927
13759,legacy_outflow_sc_b115c78bdeb742f2ac10a35ee92ac5a1,PRQ2613759,done,validated,354768.34,1,354768.34,1,354768.34,legacy_actual_outflow_sc_bb948b963cd348829cc82f1585557e57
13760,legacy_outflow_sc_b11ede1cc3e24c2ba87c76b00b185b25,PRQ2613760,done,validated,626200.00,1,626200.00,1,626200.00,legacy_actual_outflow_sc_65a25665df5046709c1baedfbc4c3545
13761,legacy_outflow_sc_b124277df55a44e1929c06978cadb0d1,PRQ2613761,done,validated,250000.00,1,250000.00,1,250000.00,legacy_actual_outflow_sc_c16e54dd96c5468c828be146fed4c034
13762,legacy_outflow_sc_b12a55c16dd74d55a8fced275320c3ae,PRQ2613762,done,validated,17999.66,1,17999.66,1,17999.66,legacy_actual_outflow_sc_7a5d74c670ea4a64ac1eefaf2dac08c9
13763,legacy_outflow_sc_b13335c67c60415d8d494fe4bc27cfc5,PRQ2613763,done,validated,42750.00,1,42750.00,1,42750.00,legacy_actual_outflow_sc_7845e90666ea42b695dffe6cf4cab2a4
13764,legacy_outflow_sc_b13508ce9bde4c0fafdfafeeb7b1e91c,PRQ2613764,done,validated,390416.00,1,390416.00,1,390416.00,legacy_actual_outflow_sc_899addaa6e1442cba05c7589cc5dcd42
13765,legacy_outflow_sc_b13533013c73449fa98ac541ff4330e7,PRQ2613765,done,validated,85595.00,1,85595.00,1,85595.00,legacy_actual_outflow_sc_c75c4daeaa1148968827ef6d1ee5e72f
13766,legacy_outflow_sc_b137bbe237434ae28558b2f19f12a9ca,PRQ2613766,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_ceee738dccc441dcad6a1b6cb4737592
13767,legacy_outflow_sc_b14023903df74ff09e2f830352a88394,PRQ2613767,done,validated,272600.00,1,272600.00,1,272600.00,legacy_actual_outflow_sc_4e9b73bb464f4c80b90a0354ed31f26b
13768,legacy_outflow_sc_b14d4a1fce1a4d30a816cde396a9af97,PRQ2613768,done,validated,40975.00,1,40975.00,1,40975.00,legacy_actual_outflow_sc_a189ae6ca2fd498aba9d76e3820b0dcc
13769,legacy_outflow_sc_b14f8bb6ec0741c1aae4a10ef931ad21,PRQ2613769,done,validated,57810.00,1,57810.00,1,57810.00,legacy_actual_outflow_sc_de74b76140c7444d9119887c50b44963
13770,legacy_outflow_sc_b1511f9853d6445cbd7a4b7d9f6c96c8,PRQ2613770,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_42736c86ba1f43458e6d329738c1455f
13771,legacy_outflow_sc_b15b14789c4745aa9847a565a200fa80,PRQ2613771,done,validated,79700.00,1,79700.00,1,79700.00,legacy_actual_outflow_sc_ca27501b6c9843f9861ce89c9a5af75c
13772,legacy_outflow_sc_b15bc627771148e89c24b995a1009574,PRQ2613772,done,validated,5.00,1,5.00,1,5.00,legacy_actual_outflow_sc_e83cf2c563ea4a64ab39bb13f3d2ba95
13773,legacy_outflow_sc_b16a0b639b244e51a8be07b713b7ab32,PRQ2613773,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_ee7e0985fe1a4765a07b72b90e37e491
13774,legacy_outflow_sc_b16a292caa6342aa8b31f1a9c9a73b39,PRQ2613774,done,validated,187945.16,1,187945.16,1,187945.16,legacy_actual_outflow_sc_9e5e8f9363e242e7ad86a89d4562aecb
13775,legacy_outflow_sc_b16af1e02e4942bda4a563784fd1d9ec,PRQ2613775,done,validated,99476.00,1,99476.00,1,99476.00,legacy_actual_outflow_sc_f50380d014ac4dddba4ffe3fb9ddc6fa
13776,legacy_outflow_sc_b16e2ed5eb114b81901fab3a1c3398df,PRQ2613776,done,validated,299926.00,1,299926.00,1,299926.00,legacy_actual_outflow_sc_47642b984e644de1ac35ce4b4d521b8a
13777,legacy_outflow_sc_b17124e5d580473caa7cf59b5b027f9c,PRQ2613777,done,validated,106065.00,1,106065.00,1,106065.00,legacy_actual_outflow_sc_dfc5957d76ec4e0a9e5159c6e3034c82
13778,legacy_outflow_sc_b1759769f36d47748bea58a3b40930b0,PRQ2613778,done,validated,27834.82,1,27834.82,1,27834.82,legacy_actual_outflow_sc_2b3683549b2e419a8f63823354cacbcd
13779,legacy_outflow_sc_b176d552812e459ca63f6595f2730656,PRQ2613779,done,validated,3227.09,1,3227.09,1,3227.09,legacy_actual_outflow_sc_fb908fa730a644768baa2abb621ea0a4
13780,legacy_outflow_sc_b17cf45d08ad4387ac3c8b89876f8790,PRQ2613780,done,validated,540252.75,1,540252.75,1,540252.75,legacy_actual_outflow_sc_916cf8acec564301845c77c75c8543ce
13781,legacy_outflow_sc_b1809ce4287b4a658e9fa8e6d33e7168,PRQ2613781,done,validated,140000.00,1,140000.00,1,140000.00,legacy_actual_outflow_sc_ec8600f907ec4bab927cacb5aa7ce897
13782,legacy_outflow_sc_b18da3ef5e664b87997cf7c7e430c752,PRQ2613782,done,validated,8618.50,1,8618.50,1,8618.50,legacy_actual_outflow_sc_97ef3263f3f049c4af440f5ce463788d
13783,legacy_outflow_sc_b18ee614cafe461f8c1c1faaf8c271f7,PRQ2613783,done,validated,7800.00,1,7800.00,1,7800.00,legacy_actual_outflow_sc_a3e7368c5f624d9c8b96ca861e99e352
13784,legacy_outflow_sc_b1972a3eed13430496673ed3073068f6,PRQ2613784,done,validated,2693.03,1,2693.03,1,2693.03,legacy_actual_outflow_sc_fc45f070f0354bf884b0955c43ac6d4a
13785,legacy_outflow_sc_b19c0e2fe9864f6bbd227bc75fcc0eed,PRQ2613785,done,validated,2742383.04,1,2742383.04,1,2742383.04,legacy_actual_outflow_sc_e9f76084f6784bf083ac299b48607526
13786,legacy_outflow_sc_b19d1a78910544aabd8b9a8b6ea3063e,PRQ2613786,done,validated,600000.00,1,600000.00,1,600000.00,legacy_actual_outflow_sc_288c6a094d554ff0a25ed48f3422f867
13787,legacy_outflow_sc_b19d4d30d3e14b658e5fb251e0ac3411,PRQ2613787,done,validated,21326.80,1,21326.80,1,21326.80,legacy_actual_outflow_sc_f2fc50099959442f89cdce4f7354be4a
13788,legacy_outflow_sc_b1a19dfb13a0497982e97a239a9e54b7,PRQ2613788,done,validated,21250.00,1,21250.00,1,21250.00,legacy_actual_outflow_sc_c2fad835c7954e07b199ae96bdcdc6d0
13789,legacy_outflow_sc_b1a36460c24241d2898f7f5236da930d,PRQ2613789,done,validated,2920.00,1,2920.00,1,2920.00,legacy_actual_outflow_sc_31022a2ffbf34a5eba1232d8a2586653
13790,legacy_outflow_sc_b1a7efe87dd84d14bb74fe7d39d626c0,PRQ2613790,done,validated,7413.00,1,7413.00,1,7413.00,legacy_actual_outflow_sc_2cd66ddf73284646819087f6e42bdd07
13791,legacy_outflow_sc_b1ab63bf1b924af0abfdaac94fbe75cb,PRQ2613791,done,validated,23000.00,1,23000.00,1,23000.00,legacy_actual_outflow_sc_184242d803514ba4ae5cd32c7bd2eada
13792,legacy_outflow_sc_b1b13155471940d58b493259dfd8c174,PRQ2613792,done,validated,5004.00,1,5004.00,1,5004.00,legacy_actual_outflow_sc_be20ce412c8a4faf85659f89ce3fe151
13793,legacy_outflow_sc_b1b2a69ff3b94e8ab8efd1cad5c90260,PRQ2613793,done,validated,20000.00,1,20000.00,1,20000.00,legacy_actual_outflow_sc_491d358e002b4682988db8196b0bd506
13794,legacy_outflow_sc_b1b461530c6e4930a6041e43a750fe39,PRQ2613794,done,validated,400000.00,1,400000.00,1,400000.00,legacy_actual_outflow_sc_d322483df7a841db83ebf55bdf1ce878
13795,legacy_outflow_sc_b1b5aa4abba74746ba3283ee4ad13178,PRQ2613795,done,validated,9.00,1,9.00,1,9.00,legacy_actual_outflow_sc_361cb4e67438402e9b7837f12afe5e7c
13796,legacy_outflow_sc_b1b830306ead4921a44dfa3d4278bfc7,PRQ2613796,done,validated,10300.00,1,10300.00,1,10300.00,legacy_actual_outflow_sc_e364bc717ffa48f0a92cf7f984e91e79
13797,legacy_outflow_sc_b1bd322b1727497db1a99019abfeffa6,PRQ2613797,done,validated,29520.00,1,29520.00,1,29520.00,legacy_actual_outflow_sc_2a2e9c69e5da4d88af09c2b6376da2ad
13798,legacy_outflow_sc_b1bedf21a2aa4ee1a456ee8757c60b43,PRQ2613798,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_b0d38e7deba34edfa878d9e438a10f75
13799,legacy_outflow_sc_b1bf7ebd7e0244cfbc9cf1a7b2780888,PRQ2613799,done,validated,198010.00,1,198010.00,1,198010.00,legacy_actual_outflow_sc_8a38f1282d2a48b097f4ef767a478b54
13800,legacy_outflow_sc_b1c735eeefdf43589a616fbd577d0161,PRQ2613800,done,validated,100000.00,1,100000.00,1,100000.00,legacy_actual_outflow_sc_c0b99302580243f197db69d3e70fcd4a
13801,legacy_outflow_sc_b1d05a4b1a1548e688ecdd95801853cf,PRQ2613801,done,validated,50000.00,1,50000.00,1,50000.00,legacy_actual_outflow_sc_753bdf333b67473e837140f4c218753d
13802,legacy_outflow_sc_b1e807d98071496e9930bcd089fb66fc,PRQ2613802,done,validated,221805.00,1,221805.00,1,221805.00,legacy_actual_outflow_sc_c43b540022f64de480c739ef71fdc849
13803,legacy_outflow_sc_b1eaabe8a3a64bc1bfbbd65178d8c087,PRQ2613803,done,validated,35344.52,1,35344.52,1,35344.52,legacy_actual_outflow_sc_38dd8fc4d3084a968292bf20540a6d27
13804,legacy_outflow_sc_b1efe422157b44098055173c2b9d2251,PRQ2613804,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_cdc2db610b1946d099ad62108c33b309
13805,legacy_outflow_sc_b1f4adab62a84ea3a8d265ff3a2e44da,PRQ2613805,done,validated,93275.00,1,93275.00,1,93275.00,legacy_actual_outflow_sc_8b75dfd1763c42a4ae082be573cf8753
13806,legacy_outflow_sc_b1f51be04fcb4214822dfee913e5073d,PRQ2613806,done,validated,49978.00,1,49978.00,1,49978.00,legacy_actual_outflow_sc_0e61e5c57b74480a91b3b97a25721698
13807,legacy_outflow_sc_b20018364c2a4a789e83a960ea408892,PRQ2613807,done,validated,98804.00,1,98804.00,1,98804.00,legacy_actual_outflow_sc_1333f0038fe84b8e82cb565153237582
13808,legacy_outflow_sc_b206e446a8104e04897eeb5ae147bb48,PRQ2613808,done,validated,75800.00,1,75800.00,1,75800.00,legacy_actual_outflow_sc_598d867686194945b6e50ae65fe614fa
13809,legacy_outflow_sc_b20930376d294fd1a6f545e1a353f14d,PRQ2613809,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_cc04d41ca3bd4ce6b9d2530064520784
13810,legacy_outflow_sc_b220600d226249428b73e38fd9e733da,PRQ2613810,done,validated,321495.00,1,321495.00,1,321495.00,legacy_actual_outflow_sc_a8272c957a2e4a568d02bc717efb877c
13811,legacy_outflow_sc_b222450d6e13480582fca5e0f4192bf1,PRQ2613811,done,validated,31141.29,1,31141.29,1,31141.29,legacy_actual_outflow_sc_c43646d693c14728a9c7086910f66433
13812,legacy_outflow_sc_b2269a6c1f7f4e52845a5781522338d6,PRQ2613812,done,validated,136000.00,1,136000.00,1,136000.00,legacy_actual_outflow_sc_15a19917fd6443ac9095c37bdee700ca
13813,legacy_outflow_sc_b22bb9a0274a4ef2b7c6976d08cc0429,PRQ2613813,done,validated,17182.00,1,17182.00,1,17182.00,legacy_actual_outflow_sc_95b037a3dda94ec3ae15bf19305a038c
13814,legacy_outflow_sc_b22d4a605a8847c6b698da7cce7049e1,PRQ2613814,done,validated,47600.00,1,47600.00,1,47600.00,legacy_actual_outflow_sc_2dfd43014d1b41338cd094c3e8ff5c47
13816,legacy_outflow_sc_b2367d16a1d94f1480d4fba5a89fbc2a,PRQ2613816,done,validated,67052.07,1,67052.07,1,67052.07,legacy_actual_outflow_sc_db1b57432b6746c88ba558ea19a649f8
13817,legacy_outflow_sc_b23c2ea25cee41d9ba43187c9c6da75f,PRQ2613817,done,validated,250000.00,1,250000.00,1,250000.00,legacy_actual_outflow_sc_ab55d5f740d14d6095a30e6ddd3011dc
13818,legacy_outflow_sc_b23d38a8be004007aebe3599ec2bdd76,PRQ2613818,done,validated,40000.00,1,40000.00,1,40000.00,legacy_actual_outflow_sc_00c0aa3531444c73b9012128fb3b327f
13819,legacy_outflow_sc_b24439afdda247d9985e27419e73e507,PRQ2613819,done,validated,80172.48,1,80172.48,1,80172.48,legacy_actual_outflow_sc_d531f9496f3c4ab5a7609e4003fed0a2
13820,legacy_outflow_sc_b245c603a5474740bfd52cb88bfb3f6e,PRQ2613820,done,validated,10147.00,1,10147.00,1,10147.00,legacy_actual_outflow_sc_1f3d5fcd6a3b40a7bf6d70d7dc5ec4f3
13821,legacy_outflow_sc_b2474309bd0f4183bb3206328c35e3b3,PRQ2613821,done,validated,233100.00,1,233100.00,1,233100.00,legacy_actual_outflow_sc_597d156553e64275a5caf0df5404169b
13822,legacy_outflow_sc_b2595ef042bc463790c4d13217f9a638,PRQ2613822,done,validated,250000.00,1,250000.00,1,250000.00,legacy_actual_outflow_sc_6165a25844074b598b6a563bb1250a09
13823,legacy_outflow_sc_b2596e9af0d8413daf6a0b3700556375,PRQ2613823,done,validated,150000.00,1,150000.00,1,150000.00,legacy_actual_outflow_sc_1152c453027d492691851d13d0ce6d6a
13824,legacy_outflow_sc_b259e6c2bf8e41708c19ebec11a162aa,PRQ2613824,done,validated,200000.00,1,200000.00,1,200000.00,legacy_actual_outflow_sc_4da31030f49b4789914644acca67acc1
13825,legacy_outflow_sc_b25ff5df64ba4bd58ef5e3a08ebdc18f,PRQ2613825,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_7f83651c59254121abd0259a9f8220d5
13826,legacy_outflow_sc_b261e4054dc84b2ba630299e98bc264b,PRQ2613826,done,validated,115000.00,1,115000.00,1,115000.00,legacy_actual_outflow_sc_8dbe69bfbc7b4935a4d78df87646da15
13827,legacy_outflow_sc_b268ee66b4274ffebca546b745413f0b,PRQ2613827,done,validated,24600.00,1,24600.00,1,24600.00,legacy_actual_outflow_sc_294f66fba80042c19d1aa3219ebb355e
13828,legacy_outflow_sc_b26b131f4ff24ddb8f6e67089eb741b4,PRQ2613828,done,validated,294000.00,1,294000.00,1,294000.00,legacy_actual_outflow_sc_a109123a8b5d4557bbfe5e64f607aa31
13829,legacy_outflow_sc_b26d09092d394cfb8e49a366d7848299,PRQ2613829,done,validated,366327.94,1,366327.94,1,366327.94,legacy_actual_outflow_sc_4d2cd0d37b234ce9a270dcc227b6411b
13830,legacy_outflow_sc_b26fc279c28747b69d4a046a7cbc0132,PRQ2613830,done,validated,179694.58,1,179694.58,1,179694.58,legacy_actual_outflow_sc_a9679b5c772f4d02889f86636e89b2c9
13831,legacy_outflow_sc_b270002b59f84d489fe09caec19c086d,PRQ2613831,done,validated,30000.00,1,30000.00,1,30000.00,legacy_actual_outflow_sc_2992d28bba744916845b587ca13614e4
13832,legacy_outflow_sc_b275735d2e324381ade4d753b1ec2e80,PRQ2613832,done,validated,6000.00,1,6000.00,1,6000.00,legacy_actual_outflow_sc_819c6a8eb84143a29b24dc8890590888
