model,id,source_table,legacy_record_id
sc.legacy.scbs.fact.staging,3579,T_FK_Supplier,653f5ff7a5ed411892d13f26c440d575
sc.legacy.scbs.fact.staging,3580,T_FK_Supplier,654909b8bf784a43908dc05de32700f6
sc.legacy.scbs.fact.staging,3581,T_FK_Supplier,654aa3d634a44ba087d4050c1c897bf2
sc.legacy.scbs.fact.staging,3582,T_FK_Supplier,654ff7a2531d44c5a8a5d0ecc8318a1a
sc.legacy.scbs.fact.staging,3583,T_FK_Supplier,655cffa218714fa6a03270e00752d1ac
sc.legacy.scbs.fact.staging,3584,T_FK_Supplier,6565f3cb853f4244abfc2d4464655b3b
sc.legacy.scbs.fact.staging,3585,T_FK_Supplier,6565f712b12e4e50a0fc4b397a44df47
sc.legacy.scbs.fact.staging,3586,T_FK_Supplier,6569a8aeae2741b2a8b41367b7699d9c
sc.legacy.scbs.fact.staging,3587,T_FK_Supplier,656a482ca96e495c8ea1d43849a1a7ba
sc.legacy.scbs.fact.staging,3588,T_FK_Supplier,6577bfb8838d4e8fb4d1ff9a4a370106
sc.legacy.scbs.fact.staging,3589,T_FK_Supplier,65808feee81141a28ea8cc583ff8678f
sc.legacy.scbs.fact.staging,3590,T_FK_Supplier,65840c7a0a1f4364aaab9f0900ca4f42
sc.legacy.scbs.fact.staging,3591,T_FK_Supplier,65878eebc2864292beb304d981f71a1b
sc.legacy.scbs.fact.staging,3592,T_FK_Supplier,658837c07d8b49d491872b973a0d1733
sc.legacy.scbs.fact.staging,3593,T_FK_Supplier,658c86e9ee7e4a7ba5d6fa83d1fd8e68
sc.legacy.scbs.fact.staging,3594,T_FK_Supplier,658db9b313574ca689b864c3fd8adc2c
sc.legacy.scbs.fact.staging,3595,T_FK_Supplier,6599ffe47387437481d055db51513c0b
sc.legacy.scbs.fact.staging,3596,T_FK_Supplier,659d9fd9bb93443b9fcf9a92aee0e14d
sc.legacy.scbs.fact.staging,3597,T_FK_Supplier,65aa7e0dd1f0402eba9bd5217f219f7e
sc.legacy.scbs.fact.staging,3598,T_FK_Supplier,65b6284274194d3996c6cb5d24b56fc4
sc.legacy.scbs.fact.staging,3599,T_FK_Supplier,65bbfd84011d431188dbd0d50a215b45
sc.legacy.scbs.fact.staging,3600,T_FK_Supplier,65d3fed3a3a14455b47d880c4057832b
sc.legacy.scbs.fact.staging,3601,T_FK_Supplier,65f2ddc225e1457fbae0c9867716a061
sc.legacy.scbs.fact.staging,3602,T_FK_Supplier,661283484c9846bfa0061ba5d417fe3e
sc.legacy.scbs.fact.staging,3603,T_FK_Supplier,661670ee4b4e4ec98b35128fb526bf05
sc.legacy.scbs.fact.staging,3604,T_FK_Supplier,661969e79c9e4a2c8d79ff60b25cc562
sc.legacy.scbs.fact.staging,3605,T_FK_Supplier,661ebc5d0d4748cdbd7528ec4a914289
sc.legacy.scbs.fact.staging,3606,T_FK_Supplier,662075742d9b40038d23a567b5a44342
sc.legacy.scbs.fact.staging,3607,T_FK_Supplier,66219bdf0ca54c92a346a0eb14d45fa1
sc.legacy.scbs.fact.staging,3608,T_FK_Supplier,6622e6bab073484b8e5a9b71ed19f082
sc.legacy.scbs.fact.staging,3609,T_FK_Supplier,662b55649cc843499cb938a596a20004
sc.legacy.scbs.fact.staging,3610,T_FK_Supplier,66352afe9f514c9e99703ca8820beb95
sc.legacy.scbs.fact.staging,3611,T_FK_Supplier,66383859164d497aab81f267d8af9d28
sc.legacy.scbs.fact.staging,3612,T_FK_Supplier,663c88760ea7431986081f0310d61d59
sc.legacy.scbs.fact.staging,3613,T_FK_Supplier,663e789c8c724aff9c8a64373ef79903
sc.legacy.scbs.fact.staging,3614,T_FK_Supplier,664f838b7b7343c3a72771892e88d6a9
sc.legacy.scbs.fact.staging,3615,T_FK_Supplier,6651f1f137bc4d648ec8389701b66e2d
sc.legacy.scbs.fact.staging,3616,T_FK_Supplier,665f0de9a5784ef8a394ef8b0ba25838
sc.legacy.scbs.fact.staging,3617,T_FK_Supplier,6667f1ff60ae4c02991743df4d7f41af
sc.legacy.scbs.fact.staging,3618,T_FK_Supplier,6668063a58db44839b332961df4ff2ca
sc.legacy.scbs.fact.staging,3619,T_FK_Supplier,6672fd2fe71d41e982a026aaac753759
sc.legacy.scbs.fact.staging,3620,T_FK_Supplier,668a4c49248149c29129eb0318cd79c2
sc.legacy.scbs.fact.staging,3621,T_FK_Supplier,668ae9d0d0964fdf947646bc417c1ef4
sc.legacy.scbs.fact.staging,3622,T_FK_Supplier,66a24a303724415c9f04032d27dac221
sc.legacy.scbs.fact.staging,3623,T_FK_Supplier,66a27e058fb74770aa3041792ae4a65e
sc.legacy.scbs.fact.staging,3624,T_FK_Supplier,66a50c8de3244bdba48402928be7ee31
sc.legacy.scbs.fact.staging,3625,T_FK_Supplier,66acf0aad5534abcb4e977457bcf2967
sc.legacy.scbs.fact.staging,3626,T_FK_Supplier,66ae15b987f44154b28eb81be6f984a2
sc.legacy.scbs.fact.staging,3627,T_FK_Supplier,66ae861893fb4db4b3cd2266ff5a26a2
sc.legacy.scbs.fact.staging,3628,T_FK_Supplier,66c02c19e3274ba6a22a8454db362dec
sc.legacy.scbs.fact.staging,3629,T_FK_Supplier,66c193713517445ab8033940b7c89c54
sc.legacy.scbs.fact.staging,3630,T_FK_Supplier,66c8881ab9c24a95b8dfe473ae53832f
sc.legacy.scbs.fact.staging,3631,T_FK_Supplier,66d2b5bdbf1b4b338fb8ac55837c050f
sc.legacy.scbs.fact.staging,3632,T_FK_Supplier,66d514c432c843eda482a592bac4212e
sc.legacy.scbs.fact.staging,3633,T_FK_Supplier,66d5a5d094f1426bb45bbfdd2351e826
sc.legacy.scbs.fact.staging,3634,T_FK_Supplier,66d6bb364dfa40c7878e1440ffae8f04
sc.legacy.scbs.fact.staging,3635,T_FK_Supplier,66de107f8b184f5f886877e163ef6462
sc.legacy.scbs.fact.staging,3636,T_FK_Supplier,66ebb9a2a55744579da3fd7a0ce33f22
sc.legacy.scbs.fact.staging,3637,T_FK_Supplier,66f058c2a8e24269aceadffa8ff7e77e
sc.legacy.scbs.fact.staging,3638,T_FK_Supplier,66f0e66b7fbe4aaeaf01e814f998a87f
sc.legacy.scbs.fact.staging,3639,T_FK_Supplier,66f73aed13bd444a90d038d05780968a
sc.legacy.scbs.fact.staging,3640,T_FK_Supplier,66f828ef75444819b15b5cb0d68f9274
sc.legacy.scbs.fact.staging,3641,T_FK_Supplier,670397b574cd4b58b6d0b03c2e33142a
sc.legacy.scbs.fact.staging,3642,T_FK_Supplier,67046a88abb74ef9bb54c28deaed2aad
sc.legacy.scbs.fact.staging,3643,T_FK_Supplier,67058df5acbb46248729fc7a75c39c39
sc.legacy.scbs.fact.staging,3644,T_FK_Supplier,6713d3832d4d4af5aca58de619f4dd45
sc.legacy.scbs.fact.staging,3645,T_FK_Supplier,672a21fa031c4f189405dd68c5f4695b
sc.legacy.scbs.fact.staging,3646,T_FK_Supplier,6733c6f2e890405f8e4f83842fbf818f
sc.legacy.scbs.fact.staging,3647,T_FK_Supplier,67341ac00edc489b84c8707117f2c9cc
sc.legacy.scbs.fact.staging,3648,T_FK_Supplier,67349e74b6644c7397653af8d828258e
sc.legacy.scbs.fact.staging,3649,T_FK_Supplier,6735a2dc92834c7d84a50b977393153e
sc.legacy.scbs.fact.staging,3650,T_FK_Supplier,67389f6318b5413e8daf95261d6169fd
sc.legacy.scbs.fact.staging,3651,T_FK_Supplier,673c61e8eb474788937ad3a018aad7d2
sc.legacy.scbs.fact.staging,3652,T_FK_Supplier,67401c460b124c6787cd6a11bb98ca65
sc.legacy.scbs.fact.staging,3653,T_FK_Supplier,674bfc2bbcb44ec0a2cc6a610f4ab512
sc.legacy.scbs.fact.staging,3654,T_FK_Supplier,675b2824fdc8499e98a7a11ea0ffbd5a
sc.legacy.scbs.fact.staging,3655,T_FK_Supplier,6766911c312141c9bee0a08d65b0eeb7
sc.legacy.scbs.fact.staging,3656,T_FK_Supplier,676dc00604d942abbadeed404902b298
sc.legacy.scbs.fact.staging,3657,T_FK_Supplier,67716c1e1f2d467b9f685976f6a3d1a1
sc.legacy.scbs.fact.staging,3658,T_FK_Supplier,6775cb3e98004f8fa8a6cca6696d3e16
sc.legacy.scbs.fact.staging,3659,T_FK_Supplier,677b1bf163914ac39eab02055a13cc98
sc.legacy.scbs.fact.staging,3660,T_FK_Supplier,67850c3a60e045c8a1ff29cbf418bb7b
sc.legacy.scbs.fact.staging,3661,T_FK_Supplier,679ae5542a944b0aa61dd292da716f0a
sc.legacy.scbs.fact.staging,3662,T_FK_Supplier,67b0e457b25442a8881a2713d52df496
sc.legacy.scbs.fact.staging,3663,T_FK_Supplier,67b0efae08fe4d26af52b10242295887
sc.legacy.scbs.fact.staging,3664,T_FK_Supplier,67b7965266f7479ca277169ce8ce3e7c
sc.legacy.scbs.fact.staging,3665,T_FK_Supplier,67bd10dd08ff40ad89fef93642d772eb
sc.legacy.scbs.fact.staging,3666,T_FK_Supplier,67c0c89f4faa4cd1a4ca213c36e96de1
sc.legacy.scbs.fact.staging,3667,T_FK_Supplier,67c2a87daacc43148c6b23dd093b4d65
sc.legacy.scbs.fact.staging,3668,T_FK_Supplier,67c5c59c17b34eabaef0bd244a036e02
sc.legacy.scbs.fact.staging,3669,T_FK_Supplier,67c7a6979ddb447cb4bc13dca75653ac
sc.legacy.scbs.fact.staging,3670,T_FK_Supplier,67d621e1aef7453d863cc71da758b8a2
sc.legacy.scbs.fact.staging,3671,T_FK_Supplier,67e4a9ad13fd4e878f15527853a260d2
sc.legacy.scbs.fact.staging,3672,T_FK_Supplier,67ec534d721e473ea5b0f2ae55861128
sc.legacy.scbs.fact.staging,3673,T_FK_Supplier,67ec5eea94644ea6b59aeeca19b13731
sc.legacy.scbs.fact.staging,3674,T_FK_Supplier,67f18519200445e5a9e05d1e383b05f8
sc.legacy.scbs.fact.staging,3675,T_FK_Supplier,68070d97e92146eab7289387d7734f02
sc.legacy.scbs.fact.staging,3676,T_FK_Supplier,6808507914094af28990dd616404c354
sc.legacy.scbs.fact.staging,3677,T_FK_Supplier,6808e19b66e5493888f1be6c7a6cc637
sc.legacy.scbs.fact.staging,3678,T_FK_Supplier,680c6d49eb42442897d2f0d27bf33bfb
sc.legacy.scbs.fact.staging,3679,T_FK_Supplier,6811277470dd4987b9ad5049a474821a
sc.legacy.scbs.fact.staging,3680,T_FK_Supplier,681cd674e48c47429b55221b53161e96
sc.legacy.scbs.fact.staging,3681,T_FK_Supplier,683f9a9c605f4da6ad357b3ac3527252
sc.legacy.scbs.fact.staging,3682,T_FK_Supplier,684398875aa94925984deb25010ad659
sc.legacy.scbs.fact.staging,3683,T_FK_Supplier,684f8f496f5345ea9f2d1b1b5d9a4c4a
sc.legacy.scbs.fact.staging,3684,T_FK_Supplier,6854033044f241cf9361ed65fd71a010
sc.legacy.scbs.fact.staging,3685,T_FK_Supplier,6859638dcac74f0cb2bda7e80767d023
sc.legacy.scbs.fact.staging,3686,T_FK_Supplier,6859eb6a9461476da354bcc7913d5b16
sc.legacy.scbs.fact.staging,3687,T_FK_Supplier,685ff183cdcd4676a8bcfe4b5b8c0df5
sc.legacy.scbs.fact.staging,3688,T_FK_Supplier,6861abf9b449404b8fc6835a10eec138
sc.legacy.scbs.fact.staging,3689,T_FK_Supplier,6864e4fdf5914dd99a183a883cb6f3e6
sc.legacy.scbs.fact.staging,3690,T_FK_Supplier,6865d750f5514e00a4b9940c850409bf
sc.legacy.scbs.fact.staging,3691,T_FK_Supplier,6869638255284348be9af63916e13fdd
sc.legacy.scbs.fact.staging,3692,T_FK_Supplier,687e6e46bfe34a1c993c3c921940728f
sc.legacy.scbs.fact.staging,3693,T_FK_Supplier,6883fe116e8e4b13b3c744382a70cb45
sc.legacy.scbs.fact.staging,3694,T_FK_Supplier,688d2bddac664e5ab3d57c21a7e5806f
sc.legacy.scbs.fact.staging,3695,T_FK_Supplier,688de28e1a764457905f25e6349990e1
sc.legacy.scbs.fact.staging,3696,T_FK_Supplier,6898b89e930d4b1c9dc03fb30c3a54b4
sc.legacy.scbs.fact.staging,3697,T_FK_Supplier,68a089840d3e4a429da335fc895af814
sc.legacy.scbs.fact.staging,3698,T_FK_Supplier,68b68b902bb14b39a77bdd23f1a6a33a
sc.legacy.scbs.fact.staging,3699,T_FK_Supplier,68b6d741a89344e7bbadbc06fb777e22
sc.legacy.scbs.fact.staging,3700,T_FK_Supplier,68b6e6996bf646ad8fa613c2241bd82d
sc.legacy.scbs.fact.staging,3701,T_FK_Supplier,68bc9ee8aff340d98baed528c1957069
sc.legacy.scbs.fact.staging,3702,T_FK_Supplier,68be8552dd934fba93acd7e03e6695e6
sc.legacy.scbs.fact.staging,3703,T_FK_Supplier,68c098f8a82b4645ba139aed605d06e8
sc.legacy.scbs.fact.staging,3704,T_FK_Supplier,68c576fc804c4dab9010e074540a03f3
sc.legacy.scbs.fact.staging,3705,T_FK_Supplier,68d338ddcf504d3a9e7ef5cd8462c180
sc.legacy.scbs.fact.staging,3706,T_FK_Supplier,68d5a95f39924b2a87cb5d7eaa0375e8
sc.legacy.scbs.fact.staging,3707,T_FK_Supplier,68e0acd2905b4389870bcc5f2bd57692
sc.legacy.scbs.fact.staging,3708,T_FK_Supplier,68e36b859f1b467c9ecf48e7eaf95566
sc.legacy.scbs.fact.staging,3709,T_FK_Supplier,68ea16a6a6334a6a911944ada4a8ce59
sc.legacy.scbs.fact.staging,3710,T_FK_Supplier,68ef2ae1b234424083a2b48e634be61e
sc.legacy.scbs.fact.staging,3711,T_FK_Supplier,68f4086dbe4a46d5afc6a95f46e8ce8c
sc.legacy.scbs.fact.staging,3712,T_FK_Supplier,68f5da4a3bb042f1bddc28a2acf6ee1f
sc.legacy.scbs.fact.staging,3713,T_FK_Supplier,68ff0df47e764498abc6e29c5a4ecd9b
sc.legacy.scbs.fact.staging,3714,T_FK_Supplier,69015d6e0fb047c8bfa061e124b41b7b
sc.legacy.scbs.fact.staging,3715,T_FK_Supplier,69021277f0924f8cafc7837b8cecf72e
sc.legacy.scbs.fact.staging,3716,T_FK_Supplier,69255c264fa647db8d68cfcbc70f44c9
sc.legacy.scbs.fact.staging,3717,T_FK_Supplier,69331f8be31746b59c21a2f9f12500a8
sc.legacy.scbs.fact.staging,3718,T_FK_Supplier,69382b40b75645408309304f425af300
sc.legacy.scbs.fact.staging,3719,T_FK_Supplier,693b7ba22f294d5185314194eeadb3ab
sc.legacy.scbs.fact.staging,3720,T_FK_Supplier,693d7735c8934b48a5f20c36ae6dd3cf
sc.legacy.scbs.fact.staging,3721,T_FK_Supplier,69470fe8597f42a98dcf9332564b60b7
sc.legacy.scbs.fact.staging,3722,T_FK_Supplier,69471870d932452b8efcf243cea6fb16
sc.legacy.scbs.fact.staging,3723,T_FK_Supplier,694b873720964973a1ad24b3e881e4f2
sc.legacy.scbs.fact.staging,3724,T_FK_Supplier,694ba1509d3c4666b0d585ff4f7e5dff
sc.legacy.scbs.fact.staging,3725,T_FK_Supplier,695149dbea1b4d8ab6504609395baa73
sc.legacy.scbs.fact.staging,3726,T_FK_Supplier,69590d443aeb43889be51398f15660e7
sc.legacy.scbs.fact.staging,3727,T_FK_Supplier,695ffeddf8444991bf7e78d27dabd94a
sc.legacy.scbs.fact.staging,3728,T_FK_Supplier,69620b3651ce4d7caf61f86cb4077ac6
sc.legacy.scbs.fact.staging,3729,T_FK_Supplier,69634cb4c40b4c5b8619ec9774e1f6f5
sc.legacy.scbs.fact.staging,3730,T_FK_Supplier,696a2095e0d546d5b7263b8e9b27bebb
sc.legacy.scbs.fact.staging,3731,T_FK_Supplier,6977d8d4543441f99dd99e8cceaa5f85
sc.legacy.scbs.fact.staging,3732,T_FK_Supplier,6982cf418ef043aa9a7522d6c98543a2
sc.legacy.scbs.fact.staging,3733,T_FK_Supplier,6987acabef0a43a586f25f8bf13cb7a4
sc.legacy.scbs.fact.staging,3734,T_FK_Supplier,699ac06c1cc04bf0b4a3b9a31c8d3379
sc.legacy.scbs.fact.staging,3735,T_FK_Supplier,69a28271b8214e3393773c90ab2eb6ab
sc.legacy.scbs.fact.staging,3736,T_FK_Supplier,69c8b7cb06c7470194cc49d7b9beb0f4
sc.legacy.scbs.fact.staging,3737,T_FK_Supplier,69cc44f0b9dc4b199a15fecb2cd6c71e
sc.legacy.scbs.fact.staging,3738,T_FK_Supplier,69ced06fd5044af0a348a4ab32bef67e
sc.legacy.scbs.fact.staging,3739,T_FK_Supplier,69d2214051b54d6c96c619257cb64b09
sc.legacy.scbs.fact.staging,3740,T_FK_Supplier,69d6fd818e8a430cac770f613713877a
sc.legacy.scbs.fact.staging,3741,T_FK_Supplier,69d90543a051412b983d47b98ed4e054
sc.legacy.scbs.fact.staging,3742,T_FK_Supplier,69e141d7a53d4130b6bee1c331634506
sc.legacy.scbs.fact.staging,3743,T_FK_Supplier,69f12f9ae3ba43bcb51b316d0a553bbb
sc.legacy.scbs.fact.staging,3744,T_FK_Supplier,69f418ce16f846efb689f65807a608e5
sc.legacy.scbs.fact.staging,3745,T_FK_Supplier,69f494759e964b0e9a8b8105708b65ae
sc.legacy.scbs.fact.staging,3746,T_FK_Supplier,69fd42470446406e87ad56c31c311380
sc.legacy.scbs.fact.staging,3747,T_FK_Supplier,6a01eae0865849afa6a2f2d5b2366c21
sc.legacy.scbs.fact.staging,3748,T_FK_Supplier,6a03cb640fdd4761bfc3cbb98aa5c574
sc.legacy.scbs.fact.staging,3749,T_FK_Supplier,6a09cd34cada4f1782e637163a0c4a09
sc.legacy.scbs.fact.staging,3750,T_FK_Supplier,6a0c0801bb7445e0be87dea8ee054789
sc.legacy.scbs.fact.staging,3751,T_FK_Supplier,6a0d3d4852c84c7baf420ae493abb9ba
sc.legacy.scbs.fact.staging,3752,T_FK_Supplier,6a283740047f4a80b542b6a54aa98072
sc.legacy.scbs.fact.staging,3753,T_FK_Supplier,6a311ad71765417689fdf03624efd049
sc.legacy.scbs.fact.staging,3754,T_FK_Supplier,6a3d0c8185db43d8a2d62e6314240a24
sc.legacy.scbs.fact.staging,3755,T_FK_Supplier,6a3d435974c042f6892ac23bd8e26456
sc.legacy.scbs.fact.staging,3756,T_FK_Supplier,6a3f562a39c24fa2aac5d9708259893d
sc.legacy.scbs.fact.staging,3757,T_FK_Supplier,6a3fc4e54edd44db8997d9319d5e3cfb
sc.legacy.scbs.fact.staging,3758,T_FK_Supplier,6a40a281e940466babf9280672461ccf
sc.legacy.scbs.fact.staging,3759,T_FK_Supplier,6a42dd5ad0e04e4080059440529d320b
sc.legacy.scbs.fact.staging,3760,T_FK_Supplier,6a4702b31a854f328caa2d8de0aef2c6
sc.legacy.scbs.fact.staging,3761,T_FK_Supplier,6a594d386e54474eac5d9f7cee82a52f
sc.legacy.scbs.fact.staging,3762,T_FK_Supplier,6a63761d39bf46448cbb9fac50fa1bb6
sc.legacy.scbs.fact.staging,3763,T_FK_Supplier,6a665a78d713488d8244e8512ccf7944
sc.legacy.scbs.fact.staging,3764,T_FK_Supplier,6a750a4c7e844990a69eda5c59df5134
sc.legacy.scbs.fact.staging,3765,T_FK_Supplier,6a7ec83502d74169b4cf153d92993772
sc.legacy.scbs.fact.staging,3766,T_FK_Supplier,6a84a30905034f32ba2ec2fb31d6dc4b
sc.legacy.scbs.fact.staging,3767,T_FK_Supplier,6a88b8e6b97b42cd8d398d7efe6bba83
sc.legacy.scbs.fact.staging,3768,T_FK_Supplier,6a892cee60224fb5891328ed1ab87960
sc.legacy.scbs.fact.staging,3769,T_FK_Supplier,6a8c76a64e8a46ae9bca914d95561f97
sc.legacy.scbs.fact.staging,3770,T_FK_Supplier,6a9c1ef36e4c45fd80967d16ec153a60
sc.legacy.scbs.fact.staging,3771,T_FK_Supplier,6aa41cabc8b34a1faa66f6ca3ff9fc1a
sc.legacy.scbs.fact.staging,3772,T_FK_Supplier,6aa5491a421f46fea59a080c7326b06f
sc.legacy.scbs.fact.staging,3773,T_FK_Supplier,6aad9405e880407a90393197e54ba1d2
sc.legacy.scbs.fact.staging,3774,T_FK_Supplier,6aae1a5410174d28a44b27da1150cb0d
sc.legacy.scbs.fact.staging,3775,T_FK_Supplier,6ab18fd4af2c447f9ff6fc68cd581992
sc.legacy.scbs.fact.staging,3776,T_FK_Supplier,6abc449e506c4e0ca3b7b824daf306d6
sc.legacy.scbs.fact.staging,3777,T_FK_Supplier,6ac4d736df93434c8bd8b925575a6e22
sc.legacy.scbs.fact.staging,3778,T_FK_Supplier,6ad09cce2c7e40a3b0d153e536960bde
sc.legacy.scbs.fact.staging,3779,T_FK_Supplier,6ad4ca8342ae4b80a1a55c761804a97d
sc.legacy.scbs.fact.staging,3780,T_FK_Supplier,6ad7c14427de46a2baf59db3be724210
sc.legacy.scbs.fact.staging,3781,T_FK_Supplier,6add3741942045559de7b7076731d6e8
sc.legacy.scbs.fact.staging,3782,T_FK_Supplier,6ae558c518fd4db283dcf024361673fb
sc.legacy.scbs.fact.staging,3783,T_FK_Supplier,6ae7c1c0ddfa46db8a5b8d13c3ee303b
sc.legacy.scbs.fact.staging,3784,T_FK_Supplier,6aea88c40b1040138066c8e1e653c1d1
sc.legacy.scbs.fact.staging,3785,T_FK_Supplier,6aea9cd1ae974c8089b8c390f0a3cdef
sc.legacy.scbs.fact.staging,3786,T_FK_Supplier,6aefa768eac84143a5c73041cbb3c3c8
sc.legacy.scbs.fact.staging,3787,T_FK_Supplier,6af5841529de4fcda59d226d3e002a09
sc.legacy.scbs.fact.staging,3788,T_FK_Supplier,6afe6eeff3564f2c9c74dd0484cf3132
sc.legacy.scbs.fact.staging,3789,T_FK_Supplier,6b0f1e43102e4baba612ee311c994cde
sc.legacy.scbs.fact.staging,3790,T_FK_Supplier,6b153f85331b4e68ada2166ee68f3028
sc.legacy.scbs.fact.staging,3791,T_FK_Supplier,6b1c6bad7f6e491a879f17945c683f87
sc.legacy.scbs.fact.staging,3792,T_FK_Supplier,6b23c3e6de484df5a582f662b148bef0
sc.legacy.scbs.fact.staging,3793,T_FK_Supplier,6b250509d208487b95f89b77891f2e3a
sc.legacy.scbs.fact.staging,3794,T_FK_Supplier,6b25a00197304c6292ee77f7f1276f6b
sc.legacy.scbs.fact.staging,3795,T_FK_Supplier,6b4bfb91621944a9b9a876fc98f8e66d
sc.legacy.scbs.fact.staging,3796,T_FK_Supplier,6b599e3bda7c4c89b83080cb7a18f80c
sc.legacy.scbs.fact.staging,3797,T_FK_Supplier,6b5c2e4d745941cfa845293e6f0878f7
sc.legacy.scbs.fact.staging,3798,T_FK_Supplier,6b5ff221b4184ea0b37c5485363577de
sc.legacy.scbs.fact.staging,3799,T_FK_Supplier,6b60b03bd26b41f0b8b2710a8aad8e4b
sc.legacy.scbs.fact.staging,3800,T_FK_Supplier,6b6e6ba025ee49df85de95600e944b84
sc.legacy.scbs.fact.staging,3801,T_FK_Supplier,6b72bcfa1467414883abe7aad95f13ba
sc.legacy.scbs.fact.staging,3802,T_FK_Supplier,6b74d6131b1e4bcf9044aa0c5b6a38da
sc.legacy.scbs.fact.staging,3803,T_FK_Supplier,6b8a12b510d74b72b03bb0a8da08c764
sc.legacy.scbs.fact.staging,3804,T_FK_Supplier,6b8ed948f37c4a9cb150419915944294
sc.legacy.scbs.fact.staging,3805,T_FK_Supplier,6b970f2684914ae08e5ff7ef91fdd7a1
sc.legacy.scbs.fact.staging,3806,T_FK_Supplier,6ba056d5a8ef46d3867dd2037405148b
sc.legacy.scbs.fact.staging,3807,T_FK_Supplier,6ba5e803ba2b4cceaeef9ef0ad77ebe2
sc.legacy.scbs.fact.staging,3808,T_FK_Supplier,6baa9eaa4b594097b553ad918cfae474
sc.legacy.scbs.fact.staging,3809,T_FK_Supplier,6bae84fc6c2f41059ad36c205002a846
sc.legacy.scbs.fact.staging,3810,T_FK_Supplier,6bae9479949e4733a39bcbf0d9cd90bb
sc.legacy.scbs.fact.staging,3811,T_FK_Supplier,6bba0f64e5ec4e07b2ddb9a02f6f69f9
sc.legacy.scbs.fact.staging,3812,T_FK_Supplier,6bc29fddf76a410da7d2a11f1240dc31
sc.legacy.scbs.fact.staging,3813,T_FK_Supplier,6bcae62fb4ec4193983906379bc3b33a
sc.legacy.scbs.fact.staging,3814,T_FK_Supplier,6bd4b1b6b253412fa0676c41ad13241c
sc.legacy.scbs.fact.staging,3815,T_FK_Supplier,6bd8706cc1554b8496cfbc3cbf4a5e0d
sc.legacy.scbs.fact.staging,3816,T_FK_Supplier,6be311150b014dacbd4b22a6b4adc619
sc.legacy.scbs.fact.staging,3817,T_FK_Supplier,6beb2c67508941b1bceeda6563429aee
sc.legacy.scbs.fact.staging,3818,T_FK_Supplier,6bfc6bf53a8f4c089eabd77473f9ff99
sc.legacy.scbs.fact.staging,3819,T_FK_Supplier,6c042bfabd124671bbc90500c9617533
sc.legacy.scbs.fact.staging,3820,T_FK_Supplier,6c08be2fcfb54feda925fb92383cb53f
sc.legacy.scbs.fact.staging,3821,T_FK_Supplier,6c0c0c8629314436aa895db06545bdfe
sc.legacy.scbs.fact.staging,3822,T_FK_Supplier,6c1be1384c684613b5315d738074a28d
sc.legacy.scbs.fact.staging,3823,T_FK_Supplier,6c20e79af3e54bc48ca00093d8778a51
sc.legacy.scbs.fact.staging,3824,T_FK_Supplier,6c24414605a94caea3e7631cf2287e12
sc.legacy.scbs.fact.staging,3825,T_FK_Supplier,6c28768a300e4d60b6112d5016e3d807
sc.legacy.scbs.fact.staging,3826,T_FK_Supplier,6c2a5645b28f4d0695c2296aff0f1559
sc.legacy.scbs.fact.staging,3827,T_FK_Supplier,6c2fd45ca5ec4a94a5607a7e744e9b6c
sc.legacy.scbs.fact.staging,3828,T_FK_Supplier,6c375051e3d046ceb9907dfbda6e7528
sc.legacy.scbs.fact.staging,3829,T_FK_Supplier,6c3a02cbc9304f11a944a71995647fb6
sc.legacy.scbs.fact.staging,3830,T_FK_Supplier,6c3cdf4794eb420abe8a65b03cdec8d8
sc.legacy.scbs.fact.staging,3831,T_FK_Supplier,6c4872da98b74c96908c60291ad36b34
sc.legacy.scbs.fact.staging,3832,T_FK_Supplier,6c4f4e7b5c36457bb57b477de98e0b08
sc.legacy.scbs.fact.staging,3833,T_FK_Supplier,6c52055a85aa4ff893f8a24960213ed5
sc.legacy.scbs.fact.staging,3834,T_FK_Supplier,6c54ae3cbeac479284e7b01b0a59f736
sc.legacy.scbs.fact.staging,3835,T_FK_Supplier,6c611adca26d4639985c8324a4116031
sc.legacy.scbs.fact.staging,3836,T_FK_Supplier,6c6d78710c06449881e16d89f50aa903
sc.legacy.scbs.fact.staging,3837,T_FK_Supplier,6c6dcb533d8a43bb9aadf378e85507f5
sc.legacy.scbs.fact.staging,3838,T_FK_Supplier,6c731d6320ab4d5e9e45696acd7fdc68
sc.legacy.scbs.fact.staging,3839,T_FK_Supplier,6c7772f985a24746891ed784c08f9016
sc.legacy.scbs.fact.staging,3840,T_FK_Supplier,6c7de32aa4c34b68ad93576824e31f56
sc.legacy.scbs.fact.staging,3841,T_FK_Supplier,6c82719756d04576acf7d912e2cf5054
sc.legacy.scbs.fact.staging,3842,T_FK_Supplier,6c9176422e9741d9a1b352748eedb886
sc.legacy.scbs.fact.staging,3843,T_FK_Supplier,6ca71b4726a84397a05824007d82aa7b
sc.legacy.scbs.fact.staging,3844,T_FK_Supplier,6ca95792254b4aeb8ab35b5ca0f65b5f
sc.legacy.scbs.fact.staging,3845,T_FK_Supplier,6cb7b73bce6d499598780f1a8fc1ad9c
sc.legacy.scbs.fact.staging,3846,T_FK_Supplier,6cb9f97efe134b1496bac42e49b6b56b
sc.legacy.scbs.fact.staging,3847,T_FK_Supplier,6cbcbe7900904c23a6ea0f7ecbbc2d35
