legacy_contract_id,legacy_project_id,subject,coverage_route,blockers,policy_route,policy_note
002cc1eac1a54e889f7c28531ab6553f,725351f017384485b35a2a9297a4739d,雅安市雨城区生活垃圾资源化利用项目包件2钢结构劳务班组,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
003b7c3a05c24aa7a4812bbb24cc566f,de6b06f368bc4583ba6847755ea921e2,WBHTGL-20200226-006,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
012417f4369d4117804b57cb326b1ab9,52dbcbcb460349ecac1ec682f9129b29,补录数据,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
026a397cf4704180aeb8fe840107ce19,ec6c84495a4448b6ba0356b8bfd95b3d,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
02c99a3dd7034019b3bac6a83726e4d7,57403a8c67e64bd3a163ff4b5feee0ea,WBHTGL-20200227-003,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
03fdfb6eea7e405d947f4b97e7a8d934,7a9e747d055946fe91da93e794819a4e,阿坝-成都东线路工程14标,discard_deleted_source,deleted_flag|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
04907e79168c4be9a4a0e1b77b974c50,79b8d5fbe3b14dfb8c9cb4065cf4e814,牡丹北苑修建建筑垃圾池,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
0537b6b19f3e47d9aa22b69a8c536953,93f06cd7b4224d759b02bd71317c00d9,2025年度钻前辅助工程及劳务项目第五标段2025年度西南油气分公司中江、孝泉、 德新、广汉、什邡地区钻前辅助工程分包项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
05f6df8d77ea403784506ac9bf691829,c3bacf1323754d2697a93513da8d17b9,德阳市旌阳区八角井镇卫生院-停车场改造,project_anchor_blocked,partner_ambiguous|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
062e24ff0f0e4401a108ef7c2923b1a0,3ce2dcf5527242848ef633aa08088b48,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
06bd722ec5734e29af0595fcde193045,ff88aca287f94ee09bcc0a53649e5c0f,广清城际轨道交通项目（花都段）安置区工程（秀全街乐同安置区）一期施工总承包项目 【园林园建】工程专业分包,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
06ee5e0567de469d9b79446e6b99c375,135be6807d2043619fde2b6efe531cf6,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
08e2f0d30ad241968163aef6f0ee1c53,b6cc0a037a2643c18ed61e593250ec3a,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
0d64492586c549ecba5656d64b7994fc,89e4f0b434dd40be8c6b7e452d8123c3,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
0dcc45f743f34992bdde50452f4ee54f,6cca5509da2f42d0b9376a9a67990474,八一镇小学校教学楼厕所及附属工程建设,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
