legacy_project_id,legacy_parent_id,name,short_name,project_environment,legacy_company_id,legacy_company_name,legacy_specialty_type_id,specialty_type_name,legacy_price_method,business_nature,detail_address,project_profile,project_area,legacy_is_shared_base,legacy_sort,legacy_attachment_ref,project_overview,legacy_project_nature,legacy_is_material_library,other_system_id,other_system_code,legacy_stage_id,legacy_stage_name,legacy_region_id,legacy_region_name,legacy_state,legacy_deleted_flag,legacy_project_manager_name,legacy_technical_responsibility_name,current_db_project_id,evidence_file,idempotency_key,replay_action
cfa432be43df4f4284bb60fb3fce488d,10675,德阳市旌阳区崴螺山-高屋（寿崴路改线）道路改建工程项目,,正式项目,1,四川保盛建设集团有限公司,10120001,公路工程,1,联营,,,,0,481,4cf8cb29de6446a9915123b86450d1bd,,,,109531,16982984968360001,,,,,,0,,,2721,artifacts/migration/project_v5_200_write_result.json,project::cfa432be43df4f4284bb60fb3fce488d,create_if_missing
cfca2fd82f1242f3806057b2900d06b0,17394379900000000,眉山环天水务有限公司各条线服务供应商项目（包2）-舒坪社区管网工程,,,1,四川保盛建设集团有限公司,450001,劳务工程,0,联营,,,,1,,ba2a9bb6ea3a75f0821b1a88e109afe1,,,,200133,17401246906400001,,,,,0,0,,,2722,artifacts/migration/project_v5_200_write_result.json,project::cfca2fd82f1242f3806057b2900d06b0,create_if_missing
d07b7a7a37aa473a89d006c178a4e033,10622,拉萨市柳梧新区管网错接改造,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,430,7b5abc59001d4c46b306f1c836ef6d46,,,,109575,16982985604760001,,,,,,0,,,2723,artifacts/migration/project_v5_200_write_result.json,project::d07b7a7a37aa473a89d006c178a4e033,create_if_missing
d0ba123f238b4fd68e33aad904dfcb50,10664,拉萨市柳梧新区排污管网改造,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,470,a3f9aabb0f2c4929a040d42ce7b57e9c,,,,109540,16982984979460001,,,,,,0,,,2724,artifacts/migration/project_v5_200_write_result.json,project::d0ba123f238b4fd68e33aad904dfcb50,create_if_missing
d15f664bee1444c488e1b88b678e6af2,10381,大唐甘肃发电有限工程碧口水力发电厂心苑职工家属区物业维修改造,,正式项目,141,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,196,31f0e517a1904b0283b654d8ccf86c35,,,,109764,16982986151470001,,,,,,0,,,2725,artifacts/migration/project_v5_200_write_result.json,project::d15f664bee1444c488e1b88b678e6af2,create_if_missing
d160e20360074d30af053a069f62ebec,10308,江油涪江上游武都水库珍稀和特有鱼类繁育中心项目,,正式项目,141,四川保盛建设集团有限公司,400001,市政,1,联营,,,,0,153,1b0ff33a795a4d8fbf6be608b7c939a5,,,,,,,,,,,1,,,2726,artifacts/migration/project_v5_200_write_result.json,project::d160e20360074d30af053a069f62ebec,create_if_missing
d17be2d1b09f4364bc37820ccd7c6b05,10557,旌阳区黄许镇糖场桥暴雨洪涝灾害水毁重建工程项目,,正式项目,1,四川保盛建设集团有限公司,10120001,公路工程,1,联营,,,,0,365,6dc2baa8b5464262af0faf4ca84014f4,,,,109635,16982985681480001,,,,,,0,,,2727,artifacts/migration/project_v5_200_write_result.json,project::d17be2d1b09f4364bc37820ccd7c6b05,create_if_missing
d2584e69e21145199d66b25b0181e0a8,10782,西南大数据创新应用中心项目土石方,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,587,3e2a422400f943508aad6f213f2325d0,,,,109446,16982984859610000,,,,,,0,,,2728,artifacts/migration/project_v5_200_write_result.json,project::d2584e69e21145199d66b25b0181e0a8,create_if_missing
d2fbb60741f64cd99c82017452a54663,10866,何东中石油煤层气公司新疆后峡项目,,正式项目,1,四川保盛建设集团有限公司,460001,专业分包,0,联营,,,,0,671,5102d444817d49eca07232cd84ed4d51,,,,109374,16982984768520001,,,,,,0,,,2729,artifacts/migration/project_v5_200_write_result.json,project::d2fbb60741f64cd99c82017452a54663,create_if_missing
d306ec31828d4c3eabf63d75a7c1b448,17326698730820000,莎车县艾力西湖镇拜什库都克(12)村农村污水治理建设项目(二次),,,565,保盛新疆分公司,440001,水利工程,0,联营,,,,0,,133a1ad683dbd4725eb91205b32fc156,,,,190044,17339744311460000,,,,,,0,,,2730,artifacts/migration/project_v5_200_write_result.json,project::d306ec31828d4c3eabf63d75a7c1b448,create_if_missing
d33b7d4610d240a0a3551630955bd733,17555843434990000,四川省绵阳外国语学校综合中心初中部图书室改造项目,,,571,保盛绵阳分公司,390001,房建工程,1,联营,,,,1,,c4895831000880fabd84e010748c9e59,,,,236264,17615560857460000,,,,,0,0,,,2731,artifacts/migration/project_v5_200_write_result.json,project::d33b7d4610d240a0a3551630955bd733,create_if_missing
d397cd38ebae427ca4304745cd901ba4,10474,德阳新城吾悦广场住宅整期幕墙工程,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,282,aa4591105c964824b7cb78b2ad1abfed,,,,109708,16982985775070000,,,,,,0,,,2732,artifacts/migration/project_v5_200_write_result.json,project::d397cd38ebae427ca4304745cd901ba4,create_if_missing
d3efb18b6f9a44f9b72343d9223c5b40,17568887639360000,四川致远锂业有限公司生产厂房土建零星及维修工程,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,eafaf9cff51782f79efa60cc58717567,,,,236994,17627551617600000,,,,,0,0,,,2733,artifacts/migration/project_v5_200_write_result.json,project::d3efb18b6f9a44f9b72343d9223c5b40,create_if_missing
d44862eefe674f20bc033c364f15c515,17206614121360000,喀什地区检察院办案与专业技术用房外立面改造项目,,,565,保盛新疆分公司,390001,房建工程,0,联营,,,,0,,222360ce133f402724f7efd820485502,,,,170192,17206614184020000,,,,,,0,,,2734,artifacts/migration/project_v5_200_write_result.json,project::d44862eefe674f20bc033c364f15c515,create_if_missing
d4f6b2931e7c4a2386171451104abc9b,16950262406430000,伽师县工业园区空气源供热建设项目（二次）,,,1,四川保盛建设集团有限公司,79127e5bca65415996d5e3c35aefef3c,机电工程,0,联营,,,,0,,de9b2da11339c3dcc4ef47a16de84f79,,,,,,,,,,,1,,,2735,artifacts/migration/project_v5_200_write_result.json,project::d4f6b2931e7c4a2386171451104abc9b,create_if_missing
d502c2489723449486522eca798884fa,10546,中国移动四川公司成都分公司2021-2022年渠道维修采购项目框架协议,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,354,0a42be2a7e62406b8692dbb1577b93f5,,,,109645,16982985697420000,,,,,,0,,,2736,artifacts/migration/project_v5_200_write_result.json,project::d502c2489723449486522eca798884fa,create_if_missing
d5335e46b2c241fcb9ae857d721331d6,17001863973530000,德阳市漓江路大桥-穿绵远河给水管道工程,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,0,,1b6cda3a0df1cea3d8fdd06c2f214546,,,,115137,17018337599040001,,,,,,0,,,2737,artifacts/migration/project_v5_200_write_result.json,project::d5335e46b2c241fcb9ae857d721331d6,create_if_missing
d54e7276be1b4244b5531898f2d2f00b,10661,德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程,,正式项目,1,四川保盛建设集团有限公司,10120001,公路工程,1,自营,,,,0,467,6d9fdbb5f2eb49178d5cc5435509b988,,,,109543,16982984983050001,,,,,,0,,,2738,artifacts/migration/project_v5_200_write_result.json,project::d54e7276be1b4244b5531898f2d2f00b,create_if_missing
d5e059c23e3d4a2c802cbecb7911cd38,10852,绵竹何高春项目,,正式项目,1,四川保盛建设集团有限公司,450001,劳务工程,0,联营,,,,0,657,afc005ff64654ce6911fbb43f806b9ce,,,,109388,16982984785870000,,,,,,0,,,2739,artifacts/migration/project_v5_200_write_result.json,project::d5e059c23e3d4a2c802cbecb7911cd38,create_if_missing
d61b20783fc842faa95fa3b2e1bf16bc,17465198162200000,2025年西南石油工程公司钻前辅助工程劳务框架招标（2标段：成都、资阳等地区）项目,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,5b9d0604f3ede7df9354311ddea81c77,,,,212780,17468599328290000,,,,,0,0,,,2740,artifacts/migration/project_v5_200_write_result.json,project::d61b20783fc842faa95fa3b2e1bf16bc,create_if_missing
d673283d7f064228aa3bcdb822c8d425,10826,中建四局集团-唐颖刚项目,,正式项目,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,广州市花都区花山镇,,,0,631,3c8cd70138d7487890bf7d31f3f36639,,,,109412,16982984817740001,,,,,,0,,,2741,artifacts/migration/project_v5_200_write_result.json,project::d673283d7f064228aa3bcdb822c8d425,create_if_missing
d6a4d48ebb62405baf97d36e9e4e228a,10388,林芝市巴宜区八一镇小学运动场维修工程项目,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,202,cda2fd97b3ce4e8980dd49ed1a0be128,,,,109759,16982986145380001,,,,,,0,,,2742,artifacts/migration/project_v5_200_write_result.json,project::d6a4d48ebb62405baf97d36e9e4e228a,create_if_missing
d75424f3247646c395ff5edd2ab1b1f9,17314880366770000,罗江区新盛镇X601新慧路王家湾桥危桥拆除重建工程(第二次),,,1,四川保盛建设集团有限公司,430001,公路工程,0,联营,,,,0,,818380c2cc1fe5a9d8dcd10c532c50b9,,,,189211,17326691480040000,,,,,,0,,,2743,artifacts/migration/project_v5_200_write_result.json,project::d75424f3247646c395ff5edd2ab1b1f9,create_if_missing
d76027f8b9d148389e9cf2ba799cb07e,10538,中国移动下游采购合同平台,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,346,b7dab61f0eae4266a98db8c69657ba19,,,,109653,16982985707570000,,,,,,0,,,2744,artifacts/migration/project_v5_200_write_result.json,project::d76027f8b9d148389e9cf2ba799cb07e,create_if_missing
d78614b5e31046649529451acc80e016,17470974082420000,中国移动四川公司成都分公司2025-2026年渠道维修采购项目,,,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,1,,45a17f0fbb8197b6bd9f982d5794825d,,,,214318,17493534514900000,,,,,0,0,,,2745,artifacts/migration/project_v5_200_write_result.json,project::d78614b5e31046649529451acc80e016,create_if_missing
d795445cf03e48b99618f3eb559a235b,10288,中江县支公司办公职场装修工程,,正式项目,141,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,137,015186a93ac84c258489a8bfe60bb22c,,,,109820,16982986221470001,,,,,,0,,,2746,artifacts/migration/project_v5_200_write_result.json,project::d795445cf03e48b99618f3eb559a235b,create_if_missing
d90bec648f574bc6a2f5bb5f398e87d8,10728,周超零星工程,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,533,a771bf3087ff4754a73f44a4f9927216,,,,,,,,,,,1,,,2747,artifacts/migration/project_v5_200_write_result.json,project::d90bec648f574bc6a2f5bb5f398e87d8,create_if_missing
d9c6cbd20d9f41cc876ad845341304d7,10851,重庆轨道交通15号线一期土建工程果塘路站二期给水管线迁改工程,,正式项目,1,四川保盛建设集团有限公司,400001,市政工程,0,联营,,,,0,656,eb6e51cd54504a8a955b6aadf162c322,,,,109389,16982984786960001,,,,,,0,,,2748,artifacts/migration/project_v5_200_write_result.json,project::d9c6cbd20d9f41cc876ad845341304d7,create_if_missing
da53b59ac75e4481b3fff1667e0de7e2,10694,狮子水库尾水渠垮塌抢险救灾工程,,正式项目,1,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,499,7a233dcc5b194f14ae01698cc5cf2a64,,,,109518,16982984948520000,,,,,,0,,,2749,artifacts/migration/project_v5_200_write_result.json,project::da53b59ac75e4481b3fff1667e0de7e2,create_if_missing
da80de7b7a9644428b917920cb14e31a,10475,东湖山水土石方挖运工程,,正式项目,1,四川保盛建设集团有限公司,460001,土石方,0,联营,,,,0,283,c2ed370c0ec842c6848a751dbe1f7168,,,,109707,16982985773820001,,,,,,0,,,2750,artifacts/migration/project_v5_200_write_result.json,project::da80de7b7a9644428b917920cb14e31a,create_if_missing
dab94e2764674db5849b05f9b06714bb,10413,中江县殡仪馆提档改建项目工程,,正式项目,1,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,221,56bf2f5cb7e54eaf8b67dceb47383375,,,,109743,16982985820700001,,,,,,0,,,2751,artifacts/migration/project_v5_200_write_result.json,project::dab94e2764674db5849b05f9b06714bb,create_if_missing
db4b47a81c304c03b4914e86eeb5f124,10325,罗江县蟠龙镇2016年农业综合开发高标准农田建设项目,,正式项目,141,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,164,ceb15c2a52db40228c0fb72fd96bcce8,,,,109789,16982986182720001,,,,,,0,,,2752,artifacts/migration/project_v5_200_write_result.json,project::db4b47a81c304c03b4914e86eeb5f124,create_if_missing
dbf6b62b0ad24261a949828e0d8219d2,,旌阳区全域旅游公共服务保障设施建设项目/凯江大回湾改造工程,,正式项目,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,1,,96f802a876d9c0088e32250306021ad1,,,,109853,16982986264440001,,,,,,,,,2753,artifacts/migration/project_v5_200_write_result.json,project::dbf6b62b0ad24261a949828e0d8219d2,create_if_missing
dbfa5695dccc445c9bf84f504e70912d,10792,重庆机场航空口岸综合指定监管场地增设防护解除区项目,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,597,301347b9e7c049d494da88e9fc128f49,,,,109437,16982984848520001,,,,,,0,,,2754,artifacts/migration/project_v5_200_write_result.json,project::dbfa5695dccc445c9bf84f504e70912d,create_if_missing
dc23b3505b384d529dc60bef5f64a6e7,17527387317440000,大足支行珠溪分理处主体装修工程,,,570,保盛重庆分公司,420001,装修装饰,1,联营,,,,1,,c76e3f0d17984fa1ccae69caf9e872b6,,,,223770,17543642784650000,,,,,0,0,,,2755,artifacts/migration/project_v5_200_write_result.json,project::dc23b3505b384d529dc60bef5f64a6e7,create_if_missing
dc59bf70a1a54961a96e4a169555842f,10584,洛浦县市政基础设施建设及配套项目（施工一标段）,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,392,c527c3e813b34713ae363448b8e2df76,,,,109610,16982985650390000,,,,,,0,,,2756,artifacts/migration/project_v5_200_write_result.json,project::dc59bf70a1a54961a96e4a169555842f,create_if_missing
dc5f03ef90a749be8e3cd19daca87163,17528004390090000,天山北路公共卫生间改造项目,,,1,四川保盛建设集团有限公司,450001,劳务工程,1,联营,,,,1,,f468dfc35934240c1d6908fc163bed2a,,,,223772,17543642799030000,,,,,0,0,,,2757,artifacts/migration/project_v5_200_write_result.json,project::dc5f03ef90a749be8e3cd19daca87163,create_if_missing
dc99595923e7425da8d87ca56ad23f76,10611,德阳市旌阳区天山路（黄河路-凯江路）改造项目,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,419,529157ca62ff47a68b4c8655b8e6a6c4,,,,109585,16982985617260000,,,,,,0,,,2758,artifacts/migration/project_v5_200_write_result.json,project::dc99595923e7425da8d87ca56ad23f76,create_if_missing
dc9faab2919147868ffddd380f58ea3e,10684,拉萨市柳梧新区路面井盖维护更换合同,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,490,95ada804b07349409d9d490f202fef68,,,,109523,16982984954930001,,,,,,0,,,2759,artifacts/migration/project_v5_200_write_result.json,project::dc9faab2919147868ffddd380f58ea3e,create_if_missing
dccfa12fb5b747dca476d457c0464d30,10711,御嘉花苑2、3#楼,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,516,1f8e80ec582b48d8b5f1088ba86679f4,,,,109504,16982984931180001,,,,,,0,,,2760,artifacts/migration/project_v5_200_write_result.json,project::dccfa12fb5b747dca476d457c0464d30,create_if_missing
dcd315ee82ba47d6a463c3090abd9577,17745078862080000,深圳友唱技术有限公司万达零星维修工程,,,570,保盛重庆分公司,390001,房建工程,1,联营,,,,1,,9733eb9e8fb7c5c29ced961fb3df3f20,,,,263993,17750084241330000,,,,,0,0,,,2761,artifacts/migration/project_v5_200_write_result.json,project::dcd315ee82ba47d6a463c3090abd9577,create_if_missing
dd3c76208c3642b2a44c834db32f1f8f,17708605005800000,广汉市城市更新城西片区城中村改造项目地基基础工程专业分包,,,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,1,,4e5526ca67c3f746acf435c8ea858a92,,,,261154,17723318713970001,,,,,0,0,,,2762,artifacts/migration/project_v5_200_write_result.json,project::dd3c76208c3642b2a44c834db32f1f8f,create_if_missing
ddc10588a1094d7986d2b383189125b3,10280,中江县凯江中学校教学及辅助用房建设项目,中江凯江中学建设,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,130,cd85ac498579462bb5761e71cb10c5de,,,,109828,16982986231630000,,,,,,0,,,2763,artifacts/migration/project_v5_200_write_result.json,project::ddc10588a1094d7986d2b383189125b3,create_if_missing
ddc8f420948e434bbc73f430c4d26d6c,10835,重庆轨道交通15号线一期工程01标合同段供水管道迁改工程,,正式项目,1,四川保盛建设集团有限公司,400001,市政工程,0,联营,,,,0,640,ba7a2fa218a74a2699a8523a555d2e7e,,,,109404,16982984805550000,,,,,,0,,,2764,artifacts/migration/project_v5_200_write_result.json,project::ddc8f420948e434bbc73f430c4d26d6c,create_if_missing
ddd9a94d8aef4059a1def554a737e0e4,10276,剑阁县2019年交通专项扶贫村道窄路加宽工程（杨村镇柏梓村）,剑阁县2019年交通专项扶贫村道窄路加宽,正式项目,141,四川保盛建设集团有限公司,3220001,公路交通,1,联营,,,,0,127,66ecae429e27418a9fdf56be9fcf4cdf,,,,109831,16982986235220001,,,,,,0,,,2765,artifacts/migration/project_v5_200_write_result.json,project::ddd9a94d8aef4059a1def554a737e0e4,create_if_missing
dddffb953eee4f1fbba18a5b462ffb1a,10794,渭河路（庐山北路至秦岭山北路）道路改造工程道路沥青砼路面专业分包施工,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,599,af68d782063e4941ad5dbe80fe706cd5,,,,109435,16982984846180001,,,,,,0,,,2766,artifacts/migration/project_v5_200_write_result.json,project::dddffb953eee4f1fbba18a5b462ffb1a,create_if_missing
de55113c54914c5093efa5164f840cdb,17285419080750000,燕山路（洪湖路-柳江街）市政道路工程,,,1,四川保盛建设集团有限公司,400001,市政工程,0,联营,,,,0,,d11a827fc5e9611f935f949c3a5768a9,,,,,,,,,,,1,,,2767,artifacts/migration/project_v5_200_write_result.json,project::de55113c54914c5093efa5164f840cdb,create_if_missing
decc584ec24d4b51b672d8bf3518bf42,10401,新建杭州经绍兴至台州铁路站前工程一标项目,,正式项目,1,四川保盛建设集团有限公司,3220001,公路交通,1,联营,,,,0,209,37252278fdd446249a623b6e39cb4e14,,,,,,,,,,,1,,,2768,artifacts/migration/project_v5_200_write_result.json,project::decc584ec24d4b51b672d8bf3518bf42,create_if_missing
def62d8fc3df471080951397c4fdfd22,17410717739520000,银鑫·五洲广场二期 CD 座室外消防车道施工,,,565,保盛新疆分公司,11260001,消防工程,0,联营,,,,1,,028bebc1b4c27d5a6087671f405770d2,,,,201726,17427171550650000,,,,,0,0,,,2769,artifacts/migration/project_v5_200_write_result.json,project::def62d8fc3df471080951397c4fdfd22,create_if_missing
df39b5bfb9df4c30a7eaaa639e5d5753,16970715484940000,2023年高标准农田改造提升-东美村,,,1,四川保盛建设集团有限公司,440001,水利工程,1,联营,,,,1,,1a13254faa96c9828f67195832755ce0,,,,,,,,,,,1,,,2770,artifacts/migration/project_v5_200_write_result.json,project::df39b5bfb9df4c30a7eaaa639e5d5753,create_if_missing
dfdd8eb86b064e7f8615d74aa2bc222a,10499,德阳市寿丰河截污干管工程劳务分包,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,308,d398f268dba346f8b85452ebe8113db6,,,,109687,16982985748980001,,,,,,0,,,2771,artifacts/migration/project_v5_200_write_result.json,project::dfdd8eb86b064e7f8615d74aa2bc222a,create_if_missing
e02e8e8061ab4ee599884c34365f1bd0,10853,莎车县低压电力设施改造项目施工第一标段,,正式项目,1,四川保盛建设集团有限公司,10890001,电力工程,0,联营,,,,0,658,41d9691d189043d580adcab8a4d454a9,,,,109387,16982984784620000,,,,,,0,,,2772,artifacts/migration/project_v5_200_write_result.json,project::e02e8e8061ab4ee599884c34365f1bd0,create_if_missing
e0ba5308a59e4e98a4225b4b75d34818,17621533685570000,潼南支行双江分理处营业网点主体装修工程项目,,,570,保盛重庆分公司,420001,装修装饰,1,联营,,,,1,,e357c6d61b49c188f3c59d3bf900c197,,,,,,,,,,0,0,,,2773,artifacts/migration/project_v5_200_write_result.json,project::e0ba5308a59e4e98a4225b4b75d34818,create_if_missing
e0db577a23194699b7ea732cc08a2eb7,10795,50万吨年食品级PET高分子新材料项目,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,600,19115a54e2374e639778d7f0772b10ef,,,,109434,16982984845080000,,,,,,0,,,2774,artifacts/migration/project_v5_200_write_result.json,project::e0db577a23194699b7ea732cc08a2eb7,create_if_missing
e0e2a533f7224713a481520af78809ad,10441,幸福人家项目工程,,正式项目,1,四川保盛建设集团有限公司,3250001,建筑防水,1,联营,,,,0,249,959ba5247bf14c98a22b7984bcef506b,,,,109724,16982985795380001,,,,,,0,,,2775,artifacts/migration/project_v5_200_write_result.json,project::e0e2a533f7224713a481520af78809ad,create_if_missing
e106501cc7184d8e8b8b08871e03e5dc,10263,金元镇江关咀村2019年社道路建设项目,江关咀村道路建设,正式项目,141,四川保盛建设集团有限公司,400001,市政,1,联营,,,,0,116,575c37693750483fbe49f312c69147ff,,,,109844,16982986251780001,,,,,,0,,,2776,artifacts/migration/project_v5_200_write_result.json,project::e106501cc7184d8e8b8b08871e03e5dc,create_if_missing
e1391ec880fb40b79668111da2f78540,17449564211180000,国网新疆喀什供电公司110kV叶果线杆塔提升隐患治理大修等13项工程,,,565,保盛新疆分公司,460001,专业分包,0,联营,,,,1,,20f8f6aa265f478ed7c2e3c5dbacd5ad,,,,213483,17479723185380000,,,,,0,0,,,2777,artifacts/migration/project_v5_200_write_result.json,project::e1391ec880fb40b79668111da2f78540,create_if_missing
e1603619f0814d02b4c86bc5c044ea0b,10650,巴中恩阳临港产业园项目-制造业组团项目1-8号厂房、13号厂房、16号厂房防水保温工程,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,458,05bde86f2c1a449394dd0903926a46b0,,,,109553,16982984995390001,,,,,,0,,,2778,artifacts/migration/project_v5_200_write_result.json,project::e1603619f0814d02b4c86bc5c044ea0b,create_if_missing
e198e1afc1324069844bfe3a310cfe91,10318,誉城国际一期二批次,,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,157,8cc272067b5c4b99ac114af8f7f22e87,,,,109796,16982986191470001,,,,,,0,,,2779,artifacts/migration/project_v5_200_write_result.json,project::e198e1afc1324069844bfe3a310cfe91,create_if_missing
e207665460d740a8a140020004c3cd22,17506590739670000,中国移动四川公司2025-2027年全省汇聚机房土建工程施工集中采购项目,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,ec5ac3de80d783f415cf809de51e6826,,,,215569,17513644234040000,,,,,0,0,,,2780,artifacts/migration/project_v5_200_write_result.json,project::e207665460d740a8a140020004c3cd22,create_if_missing
e237f61a7cf6461fa360da20307d6522,10298,朝天区花石乡以工代赈脱贫攻坚项目工程,,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,147,c5e50c1b7c7845cd948e1aa508dcdc2e,,,,109810,16982986208970001,,,,,,0,,,2781,artifacts/migration/project_v5_200_write_result.json,project::e237f61a7cf6461fa360da20307d6522,create_if_missing
e27eae2a90224ae1a7a6025b4dded66d,10855,龙江大酒店装修改造项目,,正式项目,572,保盛广元分公司,420001,装修装饰,0,联营,,,,0,660,6b616843b93d4dad91fe1d74d98f5c70,,,,109385,16982984782270000,,,,,,0,,,2143,artifacts/migration/project_create_only_expand_write_result_v1.json,project::e27eae2a90224ae1a7a6025b4dded66d,create_if_missing
e292fb92ad184e6d8715c99a89bd2beb,10730,信达国际A栋1、2、3号电梯，D栋1、2号电梯井土建改造工程,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,535,e193d9b9f33048beb1ba8be71ef65bba,,,,109491,16982984915080001,,,,,,0,,,2782,artifacts/migration/project_v5_200_write_result.json,project::e292fb92ad184e6d8715c99a89bd2beb,create_if_missing
e2edc267b1b24c8ebc8ab5ab2aabd399,10861,松垭商业城保障性住房提升改造项目--装修施工项目,,正式项目,1,四川保盛建设集团有限公司,390001,房建工程,0,自营,,,,0,666,c105fc85f1df42d89742ad097beef240,,,,109379,16982984774770001,,,,,,0,,,2783,artifacts/migration/project_v5_200_write_result.json,project::e2edc267b1b24c8ebc8ab5ab2aabd399,create_if_missing
e3b0f12a3e2448fa89e070f0272f74d0,10696,青白江综合办公楼土石方工程,,正式项目,1,四川保盛建设集团有限公司,10740001,土石方工程,1,联营,,,,0,501,a93ea4ffd2fb4a2f838bca1af81b8440,,,,,,,,,,,1,,,2784,artifacts/migration/project_v5_200_write_result.json,project::e3b0f12a3e2448fa89e070f0272f74d0,create_if_missing
e3d42a6ff2044fe2bf8b60af246de053,10685,贾家工业园区办公点装修工程,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,491,a89cb50f95f54c68832adf08fb16aeb4,,,,,,,,,,,1,,,2785,artifacts/migration/project_v5_200_write_result.json,project::e3d42a6ff2044fe2bf8b60af246de053,create_if_missing
e4bccb1e4815421ba8c8778fc30f6077,10668,四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（南区）,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,474,52c41ab35dbf4056998c36211a48a9fa,,,,109538,16982984977110000,,,,,,0,,,2786,artifacts/migration/project_v5_200_write_result.json,project::e4bccb1e4815421ba8c8778fc30f6077,create_if_missing
e4c9309b78f847dba4a007a04cc6128a,17261322754100000,智慧之心项目2#楼及2#楼裙楼泡沫混凝土工程,,,1,四川保盛建设集团有限公司,390001,房建工程,0,联营,,,,0,,05c1cb481026b99ca1f0a33845c9230e,,,,179950,17268181872790001,,,,,,0,,,2787,artifacts/migration/project_v5_200_write_result.json,project::e4c9309b78f847dba4a007a04cc6128a,create_if_missing
e4cdcff7175147c4aec010329f08f217,17709476139080000,林芝区域办事处办公用房装修工程施工专业分包,,,567,保盛西藏分公司,460001,专业分包,1,联营,,,,1,,86ee2c55c3d48d873c4f08b6bac78fd7,,,,261152,17723318709280000,,,,,0,0,,,2788,artifacts/migration/project_v5_200_write_result.json,project::e4cdcff7175147c4aec010329f08f217,create_if_missing
e50c5b8828a74dd5b84ea854d2256ab9,17011549226610000,重庆机场护宾楼二层办公室改造项目,,,570,保盛重庆分公司,390001,房建工程,1,联营,,,,0,,85eba26d9f6816e5f7c6e619faf21afd,,,,115132,17018337592470000,,,,,,0,,,2789,artifacts/migration/project_v5_200_write_result.json,project::e50c5b8828a74dd5b84ea854d2256ab9,create_if_missing
e5c64d4f13ba477191da0b3e3bd12236,17555079473280000,德阳市经开区再生资源利用园区基础设施项目九标段项目市政安装工程,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,1,,db48a75b261bea095c9a93d9019e6c4f,,,,226714,17590256826530000,,,,,0,0,,,2790,artifacts/migration/project_v5_200_write_result.json,project::e5c64d4f13ba477191da0b3e3bd12236,create_if_missing
