map_id,material_key,legacy_material_id,material_name,spec_model,uom_text,company_id,company_name,mapping_state,coverage_state,amount_total,line_rows,header_rows,proposed_action,target_catalog_id,target_catalog_name,apply_status
494,1f3208abf34e4961b3b8b31a42ea117c|抗裂砂浆|25kg|kg,1f3208abf34e4961b3b8b31a42ea117c,抗裂砂浆,25kg,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,25200.0,1,1,create_catalog,6841041,抗裂砂浆,created_catalog
495,7079be80f4ca4cfc95aeef249cc90193|钢筋混凝土井内梁板、拼接人孔板||立方,7079be80f4ca4cfc95aeef249cc90193,钢筋混凝土井内梁板、拼接人孔板,,立方,1,四川保盛建设集团有限公司,confirmed,catalog_missing,25200.0,1,1,create_catalog,6841042,钢筋混凝土井内梁板、拼接人孔板,created_catalog
496,656c6511b5064bfb8ecb5acdc5eeb715|不锈钢井盖|600*300*80|套,656c6511b5064bfb8ecb5acdc5eeb715,不锈钢井盖,600*300*80,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,25134.0,1,1,create_catalog,6841043,不锈钢井盖,created_catalog
497,94e4b08fa4ea4ceca12ed9798cd1ed4a|球墨铸铁井圈井盖|700 E600|套,94e4b08fa4ea4ceca12ed9798cd1ed4a,球墨铸铁井圈井盖,700 E600,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,25097.6,1,1,create_catalog,6841044,球墨铸铁井圈井盖,created_catalog
498,95d1ef5944c44a5bb6d747e026f99775|彩钢瓦及辅材|2500/张*800张|米,95d1ef5944c44a5bb6d747e026f99775,彩钢瓦及辅材,2500/张*800张,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,25000.0,1,1,create_catalog,6841045,彩钢瓦及辅材,created_catalog
499,8a9c86cc6b784aa2bdb7bf9925428737|电缆|2*2.5|圈,8a9c86cc6b784aa2bdb7bf9925428737,电缆,2*2.5,圈,1,四川保盛建设集团有限公司,confirmed,catalog_missing,25000.0,1,1,create_catalog,6841046,电缆,created_catalog
500,c80df6ae45e24fd79e513bbcf830e66a|铝材|铝合金型材|t,c80df6ae45e24fd79e513bbcf830e66a,铝材,铝合金型材,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,25000.0,1,1,create_catalog,6841047,铝材,created_catalog
501,085b06dae13140de90d556cccc6d0526|沥青|AH-70|T,085b06dae13140de90d556cccc6d0526,沥青,AH-70,T,1,四川保盛建设集团有限公司,confirmed,catalog_missing,24971.45,1,1,create_catalog,6841048,沥青,created_catalog
502,1e3c88b4623341afab18ef6bc4bcfc51|保温复合卷材||M3,1e3c88b4623341afab18ef6bc4bcfc51,保温复合卷材,,M3,1,四川保盛建设集团有限公司,confirmed,catalog_missing,24805.2,1,1,create_catalog,6841049,保温复合卷材,created_catalog
503,dde06383b4d44d28a36d77894560ce83|HDPE钢带增强聚乙烯螺旋波纹管|DN1600SN>10|米,dde06383b4d44d28a36d77894560ce83,HDPE钢带增强聚乙烯螺旋波纹管,DN1600SN>10,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,24580.0,1,1,create_catalog,6841050,HDPE钢带增强聚乙烯螺旋波纹管,created_catalog
504,cb8ffc074e104e1380057fa251c29ae0|铝合金平开窗|70 系列内、外平开窗|㎡,cb8ffc074e104e1380057fa251c29ae0,铝合金平开窗,70 系列内、外平开窗,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,24519.0,1,1,create_catalog,6841051,铝合金平开窗,created_catalog
505,c7dacb805e164651b473286369e3c147|建筑模板|1830*915*15mm|张,c7dacb805e164651b473286369e3c147,建筑模板,1830*915*15mm,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,24440.0,1,1,create_catalog,6841052,建筑模板,created_catalog
506,6dca9f7995834e2b97d8d44a83409ed3|承插管|DN400|米,6dca9f7995834e2b97d8d44a83409ed3,承插管,DN400,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,24288.0,2,2,create_catalog,6841053,承插管,created_catalog
507,e761636f4a064502be29987ae83ae381|穿线管|20|根,e761636f4a064502be29987ae83ae381,穿线管,20,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,24000.0,2,1,create_catalog,6841054,穿线管,created_catalog
508,3e09589eb5a446f6997fd128a1a11455|铜芯电缆线|YJV4*50+1*25|米,3e09589eb5a446f6997fd128a1a11455,铜芯电缆线,YJV4*50+1*25,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,23800.0,1,1,create_catalog,6841055,铜芯电缆线,created_catalog
509,b685260820a1408f811ac3e43e6ef592|仿芝麻黑烧面盲道砖|300*300*20|㎡,b685260820a1408f811ac3e43e6ef592,仿芝麻黑烧面盲道砖,300*300*20,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,23580.0,2,2,create_catalog,6841056,仿芝麻黑烧面盲道砖,created_catalog
510,81428527b2c94cb1a4efa7f50f16dd38|电力电缆|YJV-1KV-5*16|米,81428527b2c94cb1a4efa7f50f16dd38,电力电缆,YJV-1KV-5*16,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,23529.0,1,1,create_catalog,6841057,电力电缆,created_catalog
511,44d3dfe87a214814b11722c7b0a90378|钢筋混凝土承插管|DN500|米,44d3dfe87a214814b11722c7b0a90378,钢筋混凝土承插管,DN500,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,23484.7,3,3,create_catalog,6841058,钢筋混凝土承插管,created_catalog
512,bfd792073f7d424c8595267321b87eb1|镀锌钢管|25|根,bfd792073f7d424c8595267321b87eb1,镀锌钢管,25,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,23478.0,1,1,create_catalog,6841059,镀锌钢管,created_catalog
513,7fd747e1aac24fd08d30a048d9554dc6|镀锌方管|80*80*1.2|吨,7fd747e1aac24fd08d30a048d9554dc6,镀锌方管,80*80*1.2,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,23475.08,4,4,create_catalog,6841060,镀锌方管,created_catalog
514,51b1b8d711484b2ea5e963bb2dbcdf9a|路平石|900*150*120|米,51b1b8d711484b2ea5e963bb2dbcdf9a,路平石,900*150*120,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,23200.0,1,1,create_catalog,6841061,路平石,created_catalog
515,dc1d6b6bb4744c54ab16b1ce2e05a738|PVC-U蜂窝管|φ32*7*4mmSN≥8|m,dc1d6b6bb4744c54ab16b1ce2e05a738,PVC-U蜂窝管,φ32*7*4mmSN≥8,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22993.2,2,2,create_catalog,6841062,PVC-U蜂窝管,created_catalog
516,611095965b3742f482e5c9b1a81d31b8|铝单板|3.0mm|平方米,611095965b3742f482e5c9b1a81d31b8,铝单板,3.0mm,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22959.0,1,1,create_catalog,6841063,铝单板,created_catalog
517,f6765eb8fdb1491f96b2125fd27a2592|镀锌钢管|40|根,f6765eb8fdb1491f96b2125fd27a2592,镀锌钢管,40,根,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22932.0,1,1,create_catalog,6841064,镀锌钢管,created_catalog
518,7dcc98a8cac945f1abcc11ce86487584|计算机配套产品*显卡|ATS-RTX3060-012-SI/|块,7dcc98a8cac945f1abcc11ce86487584,计算机配套产品*显卡,ATS-RTX3060-012-SI/,块,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22819.97,2,2,create_catalog,6841065,计算机配套产品*显卡,created_catalog
519,3303d1f4c3274361b08baa350068f6c9|聚合物水泥防水涂 料JSA201-II-18，工装 粉，GB/T23445|II型|kg,3303d1f4c3274361b08baa350068f6c9,聚合物水泥防水涂 料JSA201-II-18，工装 粉，GB/T23445,II型,kg,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22800.0,1,1,create_catalog,6841066,聚合物水泥防水涂 料JSA201-II-18，工装 粉，GB/T23445,created_catalog
520,3973d4e52592422d8deb4002858c5838|铁马隔离围栏||m,3973d4e52592422d8deb4002858c5838,铁马隔离围栏,,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22800.0,1,1,create_catalog,6841067,铁马隔离围栏,created_catalog
521,b660a5fdec9049779fe74eb8b8a3976f|HDPE钢带增强管|DN400|米,b660a5fdec9049779fe74eb8b8a3976f,HDPE钢带增强管,DN400,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22798.8,1,1,create_catalog,6841068,HDPE钢带增强管,created_catalog
522,d6d8a29de37b456395e681b0110b6d8c|仿花岗岩芝麻灰PC砖|600*300*30|㎡,d6d8a29de37b456395e681b0110b6d8c,仿花岗岩芝麻灰PC砖,600*300*30,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22545.0,1,1,create_catalog,6841069,仿花岗岩芝麻灰PC砖,created_catalog
523,459b5c5c9da449439515d49c15519ffc|电力电缆|YJLV-5×35mm2|m,459b5c5c9da449439515d49c15519ffc,电力电缆,YJLV-5×35mm2,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22261.33,1,1,create_catalog,6841070,电力电缆,created_catalog
524,27bf5c627d4d4baf90858740da5a775c|复合高分子U型槽|300*300*1000|米,27bf5c627d4d4baf90858740da5a775c,复合高分子U型槽,300*300*1000,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22200.0,1,1,create_catalog,6841071,复合高分子U型槽,created_catalog
525,3183e1e586dc48798e864901b54e64fe|恒压供水|CDL25-35|台,3183e1e586dc48798e864901b54e64fe,恒压供水,CDL25-35,台,1,四川保盛建设集团有限公司,confirmed,catalog_missing,22000.01,1,1,create_catalog,6841072,恒压供水,created_catalog
526,dfb03719eb8e4c34a8d2e98e27c1eecf|螺纹钢|HRB400E 28|吨,dfb03719eb8e4c34a8d2e98e27c1eecf,螺纹钢,HRB400E 28,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21956.4,1,1,create_catalog,6841073,螺纹钢,created_catalog
527,847fd76348f640f288e08f37d100a0b5|螺纹钢HRB400E|Φ18E|吨,847fd76348f640f288e08f37d100a0b5,螺纹钢HRB400E,Φ18E,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21887.64,1,1,create_catalog,6841074,螺纹钢HRB400E,created_catalog
528,67d0a0a5c19f4378ad31609ce64b3220|HDPE钢带增强聚乙烯螺旋波纹管|DN1000SN>10|米,67d0a0a5c19f4378ad31609ce64b3220,HDPE钢带增强聚乙烯螺旋波纹管,DN1000SN>10,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21740.5,1,1,create_catalog,6841075,HDPE钢带增强聚乙烯螺旋波纹管,created_catalog
529,0840c35b1a4240288b881dbdaf224728|会议条桌|1200*450*750|张,0840c35b1a4240288b881dbdaf224728,会议条桌,1200*450*750,张,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21600.0,1,1,create_catalog,6841076,会议条桌,created_catalog
530,58fbc9180d5c4d0eabf0e643b0c8e6fb|单柱式标志牌|○800|套,58fbc9180d5c4d0eabf0e643b0c8e6fb,单柱式标志牌,○800,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21600.0,1,1,create_catalog,6841077,单柱式标志牌,created_catalog
531,9a7b32708bf043d993082c8d76677e7f|电线BV|YJV3*4|米,9a7b32708bf043d993082c8d76677e7f,电线BV,YJV3*4,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21600.0,1,1,create_catalog,6841078,电线BV,created_catalog
532,c62c3208184d4b97976f8ce3e74dbacb|聚合物防水砂浆||吨,c62c3208184d4b97976f8ce3e74dbacb,聚合物防水砂浆,,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21525.0,1,1,create_catalog,6841079,聚合物防水砂浆,created_catalog
533,1f638572ec304a9e8b5c58c12813d034|球墨铸铁井盖|700*900 D400五防|套,1f638572ec304a9e8b5c58c12813d034,球墨铸铁井盖,700*900 D400五防,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21460.0,1,1,create_catalog,6841080,球墨铸铁井盖,created_catalog
534,4e42ef54a11d4cd5b650554cf026916c|600*600平板灯|36W|套,4e42ef54a11d4cd5b650554cf026916c,600*600平板灯,36W,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,21320.0,1,1,create_catalog,6841081,600*600平板灯,created_catalog
535,2f0159198c1a4be19a4fcfea7430ef85|热轧带肋钢筋|18定尺9米|t,2f0159198c1a4be19a4fcfea7430ef85,热轧带肋钢筋,18定尺9米,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20815.2,2,1,create_catalog,6841082,热轧带肋钢筋,created_catalog
536,f54385be350e48ef83169b0535d2a688|花岗石|花岗岩盲道砖芝麻黑烧面30*30*5cm|平方米,f54385be350e48ef83169b0535d2a688,花岗石,花岗岩盲道砖芝麻黑烧面30*30*5cm,平方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20723.7,1,1,create_catalog,6841083,花岗石,created_catalog
537,ab5ee8677cd04208977b95a2a1c69aca|PE给水管|110*1.25|米,ab5ee8677cd04208977b95a2a1c69aca,PE给水管,110*1.25,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20700.0,1,1,create_catalog,6841084,PE给水管,created_catalog
538,98e3ba76945f4ad59af30f6caef8b3ad|电线BV|RVV2*4|米,98e3ba76945f4ad59af30f6caef8b3ad,电线BV,RVV2*4,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20580.0,1,1,create_catalog,6841085,电线BV,created_catalog
539,fc482384f5f44a309e4745558ebc03a5|承插管|DN300|米,fc482384f5f44a309e4745558ebc03a5,承插管,DN300,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20475.0,2,2,create_catalog,6841086,承插管,created_catalog
540,11d51766bf89458096be21901c513dc7|彩钢板|厚0.4MM|平米,11d51766bf89458096be21901c513dc7,彩钢板,厚0.4MM,平米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20420.0,1,1,create_catalog,6841087,彩钢板,created_catalog
541,1b77c62fa72d499fbd6518c61f9b3423|螺纹钢|HRB400E12|吨,1b77c62fa72d499fbd6518c61f9b3423,螺纹钢,HRB400E12,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20397.93,2,2,create_catalog,6841088,螺纹钢,created_catalog
542,bd7bd7bca2934f3b8a0046d8fbdc1b8d|仿芝麻黑烧面盲道砖|300*900*20|m2,bd7bd7bca2934f3b8a0046d8fbdc1b8d,仿芝麻黑烧面盲道砖,300*900*20,m2,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20126.61,1,1,create_catalog,6841089,仿芝麻黑烧面盲道砖,created_catalog
543,7e6bb98350c648159c6ff37f57ac4358|格栅沟盖板||M2,7e6bb98350c648159c6ff37f57ac4358,格栅沟盖板,,M2,1,四川保盛建设集团有限公司,confirmed,catalog_missing,20066.25,1,1,create_catalog,6841090,格栅沟盖板,created_catalog
544,40995ae8e4914e26bc365a8063bda5ca|砌筑砂浆|干混M7.5|吨,40995ae8e4914e26bc365a8063bda5ca,砌筑砂浆,干混M7.5,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19950.0,1,1,create_catalog,6841091,砌筑砂浆,created_catalog
545,e5242bb3d90f4365a787e7d991f96ed7|钢筋混凝土承插管|DN200|米,e5242bb3d90f4365a787e7d991f96ed7,钢筋混凝土承插管,DN200,米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19904.0,1,1,create_catalog,6841092,钢筋混凝土承插管,created_catalog
546,c3989374911e4363bdb930c26eeb7200|方盖板|1440*1140*120|快,c3989374911e4363bdb930c26eeb7200,方盖板,1440*1140*120,快,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19800.0,1,1,create_catalog,6841093,方盖板,created_catalog
547,fc1532fb23904e4096c95f4bb34905c6|承插塑料给水管PVC-U|DN100|m,fc1532fb23904e4096c95f4bb34905c6,承插塑料给水管PVC-U,DN100,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19727.6,1,1,create_catalog,6841094,承插塑料给水管PVC-U,created_catalog
548,136ee49cfc69470c80306b9fa755f6fb|盘螺HRB400E|Φ6E|吨,136ee49cfc69470c80306b9fa755f6fb,盘螺HRB400E,Φ6E,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19611.2,1,1,create_catalog,6841095,盘螺HRB400E,created_catalog
549,6c9d52bd789045f58b8bd4d248e7438a|烧结多孔砖||匹,6c9d52bd789045f58b8bd4d248e7438a,烧结多孔砖,,匹,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19594.16,1,1,create_catalog,6841096,烧结多孔砖,created_catalog
550,c6941c859b254bf8b59ad31d08a97f73|不锈钢管|φ63.5*3.0|吨,c6941c859b254bf8b59ad31d08a97f73,不锈钢管,φ63.5*3.0,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19560.0,1,1,create_catalog,6841097,不锈钢管,created_catalog
551,82e66a1d4725445da1a35972a832bec2|盘螺HRB400E|Φ8E|吨,82e66a1d4725445da1a35972a832bec2,盘螺HRB400E,Φ8E,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19058.75,1,1,create_catalog,6840729,盘螺HRB400E,linked_existing_by_business_key
552,aef449717dc54d40bf2a515d26649378|花岗石石材|花岗石嵌边石1000*200*100|立方米,aef449717dc54d40bf2a515d26649378,花岗石石材,花岗石嵌边石1000*200*100,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,19032.0,1,1,create_catalog,6841098,花岗石石材,created_catalog
553,4b3645be804b450b8f7a2e0c80d30fe9|镀锌方管|25*25*1.2|吨,4b3645be804b450b8f7a2e0c80d30fe9,镀锌方管,25*25*1.2,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18989.44,2,2,create_catalog,6841099,镀锌方管,created_catalog
554,c02b72130d2d4c658b53fb46b0a84610|盘螺HRB400E|Φ8E|吨,c02b72130d2d4c658b53fb46b0a84610,盘螺HRB400E,Φ8E,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18960.0,1,1,create_catalog,6840729,盘螺HRB400E,linked_existing_by_business_key
555,67d74cf275b047269a04908e1e12cf61|热镀锌方矩管|150*150*5.5|吨,67d74cf275b047269a04908e1e12cf61,热镀锌方矩管,150*150*5.5,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18732.98,1,1,create_catalog,6841100,热镀锌方矩管,created_catalog
556,a73247250a0d45989490c91fd5d4f8d8|镀锌角钢|50|吨,a73247250a0d45989490c91fd5d4f8d8,镀锌角钢,50,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18495.2,1,1,create_catalog,6841101,镀锌角钢,created_catalog
557,c8ea748ebaea4355912de9ab483d1b04|13mm厚橘色塑胶面层||㎡,c8ea748ebaea4355912de9ab483d1b04,13mm厚橘色塑胶面层,,㎡,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18443.2,1,1,create_catalog,6841102,13mm厚橘色塑胶面层,created_catalog
558,83542f96b43442b7a144d99066f8aa16|盘螺HRB400E|Φ10E|吨,83542f96b43442b7a144d99066f8aa16,盘螺HRB400E,Φ10E,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18391.2,1,1,create_catalog,6840850,盘螺HRB400E,linked_existing_by_business_key
559,9a3dd6ed99e048a1ba25fb59862e94c4|PVC排水管|φ110|m,9a3dd6ed99e048a1ba25fb59862e94c4,PVC排水管,φ110,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18148.2,1,1,create_catalog,6841103,PVC排水管,created_catalog
560,87632c6e35ec446da29abfb2b993d385|螺纹钢|HRB400E 12|吨,87632c6e35ec446da29abfb2b993d385,螺纹钢,HRB400E 12,吨,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18136.28,1,1,create_catalog,6840792,螺纹钢,linked_existing_by_business_key
561,55e84f3ffcbb44c481418e5e72bae28c|球墨铸铁水篦|450*750 D400|套,55e84f3ffcbb44c481418e5e72bae28c,球墨铸铁水篦,450*750 D400,套,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18135.0,1,1,create_catalog,6841104,球墨铸铁水篦,created_catalog
562,aec0fe06108b456d9e5799c7af3254d5|干混砌筑砂浆|M7.5|t,aec0fe06108b456d9e5799c7af3254d5,干混砌筑砂浆,M7.5,t,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18009.54,1,1,create_catalog,6841105,干混砌筑砂浆,created_catalog
563,d822948942004b04a439159019109564|HDPE钢带增强聚乙烯螺旋波纹管|DN1400SN≥10|m,d822948942004b04a439159019109564,HDPE钢带增强聚乙烯螺旋波纹管,DN1400SN≥10,m,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18000.0,1,1,create_catalog,6841106,HDPE钢带增强聚乙烯螺旋波纹管,created_catalog
564,6ba3e114bded43bc912159196df34e69|交通锥||个,6ba3e114bded43bc912159196df34e69,交通锥,,个,1,四川保盛建设集团有限公司,confirmed,catalog_missing,18000.0,1,1,create_catalog,6841107,交通锥,created_catalog
565,f53d893e8a714430a950091c6d03122b|混凝土路沿石|1000*350*150|立方米,f53d893e8a714430a950091c6d03122b,混凝土路沿石,1000*350*150,立方米,1,四川保盛建设集团有限公司,confirmed,catalog_missing,17909.64,1,1,create_catalog,6841108,混凝土路沿石,created_catalog
