external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_EAA64A1C819C4EC3A48318CB1D4F60FC,德阳市弘扬舒苑置业有限公司,company,1,,,,EAA64A1C819C4EC3A48318CB1D4F60FC,cooperat_company,德阳市弘扬舒苑置业有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_EAA64A1C819C4EC3A48318CB1D4F60FC
legacy_partner_sc_EAFF596A8091490C86F51C961FD3BB49,绵阳科技城新区博雅学校,company,1,,,,EAFF596A8091490C86F51C961FD3BB49,cooperat_company,绵阳科技城新区博雅学校,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_EAFF596A8091490C86F51C961FD3BB49
legacy_partner_sc_EC8BA0267C2847CAB17E134499A55B9C,西藏自治区人民政府驻格尔木办事处医院,company,1,,,,EC8BA0267C2847CAB17E134499A55B9C,cooperat_company,西藏自治区人民政府驻格尔木办事处医院,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_EC8BA0267C2847CAB17E134499A55B9C
legacy_partner_sc_EE4199B4ABD44296BFE660BE2D32DFEC,广汉市公路养护所,company,1,,,,EE4199B4ABD44296BFE660BE2D32DFEC,cooperat_company,广汉市公路养护所,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_EE4199B4ABD44296BFE660BE2D32DFEC
legacy_partner_sc_EFA599918EA14CEC8FFB6B79FA90DCEA,中江凯兴建设投资有限公司,company,1,,,,EFA599918EA14CEC8FFB6B79FA90DCEA,cooperat_company,中江凯兴建设投资有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_EFA599918EA14CEC8FFB6B79FA90DCEA
legacy_partner_sc_F08EEE175F6E4768BA282A88FEC4F79D,攀枝花锦成建设工程有限责任公司,company,1,,,,F08EEE175F6E4768BA282A88FEC4F79D,cooperat_company,攀枝花锦成建设工程有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_F08EEE175F6E4768BA282A88FEC4F79D
legacy_partner_sc_F14775F79EDE43CF84F80AA2447E7F52,丰都县城市建设资产经营有限责任公司,company,1,,,,F14775F79EDE43CF84F80AA2447E7F52,cooperat_company,丰都县城市建设资产经营有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_F14775F79EDE43CF84F80AA2447E7F52
legacy_partner_sc_F54FF17811594DF2A0EE645B68C90164,德阳市德远后勤服务有限责任公司,company,1,,,,F54FF17811594DF2A0EE645B68C90164,cooperat_company,德阳市德远后勤服务有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_F54FF17811594DF2A0EE645B68C90164
legacy_partner_sc_F9086E91C0D54A05BC823A7A28A68523,格尔木盐湖城投资开发有限责任公司,company,1,,,,F9086E91C0D54A05BC823A7A28A68523,cooperat_company,格尔木盐湖城投资开发有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_F9086E91C0D54A05BC823A7A28A68523
legacy_partner_sc_F94630293A9B48718B56D958B04E3195,德阳市旌阳区黄许镇人民政府,company,1,,,,F94630293A9B48718B56D958B04E3195,cooperat_company,德阳市旌阳区黄许镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_F94630293A9B48718B56D958B04E3195
