project_id,name,project_code,current_operation_strategy,target_operation_strategy,action,reason,other_system_id,legacy_project_id,project_environment
625,何东中石油煤层气公司新疆后峡项目,PRJ260624,direct,joint,set,existing_new_system_project,109374,d2fbb60741f64cd99c82017452a54663,正式项目
626,莎车县艾力西湖镇拜什库都克(12)村农村污水治理建设项目(二次),PRJ260625,direct,joint,set,existing_new_system_project,190044,d306ec31828d4c3eabf63d75a7c1b448,
627,四川省绵阳外国语学校综合中心初中部图书室改造项目,PRJ260626,direct,joint,set,existing_new_system_project,236264,d33b7d4610d240a0a3551630955bd733,
628,德阳新城吾悦广场住宅整期幕墙工程,PRJ260627,direct,joint,set,existing_new_system_project,109708,d397cd38ebae427ca4304745cd901ba4,正式项目
629,四川致远锂业有限公司生产厂房土建零星及维修工程,PRJ260628,direct,joint,set,existing_new_system_project,236994,d3efb18b6f9a44f9b72343d9223c5b40,
630,喀什地区检察院办案与专业技术用房外立面改造项目,PRJ260629,direct,joint,set,existing_new_system_project,170192,d44862eefe674f20bc033c364f15c515,
631,伽师县工业园区空气源供热建设项目（二次）,PRJ260630,direct,joint,set,existing_new_system_project,,d4f6b2931e7c4a2386171451104abc9b,
632,中国移动四川公司成都分公司2021-2022年渠道维修采购项目框架协议,PRJ260631,direct,joint,set,existing_new_system_project,109645,d502c2489723449486522eca798884fa,正式项目
633,德阳市漓江路大桥-穿绵远河给水管道工程,PRJ260632,direct,joint,set,existing_new_system_project,115137,d5335e46b2c241fcb9ae857d721331d6,
634,德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程,PRJ260633,direct,joint,set,existing_new_system_project,109543,d54e7276be1b4244b5531898f2d2f00b,正式项目
635,绵竹何高春项目,PRJ260634,direct,joint,set,existing_new_system_project,109388,d5e059c23e3d4a2c802cbecb7911cd38,正式项目
636,2025年西南石油工程公司钻前辅助工程劳务框架招标（2标段：成都、资阳等地区）项目,PRJ260635,direct,joint,set,existing_new_system_project,212780,d61b20783fc842faa95fa3b2e1bf16bc,
637,中建四局集团-唐颖刚项目,PRJ260636,direct,joint,set,existing_new_system_project,109412,d673283d7f064228aa3bcdb822c8d425,正式项目
638,林芝市巴宜区八一镇小学运动场维修工程项目,PRJ260637,direct,joint,set,existing_new_system_project,109759,d6a4d48ebb62405baf97d36e9e4e228a,正式项目
639,罗江区新盛镇X601新慧路王家湾桥危桥拆除重建工程(第二次),PRJ260638,direct,joint,set,existing_new_system_project,189211,d75424f3247646c395ff5edd2ab1b1f9,
640,中国移动下游采购合同平台,PRJ260639,direct,joint,set,existing_new_system_project,109653,d76027f8b9d148389e9cf2ba799cb07e,正式项目
641,中国移动四川公司成都分公司2025-2026年渠道维修采购项目,PRJ260640,direct,joint,set,existing_new_system_project,214318,d78614b5e31046649529451acc80e016,
642,中江县支公司办公职场装修工程,PRJ260641,direct,joint,set,existing_new_system_project,109820,d795445cf03e48b99618f3eb559a235b,正式项目
643,周超零星工程,PRJ260642,direct,joint,set,existing_new_system_project,,d90bec648f574bc6a2f5bb5f398e87d8,正式项目
644,重庆轨道交通15号线一期土建工程果塘路站二期给水管线迁改工程,PRJ260643,direct,joint,set,existing_new_system_project,109389,d9c6cbd20d9f41cc876ad845341304d7,正式项目
645,狮子水库尾水渠垮塌抢险救灾工程,PRJ260644,direct,joint,set,existing_new_system_project,109518,da53b59ac75e4481b3fff1667e0de7e2,正式项目
646,东湖山水土石方挖运工程,PRJ260645,direct,joint,set,existing_new_system_project,109707,da80de7b7a9644428b917920cb14e31a,正式项目
647,中江县殡仪馆提档改建项目工程,PRJ260646,direct,joint,set,existing_new_system_project,109743,dab94e2764674db5849b05f9b06714bb,正式项目
648,罗江县蟠龙镇2016年农业综合开发高标准农田建设项目,PRJ260647,direct,joint,set,existing_new_system_project,109789,db4b47a81c304c03b4914e86eeb5f124,正式项目
649,旌阳区全域旅游公共服务保障设施建设项目/凯江大回湾改造工程,PRJ260648,direct,joint,set,existing_new_system_project,109853,dbf6b62b0ad24261a949828e0d8219d2,正式项目
650,重庆机场航空口岸综合指定监管场地增设防护解除区项目,PRJ260649,direct,joint,set,existing_new_system_project,109437,dbfa5695dccc445c9bf84f504e70912d,正式项目
651,大足支行珠溪分理处主体装修工程,PRJ260650,direct,joint,set,existing_new_system_project,223770,dc23b3505b384d529dc60bef5f64a6e7,
652,洛浦县市政基础设施建设及配套项目（施工一标段）,PRJ260651,direct,joint,set,existing_new_system_project,109610,dc59bf70a1a54961a96e4a169555842f,正式项目
653,天山北路公共卫生间改造项目,PRJ260652,direct,joint,set,existing_new_system_project,223772,dc5f03ef90a749be8e3cd19daca87163,
654,德阳市旌阳区天山路（黄河路-凯江路）改造项目,PRJ260653,direct,joint,set,existing_new_system_project,109585,dc99595923e7425da8d87ca56ad23f76,正式项目
655,拉萨市柳梧新区路面井盖维护更换合同,PRJ260654,direct,joint,set,existing_new_system_project,109523,dc9faab2919147868ffddd380f58ea3e,正式项目
656,御嘉花苑2、3#楼,PRJ260655,direct,joint,set,existing_new_system_project,109504,dccfa12fb5b747dca476d457c0464d30,正式项目
657,深圳友唱技术有限公司万达零星维修工程,PRJ260656,direct,joint,set,existing_new_system_project,263993,dcd315ee82ba47d6a463c3090abd9577,
658,广汉市城市更新城西片区城中村改造项目地基基础工程专业分包,PRJ260657,direct,joint,set,existing_new_system_project,261154,dd3c76208c3642b2a44c834db32f1f8f,
659,中江县凯江中学校教学及辅助用房建设项目,PRJ260658,direct,joint,set,existing_new_system_project,109828,ddc10588a1094d7986d2b383189125b3,正式项目
660,重庆轨道交通15号线一期工程01标合同段供水管道迁改工程,PRJ260659,direct,joint,set,existing_new_system_project,109404,ddc8f420948e434bbc73f430c4d26d6c,正式项目
661,剑阁县2019年交通专项扶贫村道窄路加宽工程（杨村镇柏梓村）,PRJ260660,direct,joint,set,existing_new_system_project,109831,ddd9a94d8aef4059a1def554a737e0e4,正式项目
662,渭河路（庐山北路至秦岭山北路）道路改造工程道路沥青砼路面专业分包施工,PRJ260661,direct,joint,set,existing_new_system_project,109435,dddffb953eee4f1fbba18a5b462ffb1a,正式项目
663,燕山路（洪湖路-柳江街）市政道路工程,PRJ260662,direct,joint,set,existing_new_system_project,,de55113c54914c5093efa5164f840cdb,
664,新建杭州经绍兴至台州铁路站前工程一标项目,PRJ260663,direct,joint,set,existing_new_system_project,,decc584ec24d4b51b672d8bf3518bf42,正式项目
665,银鑫·五洲广场二期 CD 座室外消防车道施工,PRJ260664,direct,joint,set,existing_new_system_project,201726,def62d8fc3df471080951397c4fdfd22,
666,2023年高标准农田改造提升-东美村,PRJ260665,direct,joint,set,existing_new_system_project,,df39b5bfb9df4c30a7eaaa639e5d5753,
667,德阳市寿丰河截污干管工程劳务分包,PRJ260666,direct,joint,set,existing_new_system_project,109687,dfdd8eb86b064e7f8615d74aa2bc222a,正式项目
668,莎车县低压电力设施改造项目施工第一标段,PRJ260667,direct,joint,set,existing_new_system_project,109387,e02e8e8061ab4ee599884c34365f1bd0,正式项目
669,潼南支行双江分理处营业网点主体装修工程项目,PRJ260668,direct,joint,set,existing_new_system_project,,e0ba5308a59e4e98a4225b4b75d34818,
670,50万吨年食品级PET高分子新材料项目,PRJ260669,direct,joint,set,existing_new_system_project,109434,e0db577a23194699b7ea732cc08a2eb7,正式项目
671,幸福人家项目工程,PRJ260670,direct,joint,set,existing_new_system_project,109724,e0e2a533f7224713a481520af78809ad,正式项目
672,金元镇江关咀村2019年社道路建设项目,PRJ260671,direct,joint,set,existing_new_system_project,109844,e106501cc7184d8e8b8b08871e03e5dc,正式项目
673,国网新疆喀什供电公司110kV叶果线杆塔提升隐患治理大修等13项工程,PRJ260672,direct,joint,set,existing_new_system_project,213483,e1391ec880fb40b79668111da2f78540,
674,巴中恩阳临港产业园项目-制造业组团项目1-8号厂房、13号厂房、16号厂房防水保温工程,PRJ260673,direct,joint,set,existing_new_system_project,109553,e1603619f0814d02b4c86bc5c044ea0b,正式项目
675,誉城国际一期二批次,PRJ260674,direct,joint,set,existing_new_system_project,109796,e198e1afc1324069844bfe3a310cfe91,正式项目
676,中国移动四川公司2025-2027年全省汇聚机房土建工程施工集中采购项目,PRJ260675,direct,joint,set,existing_new_system_project,215569,e207665460d740a8a140020004c3cd22,
677,朝天区花石乡以工代赈脱贫攻坚项目工程,PRJ260676,direct,joint,set,existing_new_system_project,109810,e237f61a7cf6461fa360da20307d6522,正式项目
678,龙江大酒店装修改造项目,PRJ260677,direct,joint,set,existing_new_system_project,109385,e27eae2a90224ae1a7a6025b4dded66d,正式项目
679,信达国际A栋1、2、3号电梯，D栋1、2号电梯井土建改造工程,PRJ260678,direct,joint,set,existing_new_system_project,109491,e292fb92ad184e6d8715c99a89bd2beb,正式项目
680,松垭商业城保障性住房提升改造项目--装修施工项目,PRJ260679,direct,joint,set,existing_new_system_project,109379,e2edc267b1b24c8ebc8ab5ab2aabd399,正式项目
681,青白江综合办公楼土石方工程,PRJ260680,direct,joint,set,existing_new_system_project,,e3b0f12a3e2448fa89e070f0272f74d0,正式项目
682,贾家工业园区办公点装修工程,PRJ260681,direct,joint,set,existing_new_system_project,,e3d42a6ff2044fe2bf8b60af246de053,正式项目
683,四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（南区）,PRJ260682,direct,joint,set,existing_new_system_project,109538,e4bccb1e4815421ba8c8778fc30f6077,正式项目
684,智慧之心项目2#楼及2#楼裙楼泡沫混凝土工程,PRJ260683,direct,joint,set,existing_new_system_project,179950,e4c9309b78f847dba4a007a04cc6128a,
685,林芝区域办事处办公用房装修工程施工专业分包,PRJ260684,direct,joint,set,existing_new_system_project,261152,e4cdcff7175147c4aec010329f08f217,
686,重庆机场护宾楼二层办公室改造项目,PRJ260685,direct,joint,set,existing_new_system_project,115132,e50c5b8828a74dd5b84ea854d2256ab9,
687,德阳市经开区再生资源利用园区基础设施项目九标段项目市政安装工程,PRJ260686,direct,joint,set,existing_new_system_project,226714,e5c64d4f13ba477191da0b3e3bd12236,
688,德阳站综合交通枢纽改造项目（德阳站、S11 线连通工程等 4 个子项）漓江一、二西路特殊地基处理工程,PRJ260687,direct,joint,set,existing_new_system_project,164067,e5d7653bc34a45649a7083c79912cf8e,
689,朝天区三滩村至龙门等道路工程-潜溪路一段,PRJ260688,direct,joint,set,existing_new_system_project,109847,e5e8bd5755cb4d20a7c0686a8e13be6e,正式项目
690,沸水小学空调电力改造安装工程,PRJ260689,direct,joint,set,existing_new_system_project,238997,e6b323e651a7407e9ee9191cfbe285a4,
691,西南大数据创新应用中心项目-深潜土石方工程,PRJ260690,direct,joint,set,existing_new_system_project,109384,e712d2cd1f10406abfd3f4857656495d,正式项目
692,杨永田项目,PRJ260691,direct,joint,set,existing_new_system_project,109399,e7d967ab98084a1bb1efdb2e0cd7674c,正式项目
693,绵阳市游仙区盐泉镇道碑观索桥危桥改造工程项目,PRJ260692,direct,joint,set,existing_new_system_project,109443,e7df166996ed40c5abbb0c97cd6cd86d,正式项目
694,绵竹市城乡供水一体化项目(高柏、红旗)劳务、机械协作单位,PRJ260693,direct,joint,set,existing_new_system_project,,e8882f317dfd4b8197a28571795b4200,
695,东莞市长安镇莞港跨境货物运输接驳点工程,PRJ260694,direct,joint,set,existing_new_system_project,109511,e8a559bf5ba24de8b25213c1b7be2a78,正式项目
696,南川区石溪镇2024年农村公路（学校至王官果业（主干道至家禽屠宰场）、灯草湾至枫香榜）建设项目,PRJ260695,direct,joint,set,existing_new_system_project,190046,e8f89b108b8e4e46b84c1d3a60233d10,
697,西部(重庆)科学城保障性住房(一期)室外 综合管网、景观、绿化、围墙、精装修及 标识标牌系统工程,PRJ260696,direct,joint,set,existing_new_system_project,225633,e91ab58b0d264ccaba5f9356ad85ae44,
698,花荄镇兴福村草溪河石拱桥维修加固工程,PRJ260697,direct,joint,set,existing_new_system_project,188214,e924a06df23947afb4218e1c38b3cfe8,
699,中江县小型汽车驾驶人考场建设项目,PRJ260698,direct,joint,set,existing_new_system_project,109851,e9ef3126e9594e518a5e518047574439,正式项目
700,德阳市中心城区照明改造工程-10KV配电工程,PRJ260699,direct,joint,set,existing_new_system_project,109355,e9f5e654b3e249c3b4fd1600dcb58c63,
701,四川建筑职业技术学院德阳校区垃圾压缩站项目（第二次）,PRJ260700,direct,joint,set,existing_new_system_project,181662,e9f8e5da180a4ac59191def6a721a33c,
702,大足区2022年宝兴镇等（2）个镇丘陵山区高标准农田改造提升示范工程试点项目,PRJ260701,direct,joint,set,existing_new_system_project,109484,ea0e76e15df1488590e9ed4a1e25fee1,正式项目
703,城西片区青衣江路西段道路五段,PRJ260702,direct,joint,set,existing_new_system_project,109627,ea7b223b560a4d998f5fc6f14cb2bd3c,正式项目
704,中国农业发展银行什邡市支行雨、污管道改造项目,PRJ260703,direct,joint,set,existing_new_system_project,109362,eaec532f7b9b47a4bf4c0c2989290a70,
705,万润苑改造项目,PRJ260704,direct,joint,set,existing_new_system_project,,eb14bf937d704385be6d6c968b71bac5,正式项目
706,德阳市旌阳区医养结合中心及精神病院区建设项目,PRJ260705,direct,joint,set,existing_new_system_project,109495,eb4cf9d9b714420e89a3c2a6fff6f8d5,正式项目
707,剑阁县秀钟乡太清村2017年农村饮水安全巩固提升项目工程,PRJ260706,direct,joint,set,existing_new_system_project,,ec3d1ca099cc49fb82659e6f12c3fef4,正式项目
708,宜宾机场航站区配套工程公安设备工程,PRJ260707,direct,joint,set,existing_new_system_project,109717,ec3ec41ba43448d5b51353272d63d4aa,正式项目
709,德阳市主城区园林绿化及市政设施提档升级项目（庐山路及长江路示范段）,PRJ260708,direct,joint,set,existing_new_system_project,120164,ec6c84495a4448b6ba0356b8bfd95b3d,
710,向东工程,PRJ260709,direct,joint,set,existing_new_system_project,109682,ec8e6e03ff4c40cfb4ce25cdddc7474e,正式项目
711,苍溪县五龙镇城乡建设用地增减挂钩项目,PRJ260710,direct,joint,set,existing_new_system_project,109780,ecd2fbc747a541cca5ec8572052e2451,正式项目
712,深圳市捷顺科技实业股份有限公司年度外包合同,PRJ260711,direct,joint,set,existing_new_system_project,,ed56c6b210964e16806002ca33cee644,
713,城口县明通镇中心小学改扩建及幼儿园建设项目,PRJ260712,direct,joint,set,existing_new_system_project,109382,ed83a5f4dfe24e3c92d5ece83267f800,正式项目
714,德阳保利国际城中央花园A区二标段土建及水电安装总承包工程,PRJ260713,direct,joint,set,existing_new_system_project,109548,edd87052c5a044328e248bb6b8168598,正式项目
715,二重厂西路（华山路-衡山路）市政道路工程、衡山路（二重厂西路-韩江路）市政道路工程、琴江路、武江路（华山路-规划路）市政道路工程 沥青路面、水稳基层专业分包,PRJ260714,direct,joint,set,existing_new_system_project,109408,ee4dbf78773b4fe2a43fdf283635ef4d,正式项目
716,经开区应急周转房项目（2#）工程,PRJ260715,direct,joint,set,existing_new_system_project,109444,ee58e169dc56474284f6bb85b6e0d51f,正式项目
717,广清城际轨道交通项目（花都段）安置区工程(狮岭镇前进安置区) 一期施工总承包项目（市政园林工程施工）专业分包合同,PRJ260716,direct,joint,set,existing_new_system_project,109603,ef18f8708c5b493d841efc8c3f3c9fe9,正式项目
718,2024-2025年度成都所区零星工程框架协议,PRJ260717,direct,joint,set,existing_new_system_project,179951,ef4ade9de4e74f63bf72ccb6786c604a,
719,河黄路种子加工中心至双佳养殖场、罗绵路至种子加工中心、制种基地展示中心至种子加工中心、罗绵路至彩色油路沥青混凝土路面摊铺,PRJ260718,direct,joint,set,existing_new_system_project,,efedf2ee02f84c20bee514662834df29,
720,德阳市罗江区综合行政执法局2024年罗江区零星市政维修工程（苍海D区、潺亭中学旁等7座公厕维修改造）,PRJ260719,direct,joint,set,existing_new_system_project,163674,effd5e093a8a4663926b94a97696abf6,
721,德阳经济技术开发区产城融合示范园区基础设施建设 旌湖路 、 太湖路道路改造工程,PRJ260720,direct,joint,set,existing_new_system_project,109442,f0548e3dd1ea48b39a60d52766f1c466,正式项目
722,前油库卸油平台防腐处理及卸油系统改造项目,PRJ260721,direct,joint,set,existing_new_system_project,109748,f0746ee8f26b4368875b92ca0b10b241,正式项目
723,模锻厂45MN泵站降温改造,PRJ260722,direct,joint,set,existing_new_system_project,109450,f076f5c267084d478373fc91f1157091,正式项目
724,德阳市罗江区调元镇顺河村农村生活污水治理建设项目,PRJ260723,direct,joint,set,existing_new_system_project,109525,f0d13d9a3be74f30a0c7389e034d1496,正式项目
725,中国移动四川公司南充分公司2021-2022年渠道维修采购项目框架协议,PRJ260724,direct,joint,set,existing_new_system_project,109641,f0d85ad0105443808f71c033f53a85c2,正式项目
726,四川致远锂业有限公司一号窑收尘器基础工程,PRJ260725,direct,joint,set,existing_new_system_project,212775,f0efe9aa0fc946c7aadaad11ed6105bd,
727,重庆市璧山区璧城街道老旧小区改造建设项目（东关社区）,PRJ260726,direct,joint,set,existing_new_system_project,201725,f12172c47e6b4a4285f6fdfc780b24d3,
728,德阳站综合交通枢纽改造项目（旌阳区长江流域可持续发展（沱江上游-绵远河段）综合治理项目-河西段）工程,PRJ260727,direct,joint,set,existing_new_system_project,115138,f12a441ef7dc4acba80bdce8a6b1b6e3,
729,中国人民解放军 32167 部队66 号楼整修项目,PRJ260728,direct,joint,set,existing_new_system_project,,f1b18dce54fc409eafce2b38cf431fe1,
730,中江实验中学新建教学及辅助用房和附属工程（一期）,PRJ260729,direct,joint,set,existing_new_system_project,109666,f317a95150bd4989a3a673a4796c3c9c,正式项目
731,苍溪县歧坪镇爱国村等11个村城乡建设用地增减挂钩项目,PRJ260730,direct,joint,set,existing_new_system_project,109794,f38cc5d7d0ac4c758b7547effc62c97a,正式项目
732,绵阳高新区普明街道古泉社区居民委员会普明街道古泉社区农业灌溉水利设施整治提升项目,PRJ260731,direct,joint,set,existing_new_system_project,109411,f3d8f9c8218e49a89d660257c4cf9dca,正式项目
733,管网安装抢修零星土石方开挖恢复及用工等年度外包项目（1年）,PRJ260732,direct,joint,set,existing_new_system_project,109612,f421214fc99b4c4fb133e82c9acfb9b9,正式项目
734,河黄路种子加工中心至双佳养殖场、罗绵路至种子加工中心、制种基地展示中心至种子加工中心、罗绵路至彩色油路沥青摊铺项目,PRJ260733,direct,joint,set,existing_new_system_project,179095,f566b87da9024087a8da380d976a5554,
735,德阳高新区万福棚户区改造工程一期一标段“8.11”特大暴雨灾后修复工程,PRJ260734,direct,joint,set,existing_new_system_project,109455,f63676e5d4b844eaaecbe42cc2218d75,正式项目
736,A项目-建筑幕墙专业分包,PRJ260735,direct,joint,set,existing_new_system_project,238989,f680bdc8b1ae4a6a84fe7066f7b8056c,
737,柳梧新区雨污水管网及防洪渠维保服务采购项目一标段,PRJ260736,direct,joint,set,existing_new_system_project,109779,f6db642585394c49a6278eb0eed3119a,正式项目
738,柳梧新区地下雨水管网清理项目,PRJ260737,direct,joint,set,existing_new_system_project,,f73c2f32e28d4180a093122ef1129461,正式项目
739,全民健身活动中心五人制足球场实施维修改造项目,PRJ260738,direct,joint,set,existing_new_system_project,201728,f772a3bb0b27467eaf46a8b7e13155c9,
740,盾构机制造、总装调试及再制造项目区域工程厂房钢结构专业分包施工程,PRJ260739,direct,joint,set,existing_new_system_project,109515,f77d5a1eff67405982b3178110ab35b6,正式项目
741,齐家堰水生态保护修复项目,PRJ260740,direct,joint,set,existing_new_system_project,,f818ed35825945368619a8ed681101dc,
742,重庆市沙坪坝区土主街道桐子林黄金湾C1栋 二层,PRJ260741,direct,joint,set,existing_new_system_project,,f83ec03b24d24fec8c8fb9cfadb304f7,
743,中国移动四川分公司巴中分公司2021-2022渠道维修采购项目框架协议,PRJ260742,direct,joint,set,existing_new_system_project,109652,f947d45769804682af3a6233ff0b5d0d,正式项目
744,德阳市旌北13、14#地块（德阳北站TOD及基础设施配套项目）项目示范区园林景观工程专业分包,PRJ260743,direct,joint,set,existing_new_system_project,181029,fa54a849d16840faa4991732709c30b6,
745,德阳市罗江区一根松应急抢险工程,PRJ260744,direct,joint,set,existing_new_system_project,109469,fa81dfa136ae42009e8d1d86af0bd1e2,正式项目
746,塔什库尔干县塔什库尔干乡托格伦夏村村容村貌整治提升项目,PRJ260745,direct,joint,set,existing_new_system_project,229444,faa210f1d28440a8b24e787a2db4e1d8,
747,中国移动四川分公司天府新区2018-2020年渠道零星维修项目（标包4）,PRJ260746,direct,joint,set,existing_new_system_project,109770,fafad4e03da24e98b7f8cf26706127b8,正式项目
748,公司综合平台,PRJ260747,direct,joint,set,existing_new_system_project,109852,fb0c4133-f011-44a4-a285-59cfd30aec27,正式项目
749,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包1 成都,PRJ260748,direct,joint,set,existing_new_system_project,226435,fb6de3927cc44f4497c986be12ecd05f,
750,四川建筑职业技术学院成都校区迁建工程（二期）室内外消防工程,PRJ260749,direct,joint,set,existing_new_system_project,109463,fbbe809ac1994bf9a245f59229553730,正式项目
751,新能源电气控制系统研发制造中心项目,PRJ260750,direct,joint,set,existing_new_system_project,109678,fd55ff03dc53471a90744a6e145fbba7,正式项目
752,射洪县金鹤乡白店村、长房村、大榆镇松林村等3个高标准基本农田建设项目,PRJ260751,direct,joint,set,existing_new_system_project,109826,fdeb2bb017b94856850715fb5f1ec2c0,正式项目
753,2025年西南石油工程公司钻前辅助工程劳务框架招标（7标段：成都、绵阳等地区）项目,PRJ260752,direct,joint,set,existing_new_system_project,212783,fe69283d9c29498bab1083b9a12cce88,
754,成青路（S105）、河黄路、子汉路路面维修工程,PRJ260753,direct,joint,set,existing_new_system_project,109490,febf7841fc634ae09dfed83a425979a4,正式项目
755,石灵社区杂物室、防腐木扶手等零星项目,PRJ260754,direct,joint,set,existing_new_system_project,109758,fee87af934dd4759852f0af8b05b6022,正式项目
756,修剪田坝村、中南村、西铁村社区老旧小区存量违法建筑周边树木,PRJ260755,direct,joint,set,existing_new_system_project,238948,ff1cd896b4c94a229a243a8228fa9816,
757,广清城际轨道交通项目（花都段）安置区工程（秀 全街乐同安置区）一期施工总承包项目 【园林园建】工程专业分包,PRJ260756,direct,joint,set,existing_new_system_project,109498,ff88aca287f94ee09bcc0a53649e5c0f,正式项目
758,绵阳市游仙区魏城镇竹柳村（原柳塔村二组）通组路建设工程项目,PRJ260757,direct,joint,set,existing_new_system_project,109453,ff9ee430d28a4fb2b4279a6e9634c247,正式项目
759,17c842e68e064c228fa59b615bdd519e,PRJ260758,direct,joint,set,existing_new_system_project,,17c842e68e064c228fa59b615bdd519e,legacy_residual_actual_outflow
760,462c18ffad7e4443a1ddd25cfd6acd11,PRJ260759,direct,joint,set,existing_new_system_project,,462c18ffad7e4443a1ddd25cfd6acd11,legacy_residual_actual_outflow
761,9280cb5630cf4c97b242976bf616f696,PRJ260760,direct,joint,set,existing_new_system_project,,9280cb5630cf4c97b242976bf616f696,legacy_residual_actual_outflow
762,de6b06f368bc4583ba6847755ea921e2,PRJ260761,direct,joint,set,existing_new_system_project,,de6b06f368bc4583ba6847755ea921e2,legacy_residual_actual_outflow
763,1c68d031203848d9ba12473cce747716,PRJ260762,direct,joint,set,existing_new_system_project,,1c68d031203848d9ba12473cce747716,legacy_residual_actual_outflow
764,54a6aa20ae0f4ed2a568b4fbb1f7771b,PRJ260763,direct,joint,set,existing_new_system_project,,54a6aa20ae0f4ed2a568b4fbb1f7771b,legacy_residual_actual_outflow
765,e9308fc1ac5e4dc6bf0584c002b96347,PRJ260764,direct,joint,set,existing_new_system_project,,e9308fc1ac5e4dc6bf0584c002b96347,legacy_residual_actual_outflow
766,ece9491b4d2f499a8c3ea1f4b35677f5,PRJ260765,direct,joint,set,existing_new_system_project,,ece9491b4d2f499a8c3ea1f4b35677f5,legacy_residual_actual_outflow
767,576fe78b10c74abc834900c5b61da158,PRJ260766,direct,joint,set,existing_new_system_project,,576fe78b10c74abc834900c5b61da158,legacy_residual_actual_outflow
768,61d96cf11e8f44b1a8f323b33577e5bb,PRJ260767,direct,joint,set,existing_new_system_project,,61d96cf11e8f44b1a8f323b33577e5bb,legacy_residual_actual_outflow
769,历史未归档项目 083dc7e6eff54304a12207ffff366b91,PRJ260768,direct,joint,set,existing_new_system_project,,083dc7e6eff54304a12207ffff366b91,
770,历史未归档项目 10dc84827e6643498328e1d5967a6a49,PRJ260769,direct,joint,set,existing_new_system_project,,10dc84827e6643498328e1d5967a6a49,
771,历史未归档项目 6299baaa7579423e84de319c9cb57447,PRJ260770,direct,joint,set,existing_new_system_project,,6299baaa7579423e84de319c9cb57447,
772,历史未归档项目 7419608c0466401e88f3f42a569b41b4,PRJ260771,direct,joint,set,existing_new_system_project,,7419608c0466401e88f3f42a569b41b4,
773,历史未归档项目 95f63da6ca6143df980fee07b36c5b5a,PRJ260772,direct,joint,set,existing_new_system_project,,95f63da6ca6143df980fee07b36c5b5a,
774,历史未归档项目 d72db63b01a1421f9eef4ac2ec9a0b9e,PRJ260773,direct,joint,set,existing_new_system_project,,d72db63b01a1421f9eef4ac2ec9a0b9e,
775,历史未归档项目 57403a8c67e64bd3a163ff4b5feee0ea,PRJ260774,direct,joint,set,existing_new_system_project,,57403a8c67e64bd3a163ff4b5feee0ea,
776,历史未归档项目 12287d9ab206422a867790b51de38f40,PRJ260775,direct,joint,set,existing_new_system_project,,12287d9ab206422a867790b51de38f40,
777,历史未归档项目 db5bbc3086e54186abf32eda82a80c77,PRJ260776,direct,joint,set,existing_new_system_project,,db5bbc3086e54186abf32eda82a80c77,
778,历史未归档项目 b964273b1ce94eda9eb8af0c2ac30789,PRJ260777,direct,joint,set,existing_new_system_project,,b964273b1ce94eda9eb8af0c2ac30789,
779,历史未归档项目 8142331173514ba7a4c218b3c4da0805,PRJ260778,direct,joint,set,existing_new_system_project,,8142331173514ba7a4c218b3c4da0805,
780,历史未归档项目 89e4f0b434dd40be8c6b7e452d8123c3,PRJ260779,direct,joint,set,existing_new_system_project,,89e4f0b434dd40be8c6b7e452d8123c3,
781,BF Smoke Project,PRJ260780,direct,joint,set,existing_new_system_project,,,
782,Role Smoke User,PRJ260782,direct,joint,set,existing_new_system_project,,,
783,Role Smoke User,PRJ260784,direct,joint,set,existing_new_system_project,,,
785,Role Smoke User,PRJ260787,direct,joint,set,existing_new_system_project,,,
789,P15 Status Acceptance 1777946648680,PRJ260791,direct,joint,set,existing_new_system_project,,,
790,P15 Status Acceptance 1777946825019,PRJ260792,direct,joint,set,existing_new_system_project,,,
791,P15 Status Acceptance 1777948665157,PRJ260793,direct,joint,set,existing_new_system_project,,,
