legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,subject,type,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,tax_id_policy,name_policy,state_policy,dry_run_status,dry_run_blockers
e464a941621448a59a5785611f7e0e25,7f207699fff8424980ab795089a8a9f4,2495,"{""en_US"": ""塔什库尔干县达布达尔乡农业灌溉管道建设项目""}",4099,塔尔库尔干塔吉克自治县水利服务总站,塔什库尔干县达布达尔乡农业灌溉管道建设项目,out,XJ2023-37,WBHTGL-20230417-001,1000000915,2,0,塔尔库尔干塔吉克自治县水利服务总站,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e46cd536fb8e4c4da4381be80cd1835b,c14136ad1c52463bbde74fe5f3498398,2686,"{""en_US"": ""瑜园小区配套基础设施及环境改造工程""}",98,中国人民解放军陆军军医大学,瑜园小区配套基础设施及环境改造工程,out,CQS2025-156,WBHTGL-20250917-001,17580811246860000,2,0,中国人民解放军陆军军医大学,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e46ddf028a9147c3b7991a3068532331,6c8b94d81edc4bb7aef0c3c0f58e3b2a,2445,"{""en_US"": ""结古、囊谦、治多路政大队和共和塔拉滩超限站配置发电机以及电路改造项目""}",5942,青海省玉树公路路政执法支队,结古、囊谦、治多路政大队和共和塔拉滩超限站配置发电机以及电路改造项目,out,QHS2020-37,WBHTGL-20201113-001,1000000283,2,,青海省玉树公路路政执法支队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e484c04b2467416c99c8964dee1042d9,b7f07bc4b72c4cd29b5d1b445b499386,2661,"{""en_US"": ""工程学院零星项目""}",3935,四川工程职业技术学院,2020年工程学院项目,out,DYS2020-07-17,WBHTGL-20200707-001,1000000218,2,,四川工程职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e48a9a0c6991427798d9d68425009924,b7f07bc4b72c4cd29b5d1b445b499386,2661,"{""en_US"": ""工程学院零星项目""}",3935,四川工程职业技术学院,零星机械租赁,out,DYS2022-04-18,WBHTGL-20221103-004,1000000794,2,,四川工程职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e48fe192100a49a1b767b5fde563978c,b3f527d6f80c45498a54241c44fee03b,2651,"{""en_US"": ""罗江区2020年暴雨洪灾水毁修复9个工程施工分包单位及单价补充协议书""}",5846,四川纹江致远建筑开发工程有限公司,罗江区2020年暴雨洪灾水毁灾后重建垒水河水毁修复工程,out,DYS2021-74-1,WBHTGL-20220124-002,1000000605,2,,四川纹江致远建筑开发工程有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e4900918f8544dc38860b9f89a60713e,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",5803,二重（德阳）重型装备有限公司,机加厂建设油污垃圾回收站两处合同,out,DYS2026-31,WBHTGL-20260302-002,17724150964280000,2,0,二重（德阳）重型装备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e4961de1e4464eddb8726ef9dee1c34c,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",4305,德阳市华山路学校,德阳市华山路学校食堂燃气报警系统安装工程,out,DYS2025-147,WBHTGL-20250909-003,17573890162790000,2,0,德阳市华山路学校,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e4b9c98886ef4e259a1e29861155602d,b7f07bc4b72c4cd29b5d1b445b499386,2661,"{""en_US"": ""工程学院零星项目""}",3935,四川工程职业技术学院,9-15舍透水砖恢复,out,DYS2023-56,WBHTGL-20230605-003,1000000942,2,0,四川工程职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e4bdf71562a943daa0a10aa7571cbc11,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",3663,中国第二重型机械集团德阳万航模锻有限责任公司,模锻厂-800MN现场参观区域刷漆,out,DYS2025-61,WBHTGL-20250513-002,17471167157880000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e4cf6e0c2c9a4dbebf0a9a92351de5ed,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",5803,二重（德阳）重型装备有限公司,齿轮厂维修工段休息室及装配工段更衣室整治,out,DYS2025-103,WBHTGL-20250714-001,17524549772280000,2,0,二重（德阳）重型装备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e555112469ab4bb493f7d23052b1a10f,f421214fc99b4c4fb133e82c9acfb9b9,2836,"{""en_US"": ""管网安装抢修零星土石方开挖恢复及用工等年度外包项目（1年）""}",5882,德阳市潺亭水务有限公司,管网安装（抢修）零星土石方开挖恢复及用工等年度外包、材料采购项目,out,DYS2024-67,WBHTGL-20240416-001,17132548229050000,2,0,德阳市潺亭水务有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e56841df820f4aedb2f09bcd9935090f,4b8d30c6415f4768a994a73e75896668,2349,"{""en_US"": ""2024年中江县永兴镇七郎村集体经济扶持村项目""}",3709,中江县永兴镇人民政府,2024年中江县永兴镇七郎村集体经济扶持村项目,out,DYS2024-124,WBHTGL-20240807-001,17230184496960000,2,0,中江县永兴镇人民政府,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e5975b9ca16744abb1556218c78be36e,9b2699105e5a437d96e46f1be52c66a6,2580,"{""en_US"": ""喀什地区塔什库尔干县曲什曼检查站至垃圾处理厂道路路灯采购项目（二次）""}",127,塔什库尔干塔吉克自治县交通运输局,喀什地区塔什库尔干县曲什曼检查站至垃圾处理厂道路路灯采购项目（二次）,out,XJ2023-158,WBHTGL-20231031-001,16987242187800000,2,0,塔什库尔干塔吉克自治县交通运输局,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e5af85188251477c92ab6b49d4436d89,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,湖水云天茶楼分户工程,out,DYS2024-174,WBHTGL-20240923-024,17270592294970000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e5c59fab35d74d528c49d9811fd44f59,62dbc2a8200f45f88f8a8584141af871,2419,"{""en_US"": ""驻所武警营房安装防护栏杆工程""}",103,中国工程物理研究所电子工程研究所,驻所武警营房安装防护栏杆工程,out,MYS2021-96,WBHTGL-20211104-001,1000000532,2,,中国工程物理研究所电子工程研究所,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
