project_id,legacy_project_id,project_code,project_name,old_funding_enabled,contract_count,contract_amount_final_sum,contract_amount_total_sum,active_baseline_count,active_baseline_total,planned_action
616,cfca2fd82f1242f3806057b2900d06b0,PRJ260616,"{""en_US"": ""眉山环天水务有限公司各条线服务供应商项目（包2）-舒坪社区管网工程""}",True,1,39621.5,39621.5,1,39621.5,skip_existing_active_baseline
617,d07b7a7a37aa473a89d006c178a4e033,PRJ260617,"{""en_US"": ""拉萨市柳梧新区管网错接改造""}",True,3,352346.17,352346.17,1,352346.17,skip_existing_active_baseline
618,d0ba123f238b4fd68e33aad904dfcb50,PRJ260618,"{""en_US"": ""拉萨市柳梧新区排污管网改造""}",True,1,107033.97,107033.97,1,107033.97,skip_existing_active_baseline
619,d15f664bee1444c488e1b88b678e6af2,PRJ260619,"{""en_US"": ""大唐甘肃发电有限工程碧口水力发电厂心苑职工家属区物业维修改造""}",True,8,3394809.09,3394809.09,1,3394809.09,skip_existing_active_baseline
621,d17be2d1b09f4364bc37820ccd7c6b05,PRJ260621,"{""en_US"": ""旌阳区黄许镇糖场桥暴雨洪涝灾害水毁重建工程项目""}",True,5,1743382.43,1743382.43,1,1743382.43,skip_existing_active_baseline
622,d2584e69e21145199d66b25b0181e0a8,PRJ260622,"{""en_US"": ""西南大数据创新应用中心项目土石方""}",True,12,29053552.69,29053552.69,1,29053552.69,skip_existing_active_baseline
623,d2fbb60741f64cd99c82017452a54663,PRJ260623,"{""en_US"": ""何东中石油煤层气公司新疆后峡项目""}",True,9,1655558.46,1655558.46,1,1655558.46,skip_existing_active_baseline
624,d306ec31828d4c3eabf63d75a7c1b448,PRJ260624,"{""en_US"": ""莎车县艾力西湖镇拜什库都克(12)村农村污水治理建设项目(二次)""}",True,8,9148885.97,9148885.97,1,9148885.97,skip_existing_active_baseline
625,d33b7d4610d240a0a3551630955bd733,PRJ260625,"{""en_US"": ""四川省绵阳外国语学校综合中心初中部图书室改造项目""}",True,7,1857376.49,1857376.49,1,1857376.49,skip_existing_active_baseline
626,d397cd38ebae427ca4304745cd901ba4,PRJ260626,"{""en_US"": ""德阳新城吾悦广场住宅整期幕墙工程""}",True,5,3683631.87,3683631.87,1,3683631.87,skip_existing_active_baseline
627,d3efb18b6f9a44f9b72343d9223c5b40,PRJ260627,"{""en_US"": ""四川致远锂业有限公司生产厂房土建零星及维修工程""}",True,4,4696124.86,4696124.86,1,4696124.86,skip_existing_active_baseline
628,d44862eefe674f20bc033c364f15c515,PRJ260628,"{""en_US"": ""喀什地区检察院办案与专业技术用房外立面改造项目""}",True,31,6884612.26,6884612.26,1,6884612.26,skip_existing_active_baseline
630,d502c2489723449486522eca798884fa,PRJ260630,"{""en_US"": ""中国移动四川公司成都分公司2021-2022年渠道维修采购项目框架协议""}",True,19,12161609.8,12161609.8,1,12161609.8,skip_existing_active_baseline
632,d54e7276be1b4244b5531898f2d2f00b,PRJ260632,"{""en_US"": ""德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程""}",True,3,753995.89,753995.89,1,753995.89,skip_existing_active_baseline
633,d5e059c23e3d4a2c802cbecb7911cd38,PRJ260633,"{""en_US"": ""绵竹何高春项目""}",True,15,4731285.89,4731285.89,1,4731285.89,skip_existing_active_baseline
635,d673283d7f064228aa3bcdb822c8d425,PRJ260635,"{""en_US"": ""中建四局集团-唐颖刚项目""}",True,81,106236005.06,106236005.06,1,106236005.06,skip_existing_active_baseline
636,d6a4d48ebb62405baf97d36e9e4e228a,PRJ260636,"{""en_US"": ""林芝市巴宜区八一镇小学运动场维修工程项目""}",True,1,87589.13,87589.13,1,87589.13,skip_existing_active_baseline
637,d75424f3247646c395ff5edd2ab1b1f9,PRJ260637,"{""en_US"": ""罗江区新盛镇X601新慧路王家湾桥危桥拆除重建工程(第二次)""}",True,12,925396.29,925396.29,1,925396.29,skip_existing_active_baseline
638,d76027f8b9d148389e9cf2ba799cb07e,PRJ260638,"{""en_US"": ""中国移动下游采购合同平台""}",True,11,5412688.74,5412688.74,1,5412688.74,skip_existing_active_baseline
639,d78614b5e31046649529451acc80e016,PRJ260639,"{""en_US"": ""中国移动四川公司成都分公司2025-2026年渠道维修采购项目""}",True,12,6619217.03,6619217.03,1,6619217.03,skip_existing_active_baseline
640,d795445cf03e48b99618f3eb559a235b,PRJ260640,"{""en_US"": ""中江县支公司办公职场装修工程""}",True,2,570712.07,570712.07,1,570712.07,skip_existing_active_baseline
642,d9c6cbd20d9f41cc876ad845341304d7,PRJ260642,"{""en_US"": ""重庆轨道交通15号线一期土建工程果塘路站二期给水管线迁改工程""}",True,4,4909020.64,4909020.64,1,4909020.64,skip_existing_active_baseline
643,da53b59ac75e4481b3fff1667e0de7e2,PRJ260643,"{""en_US"": ""狮子水库尾水渠垮塌抢险救灾工程""}",True,4,200462.58,200462.58,1,200462.58,skip_existing_active_baseline
644,da80de7b7a9644428b917920cb14e31a,PRJ260644,"{""en_US"": ""东湖山水土石方挖运工程""}",True,4,1073500.01,1073500.01,1,1073500.01,skip_existing_active_baseline
645,dab94e2764674db5849b05f9b06714bb,PRJ260645,"{""en_US"": ""中江县殡仪馆提档改建项目工程""}",True,4,1078858.69,1078858.69,1,1078858.69,skip_existing_active_baseline
646,db4b47a81c304c03b4914e86eeb5f124,PRJ260646,"{""en_US"": ""罗江县蟠龙镇2016年农业综合开发高标准农田建设项目""}",True,1,5305734.14,5305734.14,1,5305734.14,skip_existing_active_baseline
647,dbf6b62b0ad24261a949828e0d8219d2,PRJ260647,"{""en_US"": ""旌阳区全域旅游公共服务保障设施建设项目/凯江大回湾改造工程""}",True,1,67800.0,67800.0,1,67800.0,skip_existing_active_baseline
648,dbfa5695dccc445c9bf84f504e70912d,PRJ260648,"{""en_US"": ""重庆机场航空口岸综合指定监管场地增设防护解除区项目""}",True,2,178305.2,178305.2,1,178305.2,skip_existing_active_baseline
649,dc23b3505b384d529dc60bef5f64a6e7,PRJ260649,"{""en_US"": ""大足支行珠溪分理处主体装修工程""}",True,7,835000.74,835000.74,1,835000.74,skip_existing_active_baseline
650,dc59bf70a1a54961a96e4a169555842f,PRJ260650,"{""en_US"": ""洛浦县市政基础设施建设及配套项目（施工一标段）""}",True,35,37159841.35,37159841.35,1,37159841.35,skip_existing_active_baseline
651,dc5f03ef90a749be8e3cd19daca87163,PRJ260651,"{""en_US"": ""天山北路公共卫生间改造项目""}",True,3,100463.49,100463.49,1,100463.49,skip_existing_active_baseline
652,dc99595923e7425da8d87ca56ad23f76,PRJ260652,"{""en_US"": ""德阳市旌阳区天山路（黄河路-凯江路）改造项目""}",True,15,11468688.93,11468688.93,1,11468688.93,skip_existing_active_baseline
653,dc9faab2919147868ffddd380f58ea3e,PRJ260653,"{""en_US"": ""拉萨市柳梧新区路面井盖维护更换合同""}",True,1,215384.0,215384.0,1,215384.0,skip_existing_active_baseline
654,dccfa12fb5b747dca476d457c0464d30,PRJ260654,"{""en_US"": ""御嘉花苑2、3#楼""}",True,1,654000.0,654000.0,1,654000.0,skip_existing_active_baseline
655,dcd315ee82ba47d6a463c3090abd9577,PRJ260655,"{""en_US"": ""深圳友唱技术有限公司万达零星维修工程""}",True,2,37501.33,37501.33,1,37501.33,skip_existing_active_baseline
656,dd3c76208c3642b2a44c834db32f1f8f,PRJ260656,"{""en_US"": ""广汉市城市更新城西片区城中村改造项目地基基础工程专业分包""}",True,1,4968955.54,4968955.54,1,4968955.54,skip_existing_active_baseline
657,ddc10588a1094d7986d2b383189125b3,PRJ260657,"{""en_US"": ""中江县凯江中学校教学及辅助用房建设项目""}",True,13,6666896.35,6666896.35,1,6666896.35,skip_existing_active_baseline
658,ddc8f420948e434bbc73f430c4d26d6c,PRJ260658,"{""en_US"": ""重庆轨道交通15号线一期工程01标合同段供水管道迁改工程""}",True,4,2368082.21,2368082.21,1,2368082.21,skip_existing_active_baseline
659,ddd9a94d8aef4059a1def554a737e0e4,PRJ260659,"{""en_US"": ""剑阁县2019年交通专项扶贫村道窄路加宽工程（杨村镇柏梓村）""}",True,1,467610.0,467610.0,1,467610.0,skip_existing_active_baseline
660,dddffb953eee4f1fbba18a5b462ffb1a,PRJ260660,"{""en_US"": ""渭河路（庐山北路至秦岭山北路）道路改造工程道路沥青砼路面专业分包施工""}",True,3,3819490.0,3819490.0,1,3819490.0,skip_existing_active_baseline
663,def62d8fc3df471080951397c4fdfd22,PRJ260663,"{""en_US"": ""银鑫·五洲广场二期 CD 座室外消防车道施工""}",True,5,715774.54,715774.54,1,715774.54,skip_existing_active_baseline
665,dfdd8eb86b064e7f8615d74aa2bc222a,PRJ260665,"{""en_US"": ""德阳市寿丰河截污干管工程劳务分包""}",True,58,57964225.82,57964225.82,1,57964225.82,skip_existing_active_baseline
666,e02e8e8061ab4ee599884c34365f1bd0,PRJ260666,"{""en_US"": ""莎车县低压电力设施改造项目施工第一标段""}",True,19,31023818.67,31023818.67,1,31023818.67,skip_existing_active_baseline
667,e0ba5308a59e4e98a4225b4b75d34818,PRJ260667,"{""en_US"": ""潼南支行双江分理处营业网点主体装修工程项目""}",True,1,850200.0,850200.0,1,850200.0,skip_existing_active_baseline
668,e0db577a23194699b7ea732cc08a2eb7,PRJ260668,"{""en_US"": ""50万吨年食品级PET高分子新材料项目""}",True,4,504002.88,504002.88,1,504002.88,skip_existing_active_baseline
669,e0e2a533f7224713a481520af78809ad,PRJ260669,"{""en_US"": ""幸福人家项目工程""}",True,1,875597.0,875597.0,1,875597.0,skip_existing_active_baseline
670,e106501cc7184d8e8b8b08871e03e5dc,PRJ260670,"{""en_US"": ""金元镇江关咀村2019年社道路建设项目""}",True,1,663810.0,663810.0,1,663810.0,skip_existing_active_baseline
671,e1391ec880fb40b79668111da2f78540,PRJ260671,"{""en_US"": ""国网新疆喀什供电公司110kV叶果线杆塔提升隐患治理大修等13项工程""}",True,5,2085324.9,2085324.9,1,2085324.9,skip_existing_active_baseline
672,e1603619f0814d02b4c86bc5c044ea0b,PRJ260672,"{""en_US"": ""巴中恩阳临港产业园项目-制造业组团项目1-8号厂房、13号厂房、16号厂房防水保温工程""}",True,38,21909172.56,21909172.56,1,21909172.56,skip_existing_active_baseline
673,e198e1afc1324069844bfe3a310cfe91,PRJ260673,"{""en_US"": ""誉城国际一期二批次""}",True,74,158923944.43,158923944.43,1,158923944.43,skip_existing_active_baseline
675,e237f61a7cf6461fa360da20307d6522,PRJ260675,"{""en_US"": ""朝天区花石乡以工代赈脱贫攻坚项目工程""}",True,1,2180000.0,2180000.0,1,2180000.0,skip_existing_active_baseline
676,e27eae2a90224ae1a7a6025b4dded66d,PRJ260676,"{""en_US"": ""龙江大酒店装修改造项目""}",True,2,8918589.85,8918589.85,1,8918589.85,skip_existing_active_baseline
677,e292fb92ad184e6d8715c99a89bd2beb,PRJ260677,"{""en_US"": ""信达国际A栋1、2、3号电梯，D栋1、2号电梯井土建改造工程""}",True,15,3363911.87,3363911.87,1,3363911.87,skip_existing_active_baseline
678,e2edc267b1b24c8ebc8ab5ab2aabd399,PRJ260678,"{""en_US"": ""松垭商业城保障性住房提升改造项目--装修施工项目""}",True,7,2994806.25,2994806.25,1,2994806.25,skip_existing_active_baseline
681,e4bccb1e4815421ba8c8778fc30f6077,PRJ260681,"{""en_US"": ""四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（南区）""}",True,30,3427733.28,3427733.28,1,3427733.28,skip_existing_active_baseline
682,e4c9309b78f847dba4a007a04cc6128a,PRJ260682,"{""en_US"": ""智慧之心项目2#楼及2#楼裙楼泡沫混凝土工程""}",True,5,423383.81,423383.81,1,423383.81,skip_existing_active_baseline
683,e4cdcff7175147c4aec010329f08f217,PRJ260683,"{""en_US"": ""林芝区域办事处办公用房装修工程施工专业分包""}",True,5,1258728.93,1258728.93,1,1258728.93,skip_existing_active_baseline
684,e50c5b8828a74dd5b84ea854d2256ab9,PRJ260684,"{""en_US"": ""重庆机场护宾楼二层办公室改造项目""}",True,5,664674.31,664674.31,1,664674.31,skip_existing_active_baseline
685,e5c64d4f13ba477191da0b3e3bd12236,PRJ260685,"{""en_US"": ""德阳市经开区再生资源利用园区基础设施项目九标段项目市政安装工程""}",True,3,17455897.88,17455897.88,1,17455897.88,skip_existing_active_baseline
686,e5d7653bc34a45649a7083c79912cf8e,PRJ260686,"{""en_US"": ""德阳站综合交通枢纽改造项目（德阳站、S11 线连通工程等 4 个子项）漓江一、二西路特殊地基处理工程""}",True,4,35421547.56,35421547.56,1,35421547.56,skip_existing_active_baseline
687,e5e8bd5755cb4d20a7c0686a8e13be6e,PRJ260687,"{""en_US"": ""朝天区三滩村至龙门等道路工程-潜溪路一段""}",True,1,28916687.12,28916687.12,1,28916687.12,skip_existing_active_baseline
688,e6b323e651a7407e9ee9191cfbe285a4,PRJ260688,"{""en_US"": ""沸水小学空调电力改造安装工程""}",True,1,55699.0,55699.0,1,55699.0,skip_existing_active_baseline
689,e712d2cd1f10406abfd3f4857656495d,PRJ260689,"{""en_US"": ""西南大数据创新应用中心项目-深潜土石方工程""}",True,8,25732034.49,25732034.49,1,25732034.49,skip_existing_active_baseline
690,e7d967ab98084a1bb1efdb2e0cd7674c,PRJ260690,"{""en_US"": ""杨永田项目""}",True,14,827295.04,827295.04,1,827295.04,skip_existing_active_baseline
691,e7df166996ed40c5abbb0c97cd6cd86d,PRJ260691,"{""en_US"": ""绵阳市游仙区盐泉镇道碑观索桥危桥改造工程项目""}",True,31,12026046.04,12026046.04,1,12026046.04,skip_existing_active_baseline
693,e8a559bf5ba24de8b25213c1b7be2a78,PRJ260693,"{""en_US"": ""东莞市长安镇莞港跨境货物运输接驳点工程""}",True,4,7247258.16,7247258.16,1,7247258.16,skip_existing_active_baseline
694,e8f89b108b8e4e46b84c1d3a60233d10,PRJ260694,"{""en_US"": ""南川区石溪镇2024年农村公路（学校至王官果业（主干道至家禽屠宰场）、灯草湾至枫香榜）建设项目""}",True,6,714256.57,714256.57,1,714256.57,skip_existing_active_baseline
695,e91ab58b0d264ccaba5f9356ad85ae44,PRJ260695,"{""en_US"": ""西部(重庆)科学城保障性住房(一期)室外 综合管网、景观、绿化、围墙、精装修及 标识标牌系统工程""}",True,7,25645435.76,25645435.76,1,25645435.76,skip_existing_active_baseline
696,e924a06df23947afb4218e1c38b3cfe8,PRJ260696,"{""en_US"": ""花荄镇兴福村草溪河石拱桥维修加固工程""}",True,7,724856.42,724856.42,1,724856.42,skip_existing_active_baseline
697,e9ef3126e9594e518a5e518047574439,PRJ260697,"{""en_US"": ""中江县小型汽车驾驶人考场建设项目""}",True,38,20390949.56,20390949.56,1,20390949.56,skip_existing_active_baseline
698,e9f5e654b3e249c3b4fd1600dcb58c63,PRJ260698,"{""en_US"": ""德阳市中心城区照明改造工程-10KV配电工程""}",True,6,471097.0,471097.0,1,471097.0,skip_existing_active_baseline
699,e9f8e5da180a4ac59191def6a721a33c,PRJ260699,"{""en_US"": ""四川建筑职业技术学院德阳校区垃圾压缩站项目（第二次）""}",True,6,472439.98,472439.98,1,472439.98,skip_existing_active_baseline
700,ea0e76e15df1488590e9ed4a1e25fee1,PRJ260700,"{""en_US"": ""大足区2022年宝兴镇等（2）个镇丘陵山区高标准农田改造提升示范工程试点项目""}",True,29,16279280.9,16279280.9,1,16279280.9,skip_existing_active_baseline
702,eaec532f7b9b47a4bf4c0c2989290a70,PRJ260702,"{""en_US"": ""中国农业发展银行什邡市支行雨、污管道改造项目""}",True,1,64639.54,64639.54,1,64639.54,skip_existing_active_baseline
703,eb14bf937d704385be6d6c968b71bac5,PRJ260703,"{""en_US"": ""万润苑改造项目""}",True,2,44454.2,44454.2,1,44454.2,skip_existing_active_baseline
704,eb4cf9d9b714420e89a3c2a6fff6f8d5,PRJ260704,"{""en_US"": ""德阳市旌阳区医养结合中心及精神病院区建设项目""}",True,2,564860.5,564860.5,1,564860.5,skip_existing_active_baseline
706,ec3ec41ba43448d5b51353272d63d4aa,PRJ260706,"{""en_US"": ""宜宾机场航站区配套工程公安设备工程""}",True,3,5896433.79,5896433.79,1,5896433.79,skip_existing_active_baseline
708,ec8e6e03ff4c40cfb4ce25cdddc7474e,PRJ260708,"{""en_US"": ""向东工程""}",True,249,35068597.99,35068597.99,1,35068597.99,skip_existing_active_baseline
710,ed56c6b210964e16806002ca33cee644,PRJ260710,"{""en_US"": ""深圳市捷顺科技实业股份有限公司年度外包合同""}",True,1,26856.72,26856.72,1,26856.72,skip_existing_active_baseline
711,ed83a5f4dfe24e3c92d5ece83267f800,PRJ260711,"{""en_US"": ""城口县明通镇中心小学改扩建及幼儿园建设项目""}",True,66,48104969.72,48104969.72,1,48104969.72,skip_existing_active_baseline
712,edd87052c5a044328e248bb6b8168598,PRJ260712,"{""en_US"": ""德阳保利国际城中央花园A区二标段土建及水电安装总承包工程""}",True,1,2378944.98,2378944.98,1,2378944.98,skip_existing_active_baseline
713,ee4dbf78773b4fe2a43fdf283635ef4d,PRJ260713,"{""en_US"": ""二重厂西路（华山路-衡山路）市政道路工程、衡山路（二重厂西路-韩江路）市政道路工程、琴江路、武江路（华山路-规划路）市政道路工程 沥青路面、水稳基层专业分包""}",True,27,4249588.77,4249588.77,1,4249588.77,skip_existing_active_baseline
714,ee58e169dc56474284f6bb85b6e0d51f,PRJ260714,"{""en_US"": ""经开区应急周转房项目（2#）工程""}",True,5,2917840.8,2917840.8,1,2917840.8,skip_existing_active_baseline
715,ef18f8708c5b493d841efc8c3f3c9fe9,PRJ260715,"{""en_US"": ""广清城际轨道交通项目（花都段）安置区工程(狮岭镇前进安置区) 一期施工总承包项目（市政园林工程施工）专业分包合同""}",True,21,11156589.7,11156589.7,1,11156589.7,skip_existing_active_baseline
716,ef4ade9de4e74f63bf72ccb6786c604a,PRJ260716,"{""en_US"": ""2024-2025年度成都所区零星工程框架协议""}",True,6,1001942.5,1001942.5,1,1001942.5,skip_existing_active_baseline
718,effd5e093a8a4663926b94a97696abf6,PRJ260718,"{""en_US"": ""德阳市罗江区综合行政执法局2024年罗江区零星市政维修工程（苍海D区、潺亭中学旁等7座公厕维修改造）""}",True,10,1621526.14,1621526.14,1,1621526.14,skip_existing_active_baseline
719,f0548e3dd1ea48b39a60d52766f1c466,PRJ260719,"{""en_US"": ""德阳经济技术开发区产城融合示范园区基础设施建设 旌湖路 、 太湖路道路改造工程""}",True,25,30889727.71,30889727.71,1,30889727.71,skip_existing_active_baseline
721,f076f5c267084d478373fc91f1157091,PRJ260721,"{""en_US"": ""模锻厂45MN泵站降温改造""}",True,1,397664.7,397664.7,1,397664.7,skip_existing_active_baseline
722,f0d13d9a3be74f30a0c7389e034d1496,PRJ260722,"{""en_US"": ""德阳市罗江区调元镇顺河村农村生活污水治理建设项目""}",True,2,1850650.43,1850650.43,1,1850650.43,skip_existing_active_baseline
723,f0d85ad0105443808f71c033f53a85c2,PRJ260723,"{""en_US"": ""中国移动四川公司南充分公司2021-2022年渠道维修采购项目框架协议""}",True,19,7854410.11,7854410.11,1,7854410.11,skip_existing_active_baseline
724,f0efe9aa0fc946c7aadaad11ed6105bd,PRJ260724,"{""en_US"": ""四川致远锂业有限公司一号窑收尘器基础工程""}",True,4,1379184.73,1379184.73,1,1379184.73,skip_existing_active_baseline
725,f12172c47e6b4a4285f6fdfc780b24d3,PRJ260725,"{""en_US"": ""重庆市璧山区璧城街道老旧小区改造建设项目（东关社区）""}",True,11,15627736.19,15627736.19,1,15627736.19,skip_existing_active_baseline
726,f12a441ef7dc4acba80bdce8a6b1b6e3,PRJ260726,"{""en_US"": ""德阳站综合交通枢纽改造项目（旌阳区长江流域可持续发展（沱江上游-绵远河段）综合治理项目-河西段）工程""}",True,15,136333819.49,136333819.49,1,136333819.49,skip_existing_active_baseline
727,f1b18dce54fc409eafce2b38cf431fe1,PRJ260727,"{""en_US"": ""中国人民解放军 32167 部队66 号楼整修项目""}",True,1,813826.78,813826.78,1,813826.78,skip_existing_active_baseline
728,f317a95150bd4989a3a673a4796c3c9c,PRJ260728,"{""en_US"": ""中江实验中学新建教学及辅助用房和附属工程（一期）""}",True,24,11028238.72,11028238.72,1,11028238.72,skip_existing_active_baseline
729,f38cc5d7d0ac4c758b7547effc62c97a,PRJ260729,"{""en_US"": ""苍溪县歧坪镇爱国村等11个村城乡建设用地增减挂钩项目""}",True,7,32386635.25,32386635.25,1,32386635.25,skip_existing_active_baseline
730,f3d8f9c8218e49a89d660257c4cf9dca,PRJ260730,"{""en_US"": ""绵阳高新区普明街道古泉社区居民委员会普明街道古泉社区农业灌溉水利设施整治提升项目""}",True,8,905333.85,905333.85,1,905333.85,skip_existing_active_baseline
731,f421214fc99b4c4fb133e82c9acfb9b9,PRJ260731,"{""en_US"": ""管网安装抢修零星土石方开挖恢复及用工等年度外包项目（1年）""}",True,2,2180000.0,2180000.0,1,2180000.0,skip_existing_active_baseline
732,f566b87da9024087a8da380d976a5554,PRJ260732,"{""en_US"": ""河黄路种子加工中心至双佳养殖场、罗绵路至种子加工中心、制种基地展示中心至种子加工中心、罗绵路至彩色油路沥青摊铺项目""}",True,1,662267.65,662267.65,1,662267.65,skip_existing_active_baseline
733,f63676e5d4b844eaaecbe42cc2218d75,PRJ260733,"{""en_US"": ""德阳高新区万福棚户区改造工程一期一标段“8.11”特大暴雨灾后修复工程""}",True,5,989170.8,989170.8,1,989170.8,skip_existing_active_baseline
734,f680bdc8b1ae4a6a84fe7066f7b8056c,PRJ260734,"{""en_US"": ""A项目-建筑幕墙专业分包""}",True,11,21890274.81,21890274.81,1,21890274.81,skip_existing_active_baseline
735,f6db642585394c49a6278eb0eed3119a,PRJ260735,"{""en_US"": ""柳梧新区雨污水管网及防洪渠维保服务采购项目一标段""}",True,2,1668984.25,1668984.25,1,1668984.25,skip_existing_active_baseline
737,f772a3bb0b27467eaf46a8b7e13155c9,PRJ260737,"{""en_US"": ""全民健身活动中心五人制足球场实施维修改造项目""}",True,4,551943.84,551943.84,1,551943.84,skip_existing_active_baseline
738,f77d5a1eff67405982b3178110ab35b6,PRJ260738,"{""en_US"": ""盾构机制造、总装调试及再制造项目区域工程厂房钢结构专业分包施工程""}",True,18,7072528.1,7072528.1,1,7072528.1,skip_existing_active_baseline
740,f83ec03b24d24fec8c8fb9cfadb304f7,PRJ260740,"{""en_US"": ""重庆市沙坪坝区土主街道桐子林黄金湾C1栋 二层""}",True,1,1035500.0,1035500.0,1,1035500.0,skip_existing_active_baseline
741,f947d45769804682af3a6233ff0b5d0d,PRJ260741,"{""en_US"": ""中国移动四川分公司巴中分公司2021-2022渠道维修采购项目框架协议""}",True,5,3393523.05,3393523.05,1,3393523.05,skip_existing_active_baseline
742,fa54a849d16840faa4991732709c30b6,PRJ260742,"{""en_US"": ""德阳市旌北13、14#地块（德阳北站TOD及基础设施配套项目）项目示范区园林景观工程专业分包""}",True,64,14612841.68,14612841.68,1,14612841.68,skip_existing_active_baseline
743,fa81dfa136ae42009e8d1d86af0bd1e2,PRJ260743,"{""en_US"": ""德阳市罗江区一根松应急抢险工程""}",True,3,278208.7,278208.7,1,278208.7,skip_existing_active_baseline
744,faa210f1d28440a8b24e787a2db4e1d8,PRJ260744,"{""en_US"": ""塔什库尔干县塔什库尔干乡托格伦夏村村容村貌整治提升项目""}",True,5,778961.11,778961.11,1,778961.11,skip_existing_active_baseline
745,fafad4e03da24e98b7f8cf26706127b8,PRJ260745,"{""en_US"": ""中国移动四川分公司天府新区2018-2020年渠道零星维修项目（标包4）""}",True,1,3431538.0,3431538.0,1,3431538.0,skip_existing_active_baseline
747,fb6de3927cc44f4497c986be12ecd05f,PRJ260747,"{""en_US"": ""中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包1 成都""}",True,2,11557832.56,11557832.56,1,11557832.56,skip_existing_active_baseline
748,fbbe809ac1994bf9a245f59229553730,PRJ260748,"{""en_US"": ""四川建筑职业技术学院成都校区迁建工程（二期）室内外消防工程""}",True,8,9327552.36,9327552.36,1,9327552.36,skip_existing_active_baseline
749,fd55ff03dc53471a90744a6e145fbba7,PRJ260749,"{""en_US"": ""新能源电气控制系统研发制造中心项目""}",True,34,27317967.36,27317967.36,1,27317967.36,skip_existing_active_baseline
750,fdeb2bb017b94856850715fb5f1ec2c0,PRJ260750,"{""en_US"": ""射洪县金鹤乡白店村、长房村、大榆镇松林村等3个高标准基本农田建设项目""}",True,2,3215837.56,3215837.56,1,3215837.56,skip_existing_active_baseline
752,febf7841fc634ae09dfed83a425979a4,PRJ260752,"{""en_US"": ""成青路（S105）、河黄路、子汉路路面维修工程""}",True,6,1525153.08,1525153.08,1,1525153.08,skip_existing_active_baseline
753,fee87af934dd4759852f0af8b05b6022,PRJ260753,"{""en_US"": ""石灵社区杂物室、防腐木扶手等零星项目""}",True,4,204411.35,204411.35,1,204411.35,skip_existing_active_baseline
754,ff1cd896b4c94a229a243a8228fa9816,PRJ260754,"{""en_US"": ""修剪田坝村、中南村、西铁村社区老旧小区存量违法建筑周边树木""}",True,2,361580.89,361580.89,1,361580.89,skip_existing_active_baseline
755,ff88aca287f94ee09bcc0a53649e5c0f,PRJ260755,"{""en_US"": ""广清城际轨道交通项目（花都段）安置区工程（秀 全街乐同安置区）一期施工总承包项目 【园林园建】工程专业分包""}",True,9,5380718.25,5380718.25,1,5380718.25,skip_existing_active_baseline
756,ff9ee430d28a4fb2b4279a6e9634c247,PRJ260756,"{""en_US"": ""绵阳市游仙区魏城镇竹柳村（原柳塔村二组）通组路建设工程项目""}",True,7,980437.37,980437.37,1,980437.37,skip_existing_active_baseline
