line,dimension,map_id,legacy_key,legacy_name,decision,status,reason,target_id,target_name
734,partner,859,德阳市明丰工艺玻璃厂||fact_partner_candidate,德阳市明丰工艺玻璃厂,,skipped,noop,,
735,partner,12,成都佳林园公用设施有限公司||duplicate_across_carriers,成都佳林园公用设施有限公司,,skipped,noop,,
736,partner,391,四川安正智慧计量检测有限公司||duplicate_across_carriers,四川安正智慧计量检测有限公司,,skipped,noop,,
737,partner,860,山东龙洲交通设施有限公司||fact_partner_candidate,山东龙洲交通设施有限公司,,skipped,noop,,
738,partner,511,田德银||duplicate_across_carriers,田德银,,skipped,noop,,
739,partner,861,德阳市睿丰贸易有限公司||fact_partner_candidate,德阳市睿丰贸易有限公司,,skipped,noop,,
740,partner,862,成都杰仕龙工贸有限公司||fact_partner_candidate,成都杰仕龙工贸有限公司,,skipped,noop,,
741,partner,376,郫都区弘昌建材经营部||duplicate_across_carriers,郫都区弘昌建材经营部,,skipped,noop,,
742,partner,863,刘恒伟||fact_partner_candidate,刘恒伟,,skipped,noop,,
743,partner,864,中国平安财产保险股份有限公司德阳中心支公司||fact_partner_candidate,中国平安财产保险股份有限公司德阳中心支公司,,skipped,noop,,
744,partner,865,德阳卓优鼎广告有限公司||fact_partner_candidate,德阳卓优鼎广告有限公司,,skipped,noop,,
745,partner,501,孙传章（劳务）||duplicate_across_carriers,孙传章（劳务）,,skipped,noop,,
746,partner,866,成都资禺花镜园林工程有限公司||fact_partner_candidate,成都资禺花镜园林工程有限公司,,skipped,noop,,
747,partner,867,四川亿顺峰环卫设备有限公司||fact_partner_candidate,四川亿顺峰环卫设备有限公司,,skipped,noop,,
748,partner,379,青白江区鑫合信货运部||duplicate_across_carriers,青白江区鑫合信货运部,,skipped,noop,,
749,partner,868,旌阳区隆源建材经营部||fact_partner_candidate,旌阳区隆源建材经营部,,skipped,noop,,
750,partner,869,天台凯元商贸有限公司||fact_partner_candidate,天台凯元商贸有限公司,,skipped,noop,,
751,partner,870,四川晨光信息自动化工程有限公司||fact_partner_candidate,四川晨光信息自动化工程有限公司,,skipped,noop,,
752,partner,415,四川华西旌诚置业有限公司||duplicate_across_carriers,四川华西旌诚置业有限公司,,skipped,noop,,
753,partner,871,秦军负责人||fact_partner_candidate,秦军负责人,,skipped,noop,,
754,partner,308,旌阳区盛行办公设备经营部||duplicate_across_carriers,旌阳区盛行办公设备经营部,,skipped,noop,,
755,partner,872,鸿瑞电缆有限公司||fact_partner_candidate,鸿瑞电缆有限公司,,skipped,noop,,
756,partner,873,成都鸿运腾达园林工程有限公司||fact_partner_candidate,成都鸿运腾达园林工程有限公司,,skipped,noop,,
757,partner,874,邓初荣||fact_partner_candidate,邓初荣,,skipped,noop,,
758,partner,494,四川中天创远企业管理有限公司||duplicate_across_carriers,四川中天创远企业管理有限公司,,skipped,noop,,
759,partner,512,王道辉||duplicate_across_carriers,王道辉,,skipped,noop,,
760,partner,875,四川洋铄电力物资贸易有限公司||fact_partner_candidate,四川洋铄电力物资贸易有限公司,,skipped,noop,,
761,partner,876,德阳市区显举机械修理部||fact_partner_candidate,德阳市区显举机械修理部,,skipped,noop,,
762,partner,227,桂连全||duplicate_across_carriers,桂连全,,skipped,noop,,
763,partner,877,绵竹市孝德镇川流云集建材经营部||fact_partner_candidate,绵竹市孝德镇川流云集建材经营部,,skipped,noop,,
764,partner,878,沧州圣翔管道装备有限公司||fact_partner_candidate,沧州圣翔管道装备有限公司,,skipped,noop,,
765,partner,879,武孝磊||fact_partner_candidate,武孝磊,,skipped,noop,,
766,partner,880,旌阳区子荣工程机械租赁服务部||fact_partner_candidate,旌阳区子荣工程机械租赁服务部,,skipped,noop,,
767,partner,881,德阳市讯立科技有限公司||fact_partner_candidate,德阳市讯立科技有限公司,,skipped,noop,,
768,partner,542,中江县中达财税咨询服务有限公司||duplicate_across_carriers,中江县中达财税咨询服务有限公司,,skipped,noop,,
769,partner,206,德阳四通民建水泥制品有限公司||duplicate_across_carriers,德阳四通民建水泥制品有限公司,,skipped,noop,,
770,partner,310,旌阳区顺心电动车经营部||duplicate_same_carrier_or_empty_tax,旌阳区顺心电动车经营部,,skipped,noop,,
771,partner,882,曾令强||fact_partner_candidate,曾令强,,skipped,noop,,
772,partner,883,廖述森||fact_partner_candidate,廖述森,,skipped,noop,,
773,partner,884,德阳市区怡鑫悦烘焙服务部||fact_partner_candidate,德阳市区怡鑫悦烘焙服务部,,skipped,noop,,
774,partner,885,广汉市远憬再生资源回收经营部(个体工商户)||fact_partner_candidate,广汉市远憬再生资源回收经营部(个体工商户),,skipped,noop,,
775,partner,886,舒小明||fact_partner_candidate,舒小明,,skipped,noop,,
776,partner,387,社保局||duplicate_across_carriers,社保局,,skipped,noop,,
777,partner,887,成都市祥成建辅建材经营部||fact_partner_candidate,成都市祥成建辅建材经营部,,skipped,noop,,
778,partner,889,德阳市区永发办公用品经营部||fact_partner_candidate,德阳市区永发办公用品经营部,,skipped,noop,,
779,partner,888,德阳腾飞商贸有限公司||fact_partner_candidate,德阳腾飞商贸有限公司,,skipped,noop,,
780,partner,201,德阳市星耀建材有限公司||duplicate_across_carriers,德阳市星耀建材有限公司,,skipped,noop,,
781,partner,890,德阳正弘商贸有限公司||fact_partner_candidate,德阳正弘商贸有限公司,,skipped,noop,,
782,partner,891,德阳森元路面工程有限公司||fact_partner_candidate,德阳森元路面工程有限公司,,skipped,noop,,
783,business_entity,37,26910d20f3864c7581fba068175a20f9,四川宏政嘉斯建筑工程有限公司,,skipped,noop,,
784,partner,6,旌阳区芝英五金经营部||duplicate_across_carriers,旌阳区芝英五金经营部,,skipped,noop,,
785,partner,892,德阳市晨鑫建材有限公司||fact_partner_candidate,德阳市晨鑫建材有限公司,,skipped,noop,,
786,partner,233,湖南开工智合数字技术有限公司||duplicate_across_carriers,湖南开工智合数字技术有限公司,,skipped,noop,,
787,business_entity,38,fcbdeaa1aade4da5a7adbab4e96d484c,德阳市福兴建筑劳务有限公司,,skipped,noop,,
788,partner,893,史洪斌||fact_partner_candidate,史洪斌,,skipped,noop,,
789,partner,493,四川中礼仁学建筑工程有限公司||duplicate_across_carriers,四川中礼仁学建筑工程有限公司,,skipped,noop,,
790,partner,894,贾长蓉||fact_partner_candidate,贾长蓉,,skipped,noop,,
791,partner,474,四川鑫永欣建材有限公司||duplicate_across_carriers,四川鑫永欣建材有限公司,,skipped,noop,,
792,partner,895,四川省铭瑞建材有限公司||fact_partner_candidate,四川省铭瑞建材有限公司,,skipped,noop,,
793,partner,896,绵竹市美熙建材有限公司||fact_partner_candidate,绵竹市美熙建材有限公司,,skipped,noop,,
794,partner,897,南京泰吉电器有限公司||fact_partner_candidate,南京泰吉电器有限公司,,skipped,noop,,
795,partner,898,郑红明班组||fact_partner_candidate,郑红明班组,,skipped,noop,,
796,partner,130,德阳开发区宏福办公设备经营部||duplicate_same_carrier_or_empty_tax,德阳开发区宏福办公设备经营部,,skipped,noop,,
797,partner,207,德阳先河非融资性担保有限公司||duplicate_across_carriers,德阳先河非融资性担保有限公司,,skipped,noop,,
798,partner,460,四川省万泰租赁有限公司||duplicate_across_carriers,四川省万泰租赁有限公司,,skipped,noop,,
799,partner,84,成都耘竹不锈钢有限公司||duplicate_across_carriers,成都耘竹不锈钢有限公司,,skipped,noop,,
800,partner,312,旌阳区特伟达建筑材料经营部||duplicate_across_carriers,旌阳区特伟达建筑材料经营部,,skipped,noop,,
801,partner,899,德阳市区金顺利商贸行||fact_partner_candidate,德阳市区金顺利商贸行,,skipped,noop,,
802,partner,900,黄小兰||fact_partner_candidate,黄小兰,,skipped,noop,,
803,partner,901,四川川蓉金标交通工程有限公司||fact_partner_candidate,四川川蓉金标交通工程有限公司,,skipped,noop,,
804,partner,902,旌阳区旌泰五金机电经营部||fact_partner_candidate,旌阳区旌泰五金机电经营部,,skipped,noop,,
805,partner,382,阮文武||duplicate_across_carriers,阮文武,,skipped,noop,,
806,partner,903,旌东电缆||fact_partner_candidate,旌东电缆,,skipped,noop,,
807,partner,904,德阳市区旺财汽车配件经营部||fact_partner_candidate,德阳市区旺财汽车配件经营部,,skipped,noop,,
808,partner,459,四川省天然气管道投资有限责任公司||duplicate_across_carriers,四川省天然气管道投资有限责任公司,,skipped,noop,,
809,partner,905,德阳市区志强涂料经营部||fact_partner_candidate,德阳市区志强涂料经营部,,skipped,noop,,
810,partner,906,旌阳区孝感镇创利建材经营部||fact_partner_candidate,旌阳区孝感镇创利建材经营部,,skipped,noop,,
811,partner,450,四川日盛项目管理有限公司||duplicate_across_carriers,四川日盛项目管理有限公司,,skipped,noop,,
812,partner,907,旌阳区旌芯诚信息咨询服务工作室（个体工商户）||fact_partner_candidate,旌阳区旌芯诚信息咨询服务工作室（个体工商户）,,skipped,noop,,
813,partner,231,胡莎（劳务）||duplicate_across_carriers,胡莎（劳务）,,skipped,noop,,
814,partner,490,四川正益工程项目管理有限公司||duplicate_across_carriers,四川正益工程项目管理有限公司,,skipped,noop,,
815,partner,349,李宗军（劳务）||duplicate_across_carriers,李宗军（劳务）,,skipped,noop,,
816,partner,908,刘汶衔负责人||fact_partner_candidate,刘汶衔负责人,,skipped,noop,,
817,business_entity,39,b641ea246c6942d2a4fac9014e827873,四川楷楠建设工程有限公司,,skipped,noop,,
818,partner,909,德阳苏城亿商贸有限公司||fact_partner_candidate,德阳苏城亿商贸有限公司,,skipped,noop,,
819,partner,305,旌阳区瑞丰建材经营部|92510603ma63unpd2n|tax_code_conflict,旌阳区瑞丰建材经营部,,skipped,noop,,
820,partner,910,中国人民财产保险股份有限公司成都市分公司||fact_partner_candidate,中国人民财产保险股份有限公司成都市分公司,,skipped,noop,,
821,partner,411,四川鸿泰装配式钢构有限公司||duplicate_across_carriers,四川鸿泰装配式钢构有限公司,,skipped,noop,,
822,partner,911,旌阳区汇龙建筑机械经营部||fact_partner_candidate,旌阳区汇龙建筑机械经营部,,skipped,noop,,
823,partner,912,旌阳区汇龙机械经营部||fact_partner_candidate,旌阳区汇龙机械经营部,,skipped,noop,,
824,partner,913,沭阳县超能园艺苗木场||fact_partner_candidate,沭阳县超能园艺苗木场,,skipped,noop,,
825,business_entity,40,c264505c4bba4062be8330148257caf7,四川宏川建筑劳务有限公司,,skipped,noop,,
826,business_entity,41,19d4645e51d94fdf967935666b96fba1,四川鑫垚建筑劳务有限公司,,skipped,noop,,
827,partner,183,德阳市区三鑫装饰广告部||duplicate_across_carriers,德阳市区三鑫装饰广告部,,skipped,noop,,
828,partner,915,旌阳区德新镇龙泉村股份经济合作联合社||fact_partner_candidate,旌阳区德新镇龙泉村股份经济合作联合社,,skipped,noop,,
829,partner,914,朱世全-租赁||fact_partner_candidate,朱世全-租赁,,skipped,noop,,
830,partner,916,中国人寿保险股份有限公司四川省分公司||fact_partner_candidate,中国人寿保险股份有限公司四川省分公司,,skipped,noop,,
831,partner,82,成都文镪金属制品有限公司|91510100m468e6rn3y|tax_code_conflict,成都文镪金属制品有限公司,,skipped,noop,,
832,partner,917,德阳市云邦运输有限公司||fact_partner_candidate,德阳市云邦运输有限公司,,skipped,noop,,
833,partner,918,德阳云刚土石方工程有限公司（材料）||fact_partner_candidate,德阳云刚土石方工程有限公司（材料）,,skipped,noop,,
834,partner,919,德阳鹏飞商贸有限公司||fact_partner_candidate,德阳鹏飞商贸有限公司,,skipped,noop,,
835,partner,920,代发工资||fact_partner_candidate,代发工资,,skipped,noop,,
836,partner,921,旌阳区久隆机械销售部||fact_partner_candidate,旌阳区久隆机械销售部,,skipped,noop,,
837,partner,922,德阳市旌阳区八角井街道衡山路社区||fact_partner_candidate,德阳市旌阳区八角井街道衡山路社区,,skipped,noop,,
838,partner,923,零星开支||fact_partner_candidate,零星开支,,skipped,noop,,
839,partner,374,郫都区佰伦斯电子衡器经营部||duplicate_same_carrier_or_empty_tax,郫都区佰伦斯电子衡器经营部,,skipped,noop,,
840,partner,924,陈加国负责人||fact_partner_candidate,陈加国负责人,,skipped,noop,,
841,partner,925,尹佳梅||fact_partner_candidate,尹佳梅,,skipped,noop,,
842,partner,118,德阳经开区渝明劳务服务部（个体工商户）||duplicate_across_carriers,德阳经开区渝明劳务服务部（个体工商户）,,skipped,noop,,
843,partner,205,德阳市自来水公司||duplicate_same_carrier_or_empty_tax,德阳市自来水公司,,skipped,noop,,
844,partner,927,廖洪荣||fact_partner_candidate,廖洪荣,,skipped,noop,,
845,partner,926,德阳开发区宇博电子经营部||fact_partner_candidate,德阳开发区宇博电子经营部,,skipped,noop,,
846,partner,928,陈代林||fact_partner_candidate,陈代林,,skipped,noop,,
847,partner,929,曾传来||fact_partner_candidate,曾传来,,skipped,noop,,
848,partner,517,温仕安||duplicate_across_carriers,温仕安,,skipped,noop,,
849,partner,506,谭云彬||duplicate_same_carrier_or_empty_tax,谭云彬,,skipped,noop,,
850,partner,930,中江县凯江镇展成管业经营部||fact_partner_candidate,中江县凯江镇展成管业经营部,,skipped,noop,,
851,partner,56,陈兵||duplicate_across_carriers,陈兵,,skipped,noop,,
852,partner,931,旌阳区新鑫建材销售部||fact_partner_candidate,旌阳区新鑫建材销售部,,skipped,noop,,
853,partner,932,曾光荣||fact_partner_candidate,曾光荣,,skipped,noop,,
854,partner,933,迈投||fact_partner_candidate,迈投,,skipped,noop,,
855,partner,934,四川宝腾金属制品有限责任公司||fact_partner_candidate,四川宝腾金属制品有限责任公司,,skipped,noop,,
856,partner,935,旌阳区元旭建筑材料经营部||fact_partner_candidate,旌阳区元旭建筑材料经营部,,skipped,noop,,
857,partner,495,四川众弘成物业服务有限公司||duplicate_across_carriers,四川众弘成物业服务有限公司,,skipped,noop,,
858,partner,936,胡俊负责人||fact_partner_candidate,胡俊负责人,,skipped,noop,,
859,partner,937,中国建设银行||fact_partner_candidate,中国建设银行,,skipped,noop,,
860,partner,938,邓州市星皓商贸有限公司||fact_partner_candidate,邓州市星皓商贸有限公司,,skipped,noop,,
861,partner,547,周习海||duplicate_same_carrier_or_empty_tax,周习海,,skipped,noop,,
862,project,43,一公司项目,一公司项目,,skipped,noop,,
863,partner,939,陈茂||fact_partner_candidate,陈茂,,skipped,noop,,
864,partner,940,陈春||fact_partner_candidate,陈春,,skipped,noop,,
865,partner,941,旌阳区固特五金经营部||fact_partner_candidate,旌阳区固特五金经营部,,skipped,noop,,
866,partner,942,肖红金||fact_partner_candidate,肖红金,,skipped,noop,,
867,partner,322,旌阳区鑫硕旗计算机配件经营部||duplicate_across_carriers,旌阳区鑫硕旗计算机配件经营部,,skipped,noop,,
868,partner,142,德阳市安达管业有限责任公司||duplicate_across_carriers,德阳市安达管业有限责任公司,,skipped,noop,,
869,partner,943,胡贤忠||fact_partner_candidate,胡贤忠,,skipped,noop,,
870,partner,944,旌阳区正宏建材经营部||fact_partner_candidate,旌阳区正宏建材经营部,,skipped,noop,,
871,partner,945,张龙根||fact_partner_candidate,张龙根,,skipped,noop,,
872,partner,946,德阳市造价工程师协会||fact_partner_candidate,德阳市造价工程师协会,,skipped,noop,,
873,partner,947,重庆美之嘉家用电器有限公司||fact_partner_candidate,重庆美之嘉家用电器有限公司,,skipped,noop,,
874,partner,948,旌阳区烨阳管道经营部||fact_partner_candidate,旌阳区烨阳管道经营部,,skipped,noop,,
875,partner,949,临沂小神龙电子商务有限公司||fact_partner_candidate,临沂小神龙电子商务有限公司,,skipped,noop,,
876,partner,950,青白江区明茂灯饰经营部||fact_partner_candidate,青白江区明茂灯饰经营部,,skipped,noop,,
877,partner,951,赖宇轩||fact_partner_candidate,赖宇轩,,skipped,noop,,
878,partner,952,德阳鸿发电机有限公司||fact_partner_candidate,德阳鸿发电机有限公司,,skipped,noop,,
879,partner,953,四川省君悦商贸有限公司||fact_partner_candidate,四川省君悦商贸有限公司,,skipped,noop,,
880,business_entity,42,",,,,,,,,,",",,,,,,,,,",,skipped,noop,,
881,partner,954,德阳市建筑房地产业联合协会||fact_partner_candidate,德阳市建筑房地产业联合协会,,skipped,noop,,
882,partner,955,东美村7组||fact_partner_candidate,东美村7组,,skipped,noop,,
883,partner,956,廖雪辉劳务||fact_partner_candidate,廖雪辉劳务,,skipped,noop,,
884,partner,957,德阳建能职业培训学校||fact_partner_candidate,德阳建能职业培训学校,,skipped,noop,,
885,partner,958,旌阳区强泰机械租赁部(个体工商户)||fact_partner_candidate,旌阳区强泰机械租赁部(个体工商户),,skipped,noop,,
886,partner,959,四川易家艾晶环保工程服务有限公司（机械）||fact_partner_candidate,四川易家艾晶环保工程服务有限公司（机械）,,skipped,noop,,
887,partner,960,四川鑫垚建筑劳务有限公司工会委员会||fact_partner_candidate,四川鑫垚建筑劳务有限公司工会委员会,,skipped,noop,,
888,partner,371,南通亚金工具有限公司||duplicate_same_carrier_or_empty_tax,南通亚金工具有限公司,,skipped,noop,,
889,partner,961,梁兵||fact_partner_candidate,梁兵,,skipped,noop,,
890,partner,962,北京京东世纪信息技术有限公司||fact_partner_candidate,北京京东世纪信息技术有限公司,,skipped,noop,,
891,partner,963,尹丹梅||fact_partner_candidate,尹丹梅,,skipped,noop,,
892,partner,964,长沙京东厚成贸易有限公司||fact_partner_candidate,长沙京东厚成贸易有限公司,,skipped,noop,,
893,partner,58,陈蕊||duplicate_same_carrier_or_empty_tax,陈蕊,,skipped,noop,,
894,partner,965,北京东大正保科技有限公司||fact_partner_candidate,北京东大正保科技有限公司,,skipped,noop,,
895,partner,966,零星材料供应商||fact_partner_candidate,零星材料供应商,,skipped,noop,,
896,business_entity,45,34b8e604a07c4ab58962c97fb38768f2,四川利龙建筑工程有限公司,,skipped,noop,,
897,business_entity,44,0f88b91125f44373afbc75ee7b00b85a,测试01,,skipped,noop,,
898,business_entity,43,d00a9afe11eb4fbdae68af3300677669,陕西煤业化工建设(集团)有限公司洗选煤运营分公司,,skipped,noop,,
899,partner,978,中国建筑一局（集团）有限公司||fact_partner_candidate,中国建筑一局（集团）有限公司,,skipped,noop,,
900,partner,970,中铁二十四局集团西南建设有限公司||fact_partner_candidate,中铁二十四局集团西南建设有限公司,,skipped,noop,,
901,partner,979,什邡市欧凡建筑装饰工程有限公司||fact_partner_candidate,什邡市欧凡建筑装饰工程有限公司,,skipped,noop,,
902,partner,976,周小容||fact_partner_candidate,周小容,,skipped,noop,,
903,partner,441,四川利龙建筑工程有限公司||duplicate_same_carrier_or_empty_tax,四川利龙建筑工程有限公司,,skipped,noop,,
904,partner,426,四川径畅交通工程有限公司||duplicate_across_carriers,四川径畅交通工程有限公司,,skipped,noop,,
905,partner,500,孙传章||duplicate_across_carriers,孙传章,,skipped,noop,,
906,partner,969,德阳中民招标代理有限公司||fact_partner_candidate,德阳中民招标代理有限公司,,skipped,noop,,
907,partner,143,德阳市博众建材销售有限公司||duplicate_across_carriers,德阳市博众建材销售有限公司,,skipped,noop,,
908,partner,103,德阳经开区辉创华辉机械设备租赁部（个体工商户）||duplicate_across_carriers,德阳经开区辉创华辉机械设备租赁部（个体工商户）,,skipped,noop,,
909,partner,264,旌阳区国成机械租赁经营部（个体工商户）||duplicate_across_carriers,旌阳区国成机械租赁经营部（个体工商户）,,skipped,noop,,
910,partner,281,旌阳区黄许镇运红建材经营部|92510603ma63ttc98u|tax_code_conflict,旌阳区黄许镇运红建材经营部,,skipped,noop,,
911,partner,348,李宗军||duplicate_across_carriers,李宗军,,skipped,noop,,
912,partner,972,杨非林||fact_partner_candidate,杨非林,,skipped,noop,,
913,partner,973,测试测试||fact_partner_candidate,测试测试,,skipped,noop,,
914,partner,975,米测试供应商||fact_partner_candidate,米测试供应商,,skipped,noop,,
915,partner,967,综合||fact_partner_candidate,综合,,skipped,noop,,
916,partner,968,肖文||fact_partner_candidate,肖文,,skipped,noop,,
917,partner,549,自营经营部||duplicate_same_carrier_or_empty_tax,自营经营部,,skipped,noop,,
918,partner,971,西北综合勘察设计研究院项目管理公司||fact_partner_candidate,西北综合勘察设计研究院项目管理公司,,skipped,noop,,
919,partner,977,陕西省煤炭物资供应公司||fact_partner_candidate,陕西省煤炭物资供应公司,,skipped,noop,,
920,partner,974,高新区信州机械租赁服务部||fact_partner_candidate,高新区信州机械租赁服务部,,skipped,noop,,
921,partner,980,国网四川省电力公司||fact_partner_candidate,国网四川省电力公司,,skipped,noop,,
922,partner,48,中国第二重型机械集团(德阳)万安物业发展有限公司||duplicate_same_carrier_or_empty_tax,中国第二重型机械集团(德阳)万安物业发展有限公司,,skipped,noop,,
923,partner,981,德阳尔之加工程材料有限公司||fact_partner_candidate,德阳尔之加工程材料有限公司,,skipped,noop,,
924,partner,548,朱龙钊||duplicate_same_carrier_or_empty_tax,朱龙钊,,skipped,noop,,
925,partner,42,四川迈投建筑工程有限公司||duplicate_across_carriers,四川迈投建筑工程有限公司,,skipped,noop,,
926,partner,982,四川宏川建筑劳务有限公司(民生）||fact_partner_candidate,四川宏川建筑劳务有限公司(民生）,,skipped,noop,,
927,partner,983,四川宏川建筑劳务有限公司（建行）||fact_partner_candidate,四川宏川建筑劳务有限公司（建行）,,skipped,noop,,
928,partner,473,四川鑫垚建筑劳务有限公司||duplicate_across_carriers,四川鑫垚建筑劳务有限公司,,skipped,noop,,
