legacy_partner_id,partner_name,company_credit_code,company_tax_no,source,source_evidence,linked_contract_count,linked_repayment_rows,sample_legacy_contract_id,sample_legacy_contract_no,manual_confirm_required,auto_create_allowed,dry_run_action,review_note
3a474dfec7e548a695525615c7e19458,莎车县艾力西湖镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,5,0b185d3698ba4a87ac954fcb05920e8e,XJ2024-246,yes,no,candidate_create_or_reuse,
636F18CD00F44C13907AD4FA2CBDB5DB,蓬溪县水利工程建设管理办公室,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,dbf51099d09f45d382f9e8f5d0dc138d,GYS2018-01,yes,no,candidate_create_or_reuse,
9d2e8c596e534df2a266650a06f35d79,西安尼通热力有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,e2e6b03c5e1948cb88fa67ad6a424149,DYS2025-217,yes,no,candidate_create_or_reuse,
d68d7bf1907c4db29e073d739ca6ef15,西昌海成置业有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,87e951c0e4a645b881d2dc7b7a46b09f,XCS2019-55,yes,no,candidate_create_or_reuse,
9423f1bf60cd49a4b78298d9db2e97e8,西藏拉萨市城关区两岛街道办事处,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,ec796ee5e80c4c518452f72d7e0e1058,XZ2025-94,yes,no,candidate_create_or_reuse,
953930b5888c4b9d9eb17da1979a6146,西藏浪卡子县农业农村局零余额账户,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,a07b47241cc643fd8cc5ca9df0532c53,XZ2024-256,yes,no,candidate_create_or_reuse,
EC8BA0267C2847CAB17E134499A55B9C,西藏自治区人民政府驻格尔木办事处医院,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,27f1d5bc66c143ada8bfd5f4cc3f7ed9,XZQ2019-50,yes,no,candidate_create_or_reuse,
e23e35ec814b498da94cd5971c3d04a5,西藏高争民爆股份有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,dbf35d13359f48ae8865264568d2b749,XZ2025-125,yes,no,candidate_create_or_reuse,
17616A45A80F4A8B859805425F3F05AF,越西县消防救援大队,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,8aeecc515af9440784e54d48d1540a6a,XCS2022-09,yes,no,candidate_create_or_reuse,
D4D8895914EC4243871921673120F3CA,达州发展（控股）有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,12,5fa5803051984689916d59ed7a47e46e,DZS2023-08,yes,no,candidate_create_or_reuse,
0DC4BA86C79C4076A9A2C8C4BA5E8D4D,邛崃格润能源有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,01d2d90c0abe4cd4ad674ddb5042f4fd,CDS2020-53,yes,no,candidate_create_or_reuse,
7fa382506c3046faa9a5806318dba2e4,都兰县水利局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,972646d1b2e5446692c9480eaf626c5a,HXS2021-70,yes,no,candidate_create_or_reuse,
339be9f5b22745819f0dcf57c81b207f,重庆两江新区土地征收和住房事务中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,4,7bfdc8b81fcf499586ae06c0f3c5db02,CQS2025-42,yes,no,candidate_create_or_reuse,
28bcf97dc9064dd48c227d5c2e6e2084,重庆临空经济示范区开发建设有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,95318ebb7bc5421a8a533d00fe8ad798,CQS2024-40,yes,no,candidate_create_or_reuse,
7abbd3cd837c472e8a572e4e08fcc0dd,重庆农村商业银行股份有限公司合川分行,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,116d70f66ad042f399b81f0c8221981e,CQS2024-219,yes,no,candidate_create_or_reuse,
90025a595d614e74a2fa169b2046293e,重庆农村商业银行股份有限公司大足支行,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,6a6a829a39e84b3080198f20a72b8d2f,CQS2025-107,yes,no,candidate_create_or_reuse,
1444cbc41ded4cf5a9e1a6aa0614b03b,重庆农村商业银行股份有限公司潼南支行,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,32469f5b988a4fb49e8f7c753e1955c9,CQS2024-125,yes,no,candidate_create_or_reuse,
908efa8a84284bda9f3be541f05b80f6,重庆合川高新技术产业开发区管理委员会,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,30877570c75b46f192cc63902aa52045,CQS2023-180,yes,no,candidate_create_or_reuse,
714255073cdb4000ab76594f6584a173,重庆国盛（物业）集团有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,8,b33409da445a4fb882da7237262c4dcc,CQS2025-01,yes,no,candidate_create_or_reuse,
44c97020ed7c4f4a98352c4b0249633a,重庆巴驿公共交通站场管理有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,3,5,1d01c3e109794603b10857a1a7163ce1,CQS2023-98,yes,no,candidate_create_or_reuse,
01219d47384b4ce89c813fe068671767,重庆市九龙坡区华岩镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,11c459ed3cf94242b0ee045706e8f29f,CQS2025-219,yes,no,candidate_create_or_reuse,
B8C420D19331494FA7CD7F58DFCF7034,重庆市南岸区人民政府花园路街道办事处,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,54cf3a582b8d4408a7154fed0e9ef9b5,CQS2021-08,yes,no,candidate_create_or_reuse,
d5d425d2509f42a39b265152bc658f76,重庆市南岸区城市管理局,11500108009296012B,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,56eb9b6f15bb4e3e96181aa8272f6f48,CQS2023-146,yes,no,candidate_create_or_reuse,
1d6fd2d004334f89bf856781d43172c3,重庆市南川区公路事务中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,e73c1b3a04ee4b9a920ddbb726cd80f6,CQS2024-228,yes,no,candidate_create_or_reuse,
7079B66DD3754723B1BAA4E125564F33,重庆市南川区第三中学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,16,43e74910920f446498e2978dd84eddaa,CQS2022-41,yes,no,candidate_create_or_reuse,
d81a332fbd4d4ec19a33d7e981a9abaf,重庆市固体废弃物运输有限公司,9150010578420692XT,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,fffb346230da40f29947dbc8b439a83f,CQS2024-142,yes,no,candidate_create_or_reuse,
48bf6eebc71f4a07b5480465b75fb70a,重庆市城投路桥管理有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,6b402e456a8b47d6ab9ca7f0eb19f901,CQS2024-41,yes,no,candidate_create_or_reuse,
99ab248531894384a40192bca3dfa3cc,重庆市大足区农业农村委员会,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,7,e3cd3ab348cf463480436602f0a43e12,CQS2022-59,yes,no,candidate_create_or_reuse,
AA5D2693CCBE4A8480BACCDB9326FBDD,重庆市永川区何埂镇何埂小学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,4a53d3d7925a4971b363ffbbba2e3be2,CQS2021-02,yes,no,candidate_create_or_reuse,
da49de839af946439196db1ca6b85cd1,重庆市永川区宏旭房地产开发有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,9ef9d937336143ee90043b8874ea37f9,CQS2026-52,yes,no,candidate_create_or_reuse,
ab9a97a3c00d456cb312920a96dc6a86,重庆市永川区水利站,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,10,b24f35188a5948e083279a6e7e42944b,CQS2022-54,yes,no,candidate_create_or_reuse,
400b675ff7954605ba45068a9fb41129,重庆市渝中区机关事务服务中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,dbc6d90c1a704db1b2124a6647cdb5d2,CQS2025-167,yes,no,candidate_create_or_reuse,
ca1b3c639b0f4dae9b2a37e013f42beb,重庆市渝中区绿化维护管理处,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,a210a718f88941888f5faa64ebcb92f7,CQS2024-35,yes,no,candidate_create_or_reuse,
ea472822392241a6b4142e92ff851832,重庆市渝北区双龙水库管理所,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,d50e25f85a4448ae8731253878fd83ce,CQS2024-143,yes,no,candidate_create_or_reuse,
622EF07F6C614B7C8ED59D926CF0BA44,重庆市渝北区新桥水库管理所,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,ef53b994cd75408a8a2b0fb2501ab983,CQS2022-62,yes,no,candidate_create_or_reuse,
f9a7f16fae674681bea98fe3fb33a41f,重庆市渝北区石船镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,2,4512209014a642b78248b2bde9d5d60c,CQS2025-146,yes,no,candidate_create_or_reuse,
739b430531d04af19dcda549f7851acf,重庆市璧山区人民政府璧城街道办事处,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,5,2b0f39de2cfd473b88fcecc23ba2be92,CQS2025-31,yes,no,candidate_create_or_reuse,
7209db88639b4b489b570126cc09e368,重庆市璧山区人民政府璧泉街道办事处,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,3c2e3955f585475383528309d3cd7e77,CQS2025-132,yes,no,candidate_create_or_reuse,
ca2a44a7398a4e69a80355ef6c46bdc0,重庆市璧山区正兴镇石龙村股份经济合作联合社,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,2d81891f136143a9be5fada963776010,CQS2025-123,yes,no,candidate_create_or_reuse,
4e3c5fb319494c2d8f1708307bf3765f,重庆市璧山区青杠街道产业发展服务中心,12500227MB1R343626,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,11,28862cb1f3ba40c6b78adb7960bbe7f6,CQS2024-98-2,yes,no,candidate_create_or_reuse,
9217c3400f814e39a2fe33623c1621d3,重庆市畜牧科学院,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,ac659a32cd5c4d67ba7db08013161664,CQS2025-86,yes,no,candidate_create_or_reuse,
0488d95a24b1453888283df4697c5de4,重庆市益康环保工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,8345136d16824f0c9b149308b28ad9e9,CQS2024-89,yes,no,candidate_create_or_reuse,
e089e134405746d5b34929aae037054a,重庆市綦江区中小学基本建设管理服务中心,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,13,f3ace5cbe5324b5cb83b2e4050640d8a,CQS2025-03,yes,no,candidate_create_or_reuse,
AE38EB995C8C4C3E81CB9BB5FA3F79CE,重庆市茶园工业园区建设开发有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,4a38f48167b44bbfbd26ad8b0d5aab6a,CQS2021-06,yes,no,candidate_create_or_reuse,
5A3F3F9F21F047ACB5B6EECFAC87BB81,重庆市荣昌仁义中学校,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,16,b22bc12ef6bf4f9bad60c5474f98e460,CQS2022-63,yes,no,candidate_create_or_reuse,
5b5ecca536a04364a798b46f9488307c,重庆市荣昌区盘龙镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,faac190d5bdc46a1817f33856d764675,CQS2022-79,yes,no,candidate_create_or_reuse,
308F2E544BAB46639CB137FF21E27DBD,重庆市荣昌区盘龙镇白鹤村村民委员会,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,2,9177b28baba84f868156859ebdf3eab9,CDS2021-64,yes,no,candidate_create_or_reuse,
8A3E2F0D1A8F439292E68E84738AF155,重庆市铜梁区二坪镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,4bf13c1d64094ce9aa6870adb84302b8,CQS2020-13,yes,no,candidate_create_or_reuse,
DEED2F9499C04CE786FA70EF9FDA91CE,重庆市铜梁区太平镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,cff206231d5d4dfbb7fa59f30348e6d4,CQS2020-16,yes,no,candidate_create_or_reuse,
C96E4454CD904B2D861B87AC02C762E5,重庆市铜梁区永嘉镇人民政府,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,dc7d385fe48347048496fb42c0c298a3,CQS2020-31-,yes,no,candidate_create_or_reuse,
c2b800c0c38c423484cd49f725dc0a8a,重庆文理学院,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,2fecd23ac4c14a09846d42de6149c1d5,CQS2025-154,yes,no,candidate_create_or_reuse,
A7E13C63CE784589A0FCDB9BCCB23362,重庆机场空港服务有限责任公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,75cffdcdd1f74cba80f45f63903d00a2,CQS2023-179,yes,no,candidate_create_or_reuse,
a2bc26cfe66f4af3926cc4dc9eb1e714,重庆机场集团有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,3,f9d53377c11d463793a3afb7abd96596,CQS2023-38,yes,no,candidate_create_or_reuse,
0F509F3D891E4FD1A3CFA7B811AB3722,重庆机场集团有限公司动力能源分公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,6c7cebcde0dc4b5abcdbfdac475056b9,CQS2023-45,yes,no,candidate_create_or_reuse,
e91564642e074c038f7a268c2f85d576,重庆电子科技职业大学,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,f066c34132d64b1fbab0fa2116e7b504,CQS2024-260,yes,no,candidate_create_or_reuse,
1477b28fe29c48c09d0eb39846d63552,重庆科学城高新置业有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,2412fe6aadc64c699e639e3c677b2c76,CQS2025-177,yes,no,candidate_create_or_reuse,
1f5a44c0c10f406c86a87be2d3184cfe,重庆绿发城市建设有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,2b2bdabdbbee42a899c7317b3f0e0817,CQS2025-117,yes,no,candidate_create_or_reuse,
30f6e290c7d046898ad5fd41c5ddffa8,重庆翰博光电有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,7df5e6fdb92e477db9894276080a373e,CQS2019-67,yes,no,candidate_create_or_reuse,
3097D72E8FF94F75AC4CB725C11E2CE0,金阳县交通运输局,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,8239d26fa4e94769884c58e26e8b70a7,XCS2020-18,yes,no,candidate_create_or_reuse,
232E2A18F0794F12B02824C164F9D0FE,阿克陶县人民医院,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,1abe1c74d0a04990b4e50bb229e152c3,XJS2023-88,yes,no,candidate_create_or_reuse,
DAEAF4B412B44782AE4618A65875E1A5,陇南市文江水电有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,4,06ec94bb728f4997918eeb6225669d33,GSS2022-10,yes,no,candidate_create_or_reuse,
48006db75b91464c9bc0ac414c79a965,陕西冶金设计研究院有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,4e8257e59afe4eee99d9658743f3f399,DYS2024-217,yes,no,candidate_create_or_reuse,
780460C5D17743EE93C2271B97C0474B,雅安城投建筑工程有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,2,5,40ed68e47d3e44df8b715078f45cea8f,YAS2023-62,yes,no,candidate_create_or_reuse,
8762154C8EF4436D97C47988192D417B,青海金世纪工程项目管理有限公司,,,T_Base_CooperatCompany,C_JFHKLR.SGHTID/WLDWID single-counterparty contracts,1,1,a22d06b55cda44b8b1b144a9c0c39e45,QHS2021-86,yes,no,candidate_create_or_reuse,
