external_id,legacy_payment_request_id,name,ledger_amount,actual_outflow_count,actual_outflow_amount,sample_downstream_external_ids,target_state,target_validation_status,business_fact
legacy_outflow_sc_be2a353058c747409e15eee3e7ee3dc0,14405,PRQ2614405,17151.00,1,17151.00,legacy_actual_outflow_sc_68f951b630924a5eb1cd34c669f4c81b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be2ed0a52f314a6288551f168b98124b,14406,PRQ2614406,273575.00,1,273575.00,legacy_actual_outflow_sc_e7a131e7be53417286dd20745fba0387,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be36782375e543acae5a460f8af96ab9,14407,PRQ2614407,21000.00,1,21000.00,legacy_actual_outflow_sc_20166344d82a468cb8d7b9004bfafb53,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be3a3866e1b946729321b874f0d41c28,14408,PRQ2614408,89010.00,1,89010.00,legacy_actual_outflow_sc_86844c63164543cb85f1ed0e186bb751,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be41f888982948fc9e0d945362d7e081,14410,PRQ2614410,20726.20,1,20726.20,legacy_actual_outflow_sc_25856e76e3614c5ca23200d33393aaa3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be453e8656b14bb19c279c7e5ad2d815,14411,PRQ2614411,211558.80,1,211558.80,legacy_actual_outflow_sc_32cbbc4b1e4f4c688d1c769fb0e2f9a4,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be4ede4bdf9f4c30b00390d293011c7e,14412,PRQ2614412,351710.02,1,351710.02,legacy_actual_outflow_sc_409aca15b7384a398981563ca26996be,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be501008c2c64876ac94fff6e8ed3181,14413,PRQ2614413,3889.00,1,3889.00,legacy_actual_outflow_sc_c5055caa82664012b6be56c0da97061f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be54dd73630d4185837dc37c18647b9d,14414,PRQ2614414,50000.00,1,50000.00,legacy_actual_outflow_sc_8ec67ee68d9b4ca6ad74cd9ec03e232e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be5a6d6c11154cc3b2cbf460c39b8ad0,14415,PRQ2614415,879.48,1,879.48,legacy_actual_outflow_sc_5690cbe634814633a056ff958ab08d6d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be5cd918f4cb461987fc265048269137,14416,PRQ2614416,314000.00,1,314000.00,legacy_actual_outflow_sc_dd6c28da5eca487ebeeb2389873c623e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be604fa0571c4f44ba424c2d7021752f,14417,PRQ2614417,10567.00,1,10567.00,legacy_actual_outflow_sc_40ffa2625a7d452db90c1a00682cecdf,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be608646696145b4bce133bea34dd245,14418,PRQ2614418,381381.00,1,381381.00,legacy_actual_outflow_sc_6e21bdb32385401fbf7442900c9442b0,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be614415b9e64f37ac6abc08b9b63d8b,14419,PRQ2614419,186724.48,1,186724.48,legacy_actual_outflow_sc_42aca3a709c9450babae1ce3ddb0905e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be694b81a0d84d1db3422ba823a673f2,14420,PRQ2614420,217800.00,1,217800.00,legacy_actual_outflow_sc_2cc021651e68420e8d312fb8ddb4c183,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be6f52f0a6c143e3a1f460834559c79e,14421,PRQ2614421,71877.50,1,71877.50,legacy_actual_outflow_sc_3c4f25eaadaa4db98643fc7577fce730,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be75ab6717dc4e5da0d8c11a81fc0656,14422,PRQ2614422,575.00,1,575.00,legacy_actual_outflow_sc_9b14b7cf49e441ae95d7753ad94cff53,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be787ccf30b945ff9ae78878b3d6c2ce,14423,PRQ2614423,30000.00,1,30000.00,legacy_actual_outflow_sc_f382116e3a4b4b5eb9d31cb8e2b7d5d6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be7f58e762ca451f8e25174c6e71c748,14424,PRQ2614424,46800.00,1,46800.00,legacy_actual_outflow_sc_bbb8e91342474fc890cf5bed78cc28a9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be8d23cffc4d48ef8427d6db471c4efd,14425,PRQ2614425,73715.00,1,73715.00,legacy_actual_outflow_sc_72a6756606c842db9169c856f81b900d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be91c6de8b4d43088f4d423f78f90df4,14426,PRQ2614426,63310.48,1,63310.48,legacy_actual_outflow_sc_c8647d87490e47898fffbb5cb56529d4,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be93e40c0ba54e5aad9e5d88a63b9af9,14427,PRQ2614427,3508.04,1,3508.04,legacy_actual_outflow_sc_de9220b330e1435eb9637ca72f5de173,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be95305ccc5f4094bc9dc86782001fe9,14428,PRQ2614428,81350.00,1,81350.00,legacy_actual_outflow_sc_d8e75dc254b247a5b2aef6fb799ffbf1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be95788dc7974a5d97e85b26fd475319,14429,PRQ2614429,4620.00,1,4620.00,legacy_actual_outflow_sc_a8694e6ff5a840528450c0413d2b1765,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be96002fc17547bb8540be8626fa2c11,14430,PRQ2614430,112800.00,1,112800.00,legacy_actual_outflow_sc_63e58fbc25954f3193f8524491ceb76f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_be9a791f7dd64463993387664bd7723a,14431,PRQ2614431,19454.00,1,19454.00,legacy_actual_outflow_sc_aab47688fd224155b98f335b37ef1706,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bea0fd95d59148db9b21de2750418d00,14432,PRQ2614432,683660.00,1,683660.00,legacy_actual_outflow_sc_e082ec4f975d47c7ac2d9269f7ab15c0,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_beb18e4a82ec4c1592ed0d9e5600bd59,14433,PRQ2614433,86044.50,1,86044.50,legacy_actual_outflow_sc_3513f0dc016d4c6f93e0a8dbb539fe17,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_beb381e401c4416ebf40a30ee1c78369,14434,PRQ2614434,6444.00,1,6444.00,legacy_actual_outflow_sc_6939f1e50b594d65b474f448b218d37a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_beb3944ed30548fe9ad5a227dd61a55a,14435,PRQ2614435,30000.00,1,30000.00,legacy_actual_outflow_sc_4d1bcd50a5cf4c5a9a5049bd5e04e70d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_beb64d764f0d4fec9250e2b18bbef3bd,14436,PRQ2614436,150000.00,1,150000.00,legacy_actual_outflow_sc_795893205e4d4a95baae7a71255650bb,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bebb545541e74eacbf82c980a65adcd2,14437,PRQ2614437,12057.94,1,12057.94,legacy_actual_outflow_sc_7d12374db3834b9f9f59024f2e90ac6d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_becc332254334cb7bf5fbd6e0f1aec11,14438,PRQ2614438,63698.00,1,63698.00,legacy_actual_outflow_sc_4afc82485c484feab4e0fca083a15033,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bed672d8334d4b4caac70b2f3b80fb7c,14439,PRQ2614439,75.00,1,75.00,legacy_actual_outflow_sc_bcc8c0f7a9f5441198f97d408e3aef53,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bedbcf251db648e79f8b969e57fd97be,14440,PRQ2614440,30000.00,1,30000.00,legacy_actual_outflow_sc_c6533904bbab4c88a249e194cce5d2d5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bedc46bfceed4b86a67448dfacd5c25f,14441,PRQ2614441,33575.00,1,33575.00,legacy_actual_outflow_sc_b73dcc2e2c7749769b7610c2fb6c6078,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bedf3b83761641b8af4a9256754fe735,14442,PRQ2614442,348000.00,1,348000.00,legacy_actual_outflow_sc_66676d50d9ac414ea4b69463a23663e8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bef044b04b914feb9aad56dc1ba4e9c2,14443,PRQ2614443,59410.00,1,59410.00,legacy_actual_outflow_sc_680351e59e4040068c24de9f0319729d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bef3bbded68a4664a6106c8154614b27,14444,PRQ2614444,85965.00,1,85965.00,legacy_actual_outflow_sc_01811251bc414055b2916d31347355a8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bef41bb95857447a82f0006066e71a20,14445,PRQ2614445,350000.00,1,350000.00,legacy_actual_outflow_sc_63f0a4c1a8624dccb8a8c1892f49ccac,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bef6ed64e9934953a62caabc5f1e277a,14446,PRQ2614446,16000.00,1,16000.00,legacy_actual_outflow_sc_b90f88b46fdf4accbfd82abae1d8baa8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bef8050c347e49659e0976610272594b,14447,PRQ2614447,80000.00,1,80000.00,legacy_actual_outflow_sc_8f88022634954a7381f54b6282a90a0c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_befeec23bf7b48739503a313e9be7f8a,14448,PRQ2614448,36769.00,1,36769.00,legacy_actual_outflow_sc_ba2cc8948aa94d0e9650639a33a0abbb,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf027bf949a04aebbee209292b60dcc2,14449,PRQ2614449,9200.00,1,9200.00,legacy_actual_outflow_sc_600e8aa85f9e4c2784dc8aa79c1bc413,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf0dc293e43644c9b27932d49c016b21,14450,PRQ2614450,50000.00,1,50000.00,legacy_actual_outflow_sc_4e588e01cdb74e689a116cbcac7fb103,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf142b201d1c46018155a30a515b4243,14451,PRQ2614451,50000.00,1,50000.00,legacy_actual_outflow_sc_fe1a215e2df24e0dae96ee74093d4cb8,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf20051dc044411390467ebf2c4b1933,14452,PRQ2614452,171000.00,1,171000.00,legacy_actual_outflow_sc_e1e6521736b54d2da0c80cdab079055c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf271471200e491f9f5f552116aad56a,14453,PRQ2614453,24500.00,1,24500.00,legacy_actual_outflow_sc_4c7775b4a78f40b4b3e37224415bd70b,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf3502d63c2242ca9f9ec58cf5c9a31c,14454,PRQ2614454,1528.45,1,1528.45,legacy_actual_outflow_sc_20690668d4e64cc0993efef66b0df4d2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf3c684cd9f147899ace0177f70c8499,14455,PRQ2614455,48220.00,1,48220.00,legacy_actual_outflow_sc_7823ae2e9d03466a93eae46b2c461062,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf3cc0e8819a46c4bcb480fffb53dff0,14456,PRQ2614456,30000.00,1,30000.00,legacy_actual_outflow_sc_53c4070a7ea14248816ab24d0c26c5f9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf3d1502d96d4750abf04323566c4e2d,14457,PRQ2614457,25075.16,1,25075.16,legacy_actual_outflow_sc_86154b4c139a4ea98a44b85025b4d4eb,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf40a50345a149a599993d58d76a34a8,14458,PRQ2614458,226123.20,1,226123.20,legacy_actual_outflow_sc_35f1886a37df458ca0f602cc784bb2d6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf4d1fd7f7344a2882c1d523d86ab859,14459,PRQ2614459,121756.00,1,121756.00,legacy_actual_outflow_sc_7bf3dbe380654499bec72f8609ef4270,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf548b3e3758475e86c4455996de3ab1,14460,PRQ2614460,123060.00,1,123060.00,legacy_actual_outflow_sc_e8e1d18a9acb47a0b3a72dbc41f5d3e1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf5f16cb640749beb5faefc95c84f7b8,14461,PRQ2614461,35400.00,1,35400.00,legacy_actual_outflow_sc_bc4975b6be20499ab2dfca7ae04a33a6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf677caf5c144430879cbf889764a049,14462,PRQ2614462,168134.81,1,168134.81,legacy_actual_outflow_sc_bed27018139e4a7c94a1053e143b9025,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf7363b22dc341729ef63e8800205bc8,14463,PRQ2614463,50000.00,1,50000.00,legacy_actual_outflow_sc_a3d592f725cd41a09da817eb332887ba,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf7579beda954050ab98f2424070417f,14464,PRQ2614464,5000.00,1,5000.00,legacy_actual_outflow_sc_699d09cff49242e0a956b6efe824a5b1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf832969b3424fcfb234291c55e484be,14465,PRQ2614465,173153.76,1,173153.76,legacy_actual_outflow_sc_1603e95eb0594b85a74a44db22937bcd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf87bf74cdc644609c6dd8a30cefeb57,14466,PRQ2614466,15.00,1,15.00,legacy_actual_outflow_sc_e9a679340e664fc5b760b6683db75836,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bf8a5f278b5b4b79ab1ab23620fb1fea,14467,PRQ2614467,807975.00,1,807975.00,legacy_actual_outflow_sc_0a5a3fe888b54074aff194fd3c8c4a65,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfa6c63336e445e5bc94e549ea105671,14468,PRQ2614468,64798.53,1,64798.53,legacy_actual_outflow_sc_ede45c7f36114827b088c34903280da2,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfa92f3962414d15858bbf09f5c71d04,14469,PRQ2614469,100000.00,1,100000.00,legacy_actual_outflow_sc_116fe074f20f4f569dacfe4c11e73169,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfaacbb64c47441489466e6e768367fc,14470,PRQ2614470,20000.00,1,20000.00,legacy_actual_outflow_sc_e2d6316adfe24f778524f14b77bd2222,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfaf4c5fb9484293908238adf3a5dd52,14471,PRQ2614471,10000.00,1,10000.00,legacy_actual_outflow_sc_e3a93d6d9eb8479c9c41a90d351ed559,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfb9445f17a34d58b4b917bb559f3d16,14472,PRQ2614472,120000.00,1,120000.00,legacy_actual_outflow_sc_46c7bc590ed34f188c38c5b757fba571,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfc55b7ea5864ae1939adcc61409f066,14473,PRQ2614473,176000.00,1,176000.00,legacy_actual_outflow_sc_742d152f173b47f6a627fe17a6441c7a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfc57adcd5704f8792def016e479fc05,14474,PRQ2614474,5634.61,1,5634.61,legacy_actual_outflow_sc_1b414b6c959849d99ff11b4da8d3dde5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfc5c3728bc74d60a6bd1ac313d75b90,14475,PRQ2614475,1000.00,1,1000.00,legacy_actual_outflow_sc_e4bcce3d7fbe40a18c3063d914d91488,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfc89e8bc80647ad92ace140f5f72621,14476,PRQ2614476,145000.00,1,145000.00,legacy_actual_outflow_sc_6be00e5c8e1c4e2d848c63dccfd5e1d5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfcd7d28e21a47ac9a8deedcd3ab0ed3,14477,PRQ2614477,63426.00,1,63426.00,legacy_actual_outflow_sc_92895519122a471db47c9492571be1e5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfce7ff2b3b7456d9a7924b2c39c02f3,14478,PRQ2614478,13.00,1,13.00,legacy_actual_outflow_sc_36e8af569a9249b39a8c4a1b7721a5fc,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfcf1fc82c7a48f1981d56da8c7f176f,14479,PRQ2614479,100000.00,1,100000.00,legacy_actual_outflow_sc_173fb6d8ef7b4415ab9c90492adeb91d,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfcfba4672504bf0bf5b1e463a511f8a,14480,PRQ2614480,14190.00,1,14190.00,legacy_actual_outflow_sc_f2c7390e8aae419395428d7d9cbd5cb1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfd2832abdbb4e439318383ba04e9a94,14481,PRQ2614481,4200.00,1,4200.00,legacy_actual_outflow_sc_d6787daebc4b48c2a3b0d736ed6ffa90,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfdbb227c2ff4cb590402c7c544a7c03,14482,PRQ2614482,80490.00,1,80490.00,legacy_actual_outflow_sc_f49af961eb7741eaad9df9e10ee89c33,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfdd381059ff4f5eb374f232c964a599,14483,PRQ2614483,8355.00,1,8355.00,legacy_actual_outflow_sc_2bf13357271b48238667a26461a04a85,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfeb63f62f3447dea7e58d4b14757ca0,14484,PRQ2614484,32863.50,1,32863.50,legacy_actual_outflow_sc_30577b304f3b480eb9c9abda7cb9036a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bfee4ab3f10f4374af1b6092199e9aa8,14485,PRQ2614485,20010.00,1,20010.00,legacy_actual_outflow_sc_53606696c52344798527aa0616e100c1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_bffca245966a412aabda6e6346bfe4d7,14486,PRQ2614486,61997.45,1,61997.45,legacy_actual_outflow_sc_c96df0c2d62b4c06821534f127a55084,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c004af8ca1e14f9abb8499df90db8441,14487,PRQ2614487,1430783.47,1,1430783.47,legacy_actual_outflow_sc_ad20ecbe17f94623a2488101b48c2402,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c007ae3e03aa4a8c8ce21a014b3ed97d,14488,PRQ2614488,20000.00,1,20000.00,legacy_actual_outflow_sc_d54d5c61a67e43398ba08703876e68e6,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c00a38a349fb48a3920f935840a29817,14489,PRQ2614489,156200.00,1,156200.00,legacy_actual_outflow_sc_e71518f3f47a4c8baedde7b99bf955e5,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c018cc5e1ccb43a1aaacd4df07284640,14490,PRQ2614490,273033.58,1,273033.58,legacy_actual_outflow_sc_917b27c5c134475da28ae3824d2933de,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c01c2f663dc3432698a2e96692172375,14491,PRQ2614491,70000.00,1,70000.00,legacy_actual_outflow_sc_4c34c9ecb0e34f209e9f77648ad9d1be,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c01c39bfa7b04880a3d55728ed613a2c,14492,PRQ2614492,8106.00,1,8106.00,legacy_actual_outflow_sc_e75110d7178e41d89e4a4bab81195146,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c01dc40a3cc94a39aed981a05d067b5a,14493,PRQ2614493,100000.00,1,100000.00,legacy_actual_outflow_sc_c65815d04b604eba91c7b498ce8e6383,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c01f3cacad564fe9afc7c03a198a2c1e,14494,PRQ2614494,100.00,1,100.00,legacy_actual_outflow_sc_4d9cd22c35534580842ba83864148282,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c02912d4abee4f58b507ccfcf2c0c66d,14495,PRQ2614495,37036.00,1,37036.00,legacy_actual_outflow_sc_76e35d6843834cc1bc07841cc48dec5a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c02afa5d1d7f4a42a847bf6caf718a77,14496,PRQ2614496,36806.00,1,36806.00,legacy_actual_outflow_sc_10e1ebae79334618a8d8d5284e8fe4cf,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c02d3ca66f4343318a46ef56f2d2ac1a,14497,PRQ2614497,4000.00,1,4000.00,legacy_actual_outflow_sc_428b02b758e14e1b94d5e9b0ddf2a4d9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c02de1c6951443fa8db825a6ca3b4122,14498,PRQ2614498,112500.00,1,112500.00,legacy_actual_outflow_sc_ef3125aa74e748c5bf5b3ec2309b4716,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c030505ea2e64ac08c4d1e856c09dec8,14499,PRQ2614499,4457.01,1,4457.01,legacy_actual_outflow_sc_822bcd8026c94a25b675b44c8f18f397,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c03c0d5eed49477c9914dfd9e63fa37b,14500,PRQ2614500,3000.00,1,3000.00,legacy_actual_outflow_sc_046f53bb0e664dd69f63b6170980039a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c052214d030c4f3b90df682c7c1674e0,14501,PRQ2614501,12000.00,1,12000.00,legacy_actual_outflow_sc_aadafb550d1742968befde83b39e24b7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c054d07047b84883b647255d64e71cbe,14502,PRQ2614502,691.32,1,691.32,legacy_actual_outflow_sc_f792a558cd234d21a3d5328fe5da6544,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c055bc16aade4606bf64b76277fca7bf,14503,PRQ2614503,51908.00,1,51908.00,legacy_actual_outflow_sc_88c4da4e991843788caf5fec4ccc0611,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c056f70f7ab941f9ab4a98d5fd25d894,14504,PRQ2614504,30000.00,1,30000.00,legacy_actual_outflow_sc_6b246f0f72ab42638f4d3e85000bdb22,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c05a7e99348e4dcb807313b052375685,14505,PRQ2614505,78475.87,1,78475.87,legacy_actual_outflow_sc_3248acd21d114445980347aa82467199,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c05d95e050404d758590753b63d93234,14506,PRQ2614506,80000.00,1,80000.00,legacy_actual_outflow_sc_d26d422289894b4b93433ef154cdbcd7,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c05de71203b740a3ac848ed5ec895efe,14507,PRQ2614507,17424.00,1,17424.00,legacy_actual_outflow_sc_92484ba9bfef4f12b5379fee0aa19a33,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c05f62056b9d4cdb99b014d1be05c5bb,14508,PRQ2614508,4600.00,1,4600.00,legacy_actual_outflow_sc_122bdc0b5c184d0c9c3c8cd82c4bfb6a,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c062bd10cfe74fdfbafce71361a60466,14509,PRQ2614509,40000.00,1,40000.00,legacy_actual_outflow_sc_b43e6d58dd064a419381f0aeace951ad,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c06366bdbed9469584f8f19fbe098c66,14510,PRQ2614510,205000.00,1,205000.00,legacy_actual_outflow_sc_de31a6e3c9514f699c23d823e0bf0e94,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0671b7774ed49e28c21e7da7f6b65fd,14511,PRQ2614511,800000.00,1,800000.00,legacy_actual_outflow_sc_b21f4d0453544161ba496ff45f02fbf3,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0672b358a4e4dd9a1ca2d31dc01b0db,14512,PRQ2614512,2050.00,1,2050.00,legacy_actual_outflow_sc_82914103c79e41df87c8e3667dc6f9d1,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c067c2cc4a7a49379272bb498725dbfc,14513,PRQ2614513,27068.00,1,27068.00,legacy_actual_outflow_sc_bc993637595b4c038f9079af96d2b284,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0795d87bb8d431b87a07f39887bf714,14514,PRQ2614514,199950.00,1,199950.00,legacy_actual_outflow_sc_613dee62c30b4f23b060ef70706f1673,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c080a863ba414df882d03404c1df7cf3,14515,PRQ2614515,316800.00,1,316800.00,legacy_actual_outflow_sc_24085b231b104ab6a9352b1881309170,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c083c150c1944579819214eb77c423c4,14516,PRQ2614516,10098.00,1,10098.00,legacy_actual_outflow_sc_d985f723df1d4ddd80be4e31ebe58ebd,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c084b5f369224b9f8659e792a5ee3f0a,14517,PRQ2614517,50000.00,1,50000.00,legacy_actual_outflow_sc_4308ec4967b34a888e4cee667a0f03d4,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c08608c72237465cb39b44fff7b8241a,14518,PRQ2614518,98000.00,1,98000.00,legacy_actual_outflow_sc_bc0e6a63184341e5be9f83252567b83f,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c09959281985426f8f08fda827cbc016,14519,PRQ2614519,9000.00,1,9000.00,legacy_actual_outflow_sc_a64858d709de40aab8ad066014e9083c,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c09bb92f76014a378532e83103457add,14520,PRQ2614520,2954.06,1,2954.06,legacy_actual_outflow_sc_e92ebad74c254537a70f662121f55325,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c09eba6b204a404986adcebd186ebe54,14521,PRQ2614521,98064.13,1,98064.13,legacy_actual_outflow_sc_213fdea0bab04cb6af255fbd0d8114c9,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0a148582bb441748c3f58d431639aeb,14522,PRQ2614522,6921.00,1,6921.00,legacy_actual_outflow_sc_08f86d0ad6254ce2bd0b1a86739c6880,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0a6945d28e14d8aa0f20138a843b924,14523,PRQ2614523,168000.00,1,168000.00,legacy_actual_outflow_sc_48f05348d8344688afeb39b85fb72e51,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0aaf1d5454c4c8dbe77e3c2382f2b63,14524,PRQ2614524,20000.00,1,20000.00,legacy_actual_outflow_sc_236752fa45384b8db53325eb37f1f84e,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0abd97b2c9247f7bd1324fe33b86dbe,14525,PRQ2614525,50000.00,1,50000.00,legacy_actual_outflow_sc_d9c4cf9108d14ccfb4fb7c2167c55e24,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0af51b17eca44aea9fcef3ad34e6893,14526,PRQ2614526,40000.00,1,40000.00,legacy_actual_outflow_sc_63cadd9d3cb94381ba16ab946e0676ee,done,validated,historical_paid_by_downstream_business_fact
legacy_outflow_sc_c0b5de9441aa48259961e2275d7faf8d,14527,PRQ2614527,1980.00,1,1980.00,legacy_actual_outflow_sc_6247acec40ab46a38215a29a657b8dd5,done,validated,historical_paid_by_downstream_business_fact
