id,legacy_project_id,name,lifecycle_state,phase_key,sc_execution_state,stage_id,owner_id,location,boq_line_count,contract_count,request_count,ledger_count,receipt_count,expense_count,invoice_count,loan_count,fund_count
147,2e9c130a609342e28328c728d28b9eb7,"{""en_US"": ""2015年市级农业综合开发土地治理项目工程""}",in_progress,execution,in_progress,6,,,0,2,3,1,1,0,1,0,0
148,2ea97dc724a9493ea18676d910616d8a,"{""en_US"": ""盐亭县2024年新章路、垢巨路、刘黑路水毁恢复工程""}",in_progress,execution,in_progress,6,,,0,6,14,6,2,0,4,0,0
149,2ec0da21560a45959b90a77d12866c51,"{""en_US"": ""巴中恩阳临港产业园建设项目-制造业组团项目1-8号厂房消防工程""}",in_progress,execution,in_progress,6,,,0,36,134,60,9,4,31,1,0
150,2f3cdff1dafd40c4b92d3be23af67b52,"{""en_US"": ""龙洲湾公交站场排水沟沟盖板维修""}",in_progress,execution,in_progress,6,,,0,2,4,1,2,4,2,0,0
151,2f4e8d6faf9840918cd916598df3b526,"{""en_US"": ""绵竹市南轩中学体育馆篮球场维修改造工程""}",in_progress,execution,in_progress,6,,,0,7,23,8,1,0,1,0,0
152,2f52db447c8f40c386caad3664fade2b,"{""en_US"": ""德阳市人民医院门诊大楼装饰工程""}",in_progress,execution,in_progress,6,,,0,12,27,11,4,0,1,0,0
153,2fc661b9f89343febe46538b446c07f5,"{""en_US"": ""四川航天技术学院龙泉校区停车场维修项目""}",in_progress,execution,in_progress,6,,,0,2,4,1,2,0,1,0,0
154,2fd504d1871e4b86a2ae42d8e1ed8810,"{""en_US"": ""米易县南部新城市政道路及生态湿地公园PPP项目-绿化工程补充协议""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,0,0,0,0
155,3021356f755143a8b18255091cc9c42b,"{""en_US"": ""玖龙纸业（重庆）有限公司年产55万吨牛卡及瓦楞纸生产线配套湿式造纸联合厂房工程第三方整改（307.77667）""}",in_progress,execution,in_progress,6,,,0,7,20,8,3,0,5,0,0
156,308f3a386994423093c36b6d02452501,"{""en_US"": ""剑阁县2018年鹤龄镇村级公共服务项目""}",in_progress,execution,in_progress,6,,,0,2,7,2,2,3,5,0,0
157,30f93b0db7b445d7afc04dbc99de3d65,"{""en_US"": ""剑阁县公兴镇新生村风貌打造项目""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
159,32cdeb11726f42ec80dc90d7405ef8a3,"{""en_US"": ""华西十二公司三分公司成都市成华区龙潭街道桂林村中小学项目保温采购""}",in_progress,execution,in_progress,6,,,0,7,55,22,7,0,10,1,0
160,332807dc401e4bc5802578da12fe8d98,"{""en_US"": ""中国电信股份有限公司德阳分公司2023-2024年房屋零星维修服务""}",in_progress,execution,in_progress,6,,,0,10,26,11,2,0,2,0,0
161,335e9c88d30c46f6bdd970a80d241b00,"{""en_US"": ""剑阁县广播局会议室装修工程项目""}",in_progress,execution,in_progress,6,,,0,0,4,1,1,0,2,0,0
162,339f28c8a4a44c5bb33e1c9d7ab1ff30,"{""en_US"": ""某部队年度零星工程建设项目""}",in_progress,execution,in_progress,6,,,0,0,6,2,0,0,0,0,0
164,33bf23a069304419a4c259caf04473a8,"{""en_US"": ""南开两江中学学校宿舍改造工程""}",in_progress,execution,in_progress,6,,,0,9,36,12,1,0,1,0,0
166,35aa78045dea48e082cae3f783e952b6,"{""en_US"": ""四川省广汉高封橡塑有限公司地上建(构)筑物附着物拆除工程及残值处置项目""}",in_progress,execution,in_progress,6,,,0,1,8,2,2,0,2,0,0
167,35d5e3007cae414ebdcf9b2dc65d84b4,"{""en_US"": ""谢勤林工程（万兴项目）""}",in_progress,execution,in_progress,6,,,0,8,66,22,6,0,15,0,0
169,369f099d737d448aa55cd8f191da953b,"{""en_US"": ""铜梁区二坪镇严家村二、三、五组公路工程""}",in_progress,execution,in_progress,6,,,0,4,31,11,6,8,13,0,0
170,36e5e7c783fb4fa5941a032db7afbd05,"{""en_US"": ""邛崃市羊安工业园区天然气分布式能源项目综合楼外墙装修工程""}",in_progress,execution,in_progress,6,,,0,10,69,25,8,0,4,3,0
171,3713a6cc17f7489f8639d13701cb6376,"{""en_US"": ""璧山区 2022 年广普镇丘陵山区高标准农田改造提升示范工程试点项目五标段""}",in_progress,execution,in_progress,6,,,0,26,134,54,4,0,20,0,0
172,37a2903cc4f94a9194faedfa2148bb0e,"{""en_US"": ""苍溪县2020年龙山镇金虎村12个村和龙山镇水娅村等12个村城乡建设用地增减挂钩项目""}",in_progress,execution,in_progress,6,,,0,8,92,34,8,7,13,0,0
173,37c8dab219e04007af40a2ee780477bf,"{""en_US"": ""莎车县低压电力设施改造项目施工第二标段""}",in_progress,execution,in_progress,6,,,0,21,83,34,4,0,6,0,0
174,387477e67b134c0ba596acb49fccc62c,"{""en_US"": ""雅安市汉源县文化体育和旅游局体育馆及文化馆维修工程采购项目""}",in_progress,execution,in_progress,6,,,0,6,22,8,3,0,4,2,0
175,3874b7b8947c4d5295911523127a1f1e,"{""en_US"": ""什邡市经济开发区横十七路""}",in_progress,execution,in_progress,6,,,0,0,5,2,1,0,3,1,0
176,38a5b46f53294ed7bcd2ed60c2a8ab46,"{""en_US"": ""广汉市城市更新天府旌城南片区城中村改造项目地基基础工程专业分包""}",in_progress,execution,in_progress,6,,,0,4,12,4,0,0,0,0,0
177,38a935363c53402fa59ee99c9170f8de,"{""en_US"": ""医院商业服务配套安装工程""}",in_progress,execution,in_progress,6,,,0,4,10,4,1,0,0,0,0
178,38c01559277a45fb94bb9ed9f5786812,"{""en_US"": ""成绵高速德阳收费站维修工程""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,2,0,0
179,38f30547796a4f46886ca433be91fe6d,"{""en_US"": ""宝峰山艺术大集项目""}",in_progress,execution,in_progress,6,,,0,1,6,2,2,0,3,0,0
180,39285206b95d44a08baa37c84a6324ed,"{""en_US"": ""金螺湾及文德湖游乐设备维修与更换""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,1,0,0
181,39a156d94025490fbd873db0c05f3d37,"{""en_US"": ""中国移动四川分公司绵阳片区2018-2020年渠道零星维修项目（标包2）""}",in_progress,execution,in_progress,6,,,0,2,30,10,4,0,8,0,0
182,39b007f2fcac4bcabaed31c907846e8b,"{""en_US"": ""德阳市旌阳区东湖-和新（崴和路）道路改建工程二标段""}",in_progress,execution,in_progress,6,,,0,3,3,1,1,0,3,2,0
183,39fd0175180d446094aec581afd6d558,"{""en_US"": ""西昌市西部城区B2-05地块房地产开发项目泛光照明""}",in_progress,execution,in_progress,6,,,0,4,9,3,2,0,1,0,0
184,3a08110abc76473aa8180fc16f9395b7,"{""en_US"": ""旌阳区综合管廊项目钱塘江路段支护及防水工程二标""}",in_progress,execution,in_progress,6,,,0,11,16,6,4,2,3,0,0
185,3a2e0ff623244bde8579b35b0c53afad,"{""en_US"": ""龙泉驿区第六中学校维修改造工程""}",in_progress,execution,in_progress,6,,,0,6,20,7,3,0,5,0,0
186,3a74f431115c4b7ba18453ff63ba3053,"{""en_US"": ""广清城际轨道交通项目（花都段）安置区工程(狮岭镇军田安置区一期工程）园林园建专业分包工程""}",in_progress,execution,in_progress,6,,,0,6,36,16,1,0,11,5,0
187,3adb3048f736424e8d5ebd782afd9da0,"{""en_US"": ""米易东站屋顶花园项目""}",in_progress,execution,in_progress,6,,,0,3,2,0,2,0,2,0,0
188,3ae7963b49614ce8ba4c2066b4134452,"{""en_US"": ""生态岛智能智造成果转化空间工程钢结构专业分包""}",in_progress,execution,in_progress,6,,,0,40,186,83,5,10,39,1,0
189,3af445162bf648d5908818cb37d4e006,"{""en_US"": ""国道G105线中山沙朗至古鹤段改建工程及市政配套工程堆料场场地处理""}",in_progress,execution,in_progress,6,,,0,3,7,3,1,0,2,0,0
190,3bad15a1318247b5b6c8250d31dff07f,"{""en_US"": ""绵阳市安州区雎水镇皇帽村2024年河堤护岸水毁修复工程""}",in_progress,execution,in_progress,6,,,0,1,3,1,0,8,0,0,0
191,3c67d2421ff24496a410fde08278dcda,"{""en_US"": ""通江大道石塔立交北侧下穿通道工程""}",in_progress,execution,in_progress,6,,,0,24,177,75,10,4,15,0,0
192,3ce020ce08294f8dbdb7c86f5d9ba50a,"{""en_US"": ""德阳市泰山路（金沙江路-新收费站）提档升级改造工程""}",in_progress,execution,in_progress,6,,,0,1,39,11,2,0,9,0,0
193,3ce2dcf5527242848ef633aa08088b48,"{""en_US"": ""“三供一业“院落自来水管网改造工程""}",in_progress,execution,in_progress,6,,,0,1,8,1,5,0,8,0,0
194,3d9adf1f35c648e182d821f1fd826589,"{""en_US"": ""德阳高新区万福棚改二期大门改造工程机电安装专业分包""}",in_progress,execution,in_progress,6,,,0,5,10,4,2,0,4,0,0
195,3ddb4ef7f09a4280b7ef904a6f6e5275,"{""en_US"": ""简乃华工程（八角卫生院项目）""}",in_progress,execution,in_progress,6,,,0,21,118,43,22,4,33,0,0
196,3ddc904f2c7b43d283abbfa56acf1c43,"{""en_US"": ""会理县2017年国家农业综合开发土地治理结余资金建设项目""}",in_progress,execution,in_progress,6,,,0,2,13,4,2,8,8,1,0
197,3e1ee921c69441e4abd84185189267dc,"{""en_US"": ""安广公司工程""}",in_progress,execution,in_progress,6,,,0,0,89,30,5,0,6,0,0
198,3f40674fb14b4bcd9225f37b21e5c2d3,"{""en_US"": ""德阳市中心城区穿城堰、丁家堰、干河子、胜利堰四条黑臭水体整治工程-劳务分包（第一批）胜利堰二标段""}",in_progress,execution,in_progress,6,,,0,1,3,1,1,2,1,0,0
199,3ffba2d0c30c466d8e835e1e5b73c165,"{""en_US"": ""剑阁县圈龙乡新桥村文化室""}",in_progress,execution,in_progress,6,,,0,3,11,4,2,0,4,0,0
200,401b1e7a1b11498e92e74070e4b7fbb7,"{""en_US"": ""杰阳排水有限公司采购零星修缮服务""}",in_progress,execution,in_progress,6,,,0,8,24,10,2,0,3,0,0
201,4084a60acdd3440bb5503c043ea20f8f,"{""en_US"": ""德阳万达小贰楼项目土方开挖工程""}",in_progress,execution,in_progress,6,,,0,1,3,1,0,0,0,0,0
202,409e165a85264d6c9e22085d02dcd09a,"{""en_US"": ""布拖县2016年—2019年安全住房地质隐患应急抢险项目建设工程（火烈乡）""}",in_progress,execution,in_progress,6,,,0,5,38,15,3,0,7,0,0
204,412983e6b51f4ee294e20096b18c608d,"{""en_US"": ""渝北区龙泉水库大坝公路西侧人行便道扶助工程""}",in_progress,execution,in_progress,6,,,0,8,19,8,2,0,4,0,0
205,417d8d223a784630877b006d8067e142,"{""en_US"": ""岳普湖县2020年棚户区改造安置小区建设项目一标段""}",in_progress,execution,in_progress,6,,,0,2,48,17,12,0,11,0,0
206,41aca2a81e6c4a9bb7ed5f31a3c42b7b,"{""en_US"": ""李家沱战场入口地面修复工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
207,422cc4f78b52472eb1b71ad9ff9200c5,"{""en_US"": ""疏勒县第二幼儿园消防改造项目""}",in_progress,execution,in_progress,6,,,0,11,33,10,6,0,4,0,0
208,4286c6fbba3849cfb7511f2328f88115,"{""en_US"": ""旌阳区综合管廊项目钱塘江路段支护及防水工程一标""}",in_progress,execution,in_progress,6,,,0,21,43,18,3,2,3,0,0
209,42bdd94db1f945cf9f7d6d328bd15859,"{""en_US"": ""德阳市自来水公司给水管道维修工程2022""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
210,432bb7a6a36e4ec38819ec2a5f1e0bff,"{""en_US"": ""2018年省级农业综合开发现代农业产业带罗江区3500亩柑橘种植基地改扩建项目""}",in_progress,execution,in_progress,6,,,0,0,6,2,2,0,3,0,0
211,43e058a2dd5943058742f938cc67e10e,"{""en_US"": ""喀什西克尔水库架空线路和配电工程专业分包""}",in_progress,execution,in_progress,6,,,0,2,6,2,1,0,4,0,0
212,44169b333e24436aa3592d06b9d2a0c3,"{""en_US"": ""四川省区域应急救援雅安基地项目综合业务大楼外墙铝格栅专业分包工程""}",in_progress,execution,in_progress,6,,,0,7,37,17,3,0,18,0,0
213,44a080a6bc8748249e2bf6b80e78ed62,"{""en_US"": ""智慧之心项目3#楼及3#楼裙楼泡沫混凝土工程""}",in_progress,execution,in_progress,6,,,0,5,5,2,1,0,3,0,0
214,4550afe95e6749fd9dfcb7a7706464ee,"{""en_US"": ""2023年渝中区绿管处冬季行道树修剪""}",in_progress,execution,in_progress,6,,,0,9,26,11,3,0,7,0,0
215,4599a87b64d84b98ba596dee410c0ace,"{""en_US"": ""中国移动四川分公司雅安片区2018-2020年渠道零星维修项目（标包15）""}",in_progress,execution,in_progress,6,,,0,1,13,4,3,0,8,0,0
216,45cbbe788bee4d1eb75ce24a99344dc7,"{""en_US"": ""拉萨市柳梧新区管网改造""}",in_progress,execution,in_progress,6,,,0,2,9,3,3,0,9,0,0
217,45d84b461f8a4be491fda41b4a6c5d13,"{""en_US"": ""五里坪站场发停车区域调整综合改造工程""}",in_progress,execution,in_progress,6,,,0,2,3,1,1,0,4,0,0
218,462accb179fa48fa936ec1384f15cdc9,"{""en_US"": ""长江西路北侧（泰山路-华山路）机非隔离带拆除维修工程""}",in_progress,execution,in_progress,6,,,0,0,3,0,2,0,2,0,0
219,4634958cd5bc4cf8a096f5771b235fe2,"{""en_US"": ""重庆机场集团有限公司李俭锋零星综合项目""}",in_progress,execution,in_progress,6,,,0,4,90,32,6,12,9,0,0
220,4634f972dcbe42ed88343d4e9e994daf,"{""en_US"": ""“首府花雨树”，“第一生活宿舍区”、“天湖银杏苑”给水工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
221,466147b763814ec5811faa81275d1081,"{""en_US"": ""绵阳市涪城区教工幼儿园维修装饰工程""}",in_progress,execution,in_progress,6,,,0,1,3,1,1,0,0,0,0
222,46792322bab04858b17a5b9e3345cf5d,"{""en_US"": ""广汉市连山镇农村集体经济融合发展示范项目——广汉市连山镇农产品展示展销中心（二期）劳务分包工程""}",in_progress,execution,in_progress,6,,,0,38,97,41,3,4,4,0,0
223,4693df15d594434c95aa9a3304b3a058,"{""en_US"": ""高坪区2020年中央财政高标准农田建设项目（老君东观片区）标段""}",in_progress,execution,in_progress,6,,,0,26,93,39,9,6,16,3,0
224,46b7613b1b2c4a6e918815ee5b8e5969,"{""en_US"": ""金阳县青松乡中坪村至白银厂村连接路工程""}",in_progress,execution,in_progress,6,,,0,10,41,18,4,8,15,0,0
225,47134879c069447c8eb6730a33939c9c,"{""en_US"": ""临空经济总部大楼A栋9层装修装饰工程""}",in_progress,execution,in_progress,6,,,0,7,24,10,3,4,9,0,0
226,47450def75994d9899db7eef50f5c0f0,"{""en_US"": ""渝北区双龙水库管理所2024年水库维修养护工程""}",in_progress,execution,in_progress,6,,,0,4,14,5,2,4,4,0,0
227,4797240705544506a61fe48f4331e6dc,"{""en_US"": ""四川省德阳市2012-2013年中小河流水文监测系统新建水文站-站房工程""}",in_progress,execution,in_progress,6,,,0,5,9,3,2,10,2,0,0
229,485a8ffc95b04691b30085b2d0207339,"{""en_US"": ""生产线及生活区区防水工程""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,2,0,0
230,4860c86d34c74e858db90a3e7940327b,"{""en_US"": ""德阳市旌阳区八角井镇卫生院-各类设施零星维护管理""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
231,4a4ed31a48164cee80671c16275f4ad7,"{""en_US"": ""何埂小学新建综合楼、食堂及运动场工程""}",in_progress,execution,in_progress,6,,,0,36,332,142,13,4,28,0,0
232,4ab6f7c219e2421fa998d1d575ee8496,"{""en_US"": ""三标段旌湖路（秦岭山路至峨眉山南路）10kv下地改造工程""}",in_progress,execution,in_progress,6,,,0,20,47,18,3,4,6,0,0
233,4ac61c70932e4dfa870ddf06ed5b36d2,"{""en_US"": ""建工五建——科发泰升人和——装饰装修2专业分包""}",in_progress,execution,in_progress,6,,,0,6,10,4,2,0,12,0,0
234,4ad2dea566464eba8851e0dd675d1583,"{""en_US"": ""布拖县2016年—2019年安全住房地质隐患应急抢险项目""}",in_progress,execution,in_progress,6,,,0,22,393,184,14,0,46,18,0
235,4ae5c8869c02493bb691c66b26fcba3b,"{""en_US"": ""德阳新城吾悦广场商业及住宅整期建设工程维修工程""}",in_progress,execution,in_progress,6,,,0,5,40,16,5,0,4,3,0
236,4b7a21220a1040129a798b604acdf5f1,"{""en_US"": ""全国新增1000亿斤粮食生产能力安居区2018年田间工程建设项目二标段""}",in_progress,execution,in_progress,6,,,0,2,20,7,3,0,7,0,0
237,4b868719ff8e43fbaf928e79f4aabf0c,"{""en_US"": ""四川建筑职业技术学院西区运动场舞台工程""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
238,4b89ee16cc58497bac061d8ae5fddd82,"{""en_US"": ""雅瑶东路教育设施建设项目（雅瑶东路小学）""}",in_progress,execution,in_progress,6,,,0,15,182,81,7,0,29,8,0
239,4b8d30c6415f4768a994a73e75896668,"{""en_US"": ""2024年中江县永兴镇七郎村集体经济扶持村项目""}",in_progress,execution,in_progress,6,,,0,7,38,15,3,0,3,0,0
240,4bbff2852e8e46d38ceb8ed5b1c9de84,"{""en_US"": ""旌阳区综合管廊项目庐山路段支护及防水3标""}",in_progress,execution,in_progress,6,,,0,17,41,17,5,3,3,0,0
241,4c2a355dd42d488083fe81525363142f,"{""en_US"": ""77561部队制供氧站用房新建项目""}",in_progress,execution,in_progress,6,,,0,15,44,20,2,0,4,0,0
242,4c749e69caeb45ec9708bf4db81cde17,"{""en_US"": ""罗江区2022年暴雨洪灾水毁灾后重建覆岸覆土工程-凯江段新增杂草、杂树清理施工劳务""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
244,4cc5641ac4af46a4b021cf514887cf4b,"{""en_US"": ""四川纹江致远建筑开发工程有限公司2025-2026年度管道临时封堵专业分包""}",in_progress,execution,in_progress,6,,,0,2,9,3,1,2,1,0,0
245,4d1d59a3abc94504972df359e27af61f,"{""en_US"": ""旌阳区综合管廊项目泰山路段支护及防水工程一标""}",in_progress,execution,in_progress,6,,,0,5,1,0,1,3,1,0,0
246,4d5d46d841c24c629fd4ebdd4796980f,"{""en_US"": ""大唐甘肃发电有限公司碧口水力发电厂碧口水电站右岸泄洪洞护坦防护结构改造施工""}",in_progress,execution,in_progress,6,,,0,10,33,15,2,0,2,0,0
247,4daa72750bcc496aaebbf008fc28659c,"{""en_US"": ""某部家属楼暖气更换项目""}",in_progress,execution,in_progress,6,,,0,5,10,4,2,0,5,0,0
249,4de47622b3e6404a98ad734ddc53f27a,"{""en_US"": ""西昌市市政建设工程管理处亮化材料（含安装）采购项目""}",in_progress,execution,in_progress,6,,,0,0,5,1,1,0,1,0,0
250,4e69feaf5c854b54a44de07e4e94300c,"{""en_US"": ""中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包13 南充""}",in_progress,execution,in_progress,6,,,0,8,18,7,3,0,3,0,0
251,4e9dbc2aa6534022b42a254295b52e34,"{""en_US"": ""重庆市綦江区育英高级中学建设工程（一标段）""}",in_progress,execution,in_progress,6,,,0,44,132,56,11,0,16,1,0
252,4ecb23acaad749acb971656d3f92322b,"{""en_US"": ""仙足岛阜康医院前人行道改造项目""}",in_progress,execution,in_progress,6,,,0,3,5,2,1,0,2,0,0
253,4ee72935ae304f56b051798722befec3,"{""en_US"": ""江陵路快速化改造一期工程PB0+560-PB1+180庞北恢复及拆除残桥工程""}",in_progress,execution,in_progress,6,,,0,3,8,3,2,0,2,0,0
254,4f039bfb37e049cf890e468d00178e45,"{""en_US"": ""广汉市第二十三污水处理站新增五里村五组污水管网工程项目""}",in_progress,execution,in_progress,6,,,0,2,17,6,2,0,1,0,0
255,4f2b6e3ed6db4e15bf7a475e00d8e73c,"{""en_US"": ""2023年中江县普兴镇村社道路建设项目""}",in_progress,execution,in_progress,6,,,0,9,18,7,2,4,7,0,0
256,4f86be86dc0f46508613c812126849d5,"{""en_US"": ""保盛公司采购平台""}",in_progress,execution,in_progress,6,,,0,15,55,20,0,0,7,52,0
257,4f8d48ca33fc442a8577308228eea07e,"{""en_US"": ""大興壹號售楼部装修项目""}",in_progress,execution,in_progress,6,,,0,4,13,5,2,0,9,2,0
258,4fc55dfb8a2e415cbcca4db2f9df2dbf,"{""en_US"": ""重庆巴南区华南城充电站建设""}",in_progress,execution,in_progress,6,,,0,1,3,1,0,0,0,0,0
259,5011e3673ec54e11a2e2a47a47ab34e1,"{""en_US"": ""中铁十九局集团有限公司1415项目P、T 点位""}",in_progress,execution,in_progress,6,,,0,2,11,2,2,0,4,0,0
260,5090c7dcbced4376817b6721cf5db568,"{""en_US"": ""英吉沙县乡村两级锅炉改造项目第三标段""}",in_progress,execution,in_progress,6,,,0,26,66,31,3,0,3,0,0
261,512df28c4b854d4aac32bb7f394b5275,"{""en_US"": ""中江县联合镇中心学校群星分校新建运动场项目工程""}",in_progress,execution,in_progress,6,,,0,5,53,20,4,4,11,0,0
262,513f713857db46e196f61d6df8257fd1,"{""en_US"": ""四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（东区）-防水工程""}",in_progress,execution,in_progress,6,,,0,3,18,6,4,0,5,0,0
263,517794218ca44c1a8b95ea1a3b9ee01d,"{""en_US"": ""四川省烟草公司宜宾市公司外租仓库维修项目""}",in_progress,execution,in_progress,6,,,0,8,30,10,4,0,9,0,0
264,518c8c43a90f43558a535828b8be342d,"{""en_US"": ""仁中风华二期工程""}",in_progress,execution,in_progress,6,,,0,3,33,10,7,0,5,0,0
265,51f509199c434dd0a6f1f6f3dfced9d7,"{""en_US"": ""中建七局天府大道北延线（德阳段）项目桥面防水工程""}",in_progress,execution,in_progress,6,,,0,2,0,0,0,2,0,0,0
266,5216a7e00d554423bb2e77f6b7dd0d9c,"{""en_US"": ""铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程""}",in_progress,execution,in_progress,6,,,0,2,39,10,7,8,14,0,0
267,52278e622558409db167eca9eba8c8b8,"{""en_US"": ""【广州市花都区殡仪馆迁建工程施工总承包】项目【室外（园建、绿化、道路及护坡工程）】工程""}",in_progress,execution,in_progress,6,,,0,7,71,28,5,0,15,7,0
268,523f3ae95af74fd187567b113e642c10,"{""en_US"": ""苍溪县五龙镇三会园区房屋拆迁复垦工程""}",in_progress,execution,in_progress,6,,,0,0,4,1,1,0,1,0,0
269,52dbcbcb460349ecac1ec682f9129b29,"{""en_US"": ""德阳市旌阳区东湖-和新（崴和路）道路改建工程（K4+140-K4+790边坡滑坡治理）""}",in_progress,execution,in_progress,6,,,0,1,12,6,0,0,0,0,0
270,530af800e78245f9a9975f80d9587ced,"{""en_US"": ""罗江区滨河路沿线健康骑游道项目块料铺贴劳务分包（第五次）""}",in_progress,execution,in_progress,6,,,0,1,9,3,3,0,2,0,0
271,531c46015cb843b1a330c71e092fef13,"{""en_US"": ""智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目""}",in_progress,execution,in_progress,6,,,0,8,17,7,3,0,2,0,0
273,5364878e0dc142c6b133d57c6eb09980,"{""en_US"": ""新场乡长虹村灌溉蓄水池及防洪沟修建项目""}",in_progress,execution,in_progress,6,,,0,4,28,10,4,6,12,0,0
274,53c2eb41efaf4f7189405125701e67b1,"{""en_US"": ""中国移动四川公司广元分公司2021-2022年渠道维修采购项目框架协议""}",in_progress,execution,in_progress,6,,,0,5,22,6,4,0,15,0,0
275,53d146fb74524859a820019e03d8a8dc,"{""en_US"": ""伽师县工业园区空气源供热建设项目（二次）二标段""}",in_progress,execution,in_progress,6,,,0,3,12,5,1,0,2,0,0
276,541e6dbb75224e48b0ab8c09c28c70ef,"{""en_US"": ""重庆翰博光电工业园项目一期B部分（2#厂房）工程""}",in_progress,execution,in_progress,6,,,0,10,135,51,7,4,37,0,0
277,5533cd035fea4b59ba91ebb3e16b6d5d,"{""en_US"": ""露天破碎站地中衡工程""}",in_progress,execution,in_progress,6,,,0,6,18,8,1,0,2,0,0
278,55804d7aa29f40c68fdfd12a6996d3e4,"{""en_US"": ""青龙工业园区污水管网改造项目（第二期） 劳务分包""}",in_progress,execution,in_progress,6,,,0,1,17,7,1,0,5,0,0
279,55a317a482484e6fb37f023de6f063e7,"{""en_US"": ""凯州新城城乡一体化项目配套建设工程保温工程专业分包""}",in_progress,execution,in_progress,6,,,0,23,90,34,8,0,6,0,0
280,560ae40a3f244039bc3e6944959d80f1,"{""en_US"": ""恒荣半岛小区东舍北苑组团消防地下管网设施设备改造项目""}",in_progress,execution,in_progress,6,,,0,5,14,5,0,0,4,0,0
281,56627cf2610e4345ba195ef14c1ddd17,"{""en_US"": ""梧桐·骊府土方专业分包项目""}",in_progress,execution,in_progress,6,,,0,3,1,0,0,0,7,0,0
282,56e3011796694d71baaf4bc868ce37c7,"{""en_US"": ""广汉市旌江干线沥青混凝土路面维修工程""}",in_progress,execution,in_progress,6,,,0,2,4,1,2,0,3,0,0
283,573f606161ae486ba27422b42781f1dc,"{""en_US"": ""中江县御河中学校新建学生宿舍、附属工程及设备购置建设项目""}",in_progress,execution,in_progress,6,,,0,38,159,71,9,0,15,0,0
284,5776e5836ee949b7a464ad53fb0000cb,"{""en_US"": ""御嘉花苑1#楼 外墙外保温劳务项目""}",in_progress,execution,in_progress,6,,,0,1,9,3,3,0,3,0,0
285,57925b24d00a47ddafa39631e8df9951,"{""en_US"": ""【米易阳光里】项目【二】期景观园林工程""}",in_progress,execution,in_progress,6,,,0,22,74,33,6,0,26,0,0
286,57bd7e81163b4800ad47fbe092c8d58f,"{""en_US"": ""四川广汉火车站省粮食储备库和兴中心库建设项目（一期工程）""}",in_progress,execution,in_progress,6,,,0,5,42,17,3,0,5,0,0
287,57dfa8223dae43c999c1d2e26650453f,"{""en_US"": ""绵竹市高新区科技服务中心项目消防工程""}",in_progress,execution,in_progress,6,,,0,34,83,35,9,0,6,0,0
288,59680a7bdc344036bf1bc659f9090814,"{""en_US"": ""格尔木市2021年城市污水处理提质增效项目第二次""}",in_progress,execution,in_progress,6,,,0,30,117,49,5,0,19,0,0
289,59a29f63bee94720b7e85f4d48b2c72e,"{""en_US"": ""绵竹市城乡供水一体化项目(高柏、红旗)劳务、机械协作单位.""}",in_progress,execution,in_progress,6,,,0,1,7,2,1,6,1,0,0
290,5a4ab1da8abf45089d9b6b24e07b1296,"{""en_US"": ""中国民用航空飞行学院院本部雨污分流工程""}",in_progress,execution,in_progress,6,,,0,11,38,16,3,6,7,0,0
291,5a6292b632ec46a0b55645e68028157c,"{""en_US"": ""渭河路市场夜市市集项目""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
292,5b42b379257242539e27ddb3ff34fcfc,"{""en_US"": ""御锦坊裙楼商业幕墙""}",in_progress,execution,in_progress,6,,,0,1,0,0,0,0,0,0,0
293,5b60b4bec4114f6dbda0d2706c0fce0a,"{""en_US"": ""白驿镇金凤村园区道路新建水泥混凝土路面工程""}",in_progress,execution,in_progress,6,,,0,0,4,0,2,1,1,1,0
294,5b8510c8256946c29cde293937443344,"{""en_US"": ""天台湖小区新增门卫室工程""}",in_progress,execution,in_progress,6,,,0,1,7,2,3,0,4,0,0
295,5c44a17531ae4105bde23f05303bda78,"{""en_US"": ""花园路街道古楼片区配套基础设施建设工程""}",in_progress,execution,in_progress,6,,,0,25,89,40,6,0,12,0,0
296,5c4db999649c43aa91e9a94014abfbc5,"{""en_US"": ""建筑工程实训基地室外改造提升""}",in_progress,execution,in_progress,6,,,0,9,16,7,2,0,2,0,0
298,5ce3a10946434bf3bb1a79351d5de269,"{""en_US"": ""广东西部沿海高速公路珠海段斗门收费站建设工程房建工程""}",in_progress,execution,in_progress,6,,,0,1,12,4,4,1,5,0,0
