row_no,proposed_action,target_model,target_company_type,target_customer_rank,target_supplier_rank,target_tax_number_policy,legacy_partner_source,legacy_partner_id,legacy_partner_name,legacy_source_evidence,future_rollback_key,design_blocker
157,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,608B77A96BEA467D9CC65621CE53E20B,中国第二重型机械集团德阳万路运业有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:608B77A96BEA467D9CC65621CE53E20B,
158,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c10a75642ff44c29b304138e5c89b513,中国航发成都发动机有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c10a75642ff44c29b304138e5c89b513,
159,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0DA6497A8F5C4B9E80C6D2F0BC482100,中国航发航空科技股份有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0DA6497A8F5C4B9E80C6D2F0BC482100,
160,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,856ad55448a8423085f2cc572ec1f8dc,中国融通集团信息技术有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:856ad55448a8423085f2cc572ec1f8dc,
161,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,71E18636655341A6A127CFFD48B6448F,中国邮政储蓄银行股份有限公司德阳市分行,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:71E18636655341A6A127CFFD48B6448F,
162,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,57822067795845d7802849576225ad53,中国铁建大桥工程局集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:57822067795845d7802849576225ad53,
163,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,132b471844ca4819b3c17c2dc358f5dd,中国铁建大桥工程局集团有限公司族阳区地下综合管廊项目经理部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:132b471844ca4819b3c17c2dc358f5dd,
164,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,a2358ad9e1be429c9b605f8841069de5,中国铁建财务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:a2358ad9e1be429c9b605f8841069de5,
165,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,393f2942d2034a7db1b0d845d1f43390,中国铁路成都局集团有限公司成都车站,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:393f2942d2034a7db1b0d845d1f43390,
166,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,de3c199825ab41879ce0ecce6bb072d9,中国铁路成都局集团有限公司涪陵车务段,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:de3c199825ab41879ce0ecce6bb072d9,
167,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8d4c667bb55d4771acdcf453262b7812,中国铁路成都局集团有限公司绵阳车务段,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8d4c667bb55d4771acdcf453262b7812,
168,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3892ed1062ce477c9f631e11c90101f3,中国铁路成都局集团有限公司西昌车务段,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3892ed1062ce477c9f631e11c90101f3,
169,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,5c32dca460ea4eec8ee9d6a0c1328f52,中国铁路成都局集团有限公司遵义车务段,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:5c32dca460ea4eec8ee9d6a0c1328f52,
170,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e55fe2d13659439db9f35fb5428054ba,中国铁路成都局集团有限公司重庆车务段,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e55fe2d13659439db9f35fb5428054ba,
171,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,c2073150bbaf498a8ae654afd200026d,中国铁路成都局集团有限公司重庆车站,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:c2073150bbaf498a8ae654afd200026d,
172,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C057821DC16445E6A0F62ECC17FCF9BD,中国银行股份有限公司德阳分行,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C057821DC16445E6A0F62ECC17FCF9BD,
175,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b08393e263004468ac044d99a3bb8b51,中山市古镇鸿轩户外照明电器厂,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b08393e263004468ac044d99a3bb8b51,
176,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,9e78e723b0d246369e29f3f243345d5f,中建三局集团有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:9e78e723b0d246369e29f3f243345d5f,
177,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,20a228b3c7da4c919cbe21c2aaf566d2,中建三局集团（德阳）有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:20a228b3c7da4c919cbe21c2aaf566d2,
179,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C41F0CB325414297AEE85C1C7809E6C8,中建八局第一建设有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C41F0CB325414297AEE85C1C7809E6C8,
180,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ee4fcd359feb4907ad9d47300fef29eb,中建六局第五建设有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ee4fcd359feb4907ad9d47300fef29eb,
181,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3a029de2e6594261bf4a15b5293e7f53,中建四局第一建筑工程有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3a029de2e6594261bf4a15b5293e7f53,
183,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,eec8dd4b3e1144f38d5637c47e89ac94,中建四局第一建设有限公司广州分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:eec8dd4b3e1144f38d5637c47e89ac94,
184,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1C34A3E4C0494BC8B14C8055E82F8103,中建地下空间有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1C34A3E4C0494BC8B14C8055E82F8103,
185,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,66C1459E97C1474B981D3FE688A84132,中建电子商务有限责任公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:66C1459E97C1474B981D3FE688A84132,
186,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d25fa7ed6f1b48218ea94e5f5704067d,中建管建设项目管理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d25fa7ed6f1b48218ea94e5f5704067d,
188,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,431C05997DA24D60A32D532C0E260114,中招国际招标有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:431C05997DA24D60A32D532C0E260114,
189,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1d674b32880e41848fae3b2ec4f9c392,中招工业发展（北京）有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1d674b32880e41848fae3b2ec4f9c392,
190,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,38e9ee085a434382be66d9959bf2a026,中招联合信息股份有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:38e9ee085a434382be66d9959bf2a026,
191,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,cbdaedb225d148ffb7a7444e7a149671,中核(上海)供应链管理有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:cbdaedb225d148ffb7a7444e7a149671,
192,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,ce98a8c06db048f0ad18e84dbeffe7f7,中核城市建设发展有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:ce98a8c06db048f0ad18e84dbeffe7f7,
194,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,1e9625404ea24aa7a59cfb1052740c9d,中江仓山金佛寺村委会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:1e9625404ea24aa7a59cfb1052740c9d,
200,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,21f316c52acb48b5a60e9e7586c46649,中江县中达财税咨询服务有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:21f316c52acb48b5a60e9e7586c46649,
201,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0fe4c2f331224edc98ccd175dfe97893,中江县交通运输局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0fe4c2f331224edc98ccd175dfe97893,
202,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,3B4CD88B4CB4487FA213EF58F5B35180,中江县仓山镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:3B4CD88B4CB4487FA213EF58F5B35180,
203,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,bfec2de7f0554e4abad11690efcf2067,中江县住房和城乡建设局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:bfec2de7f0554e4abad11690efcf2067,
204,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,87228fdb8d394176bbae3c44cbb90dcb,中江县农业农村局,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:87228fdb8d394176bbae3c44cbb90dcb,
205,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,27bbb49f1e4743da9cc5bc7f9e34119a,中江县凯江中学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:27bbb49f1e4743da9cc5bc7f9e34119a,
206,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e72e3af8ae8d4a06a7ce11628b2c1482,中江县凯江镇元翠五交化经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e72e3af8ae8d4a06a7ce11628b2c1482,
208,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,10935256859f4bcd9afb9419975874be,中江县凯江镇广鑫五金经营部,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:10935256859f4bcd9afb9419975874be,
217,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,C024DE38B4A442BDAFAC1E1ADBB13C62,中江县城市建设办公室,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:C024DE38B4A442BDAFAC1E1ADBB13C62,
219,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,FDDE1826C41E4D8E95814E3EE331E7B1,中江县御河中学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:FDDE1826C41E4D8E95814E3EE331E7B1,
220,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,DD11B831F40040F4BC196BB28865BD8A,中江县普兴镇东升村村民委员会,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:DD11B831F40040F4BC196BB28865BD8A,
223,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,18BB0E0FE46844AD830AEBEFF8837833,中江县水利管理所,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:18BB0E0FE46844AD830AEBEFF8837833,
224,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,7A992B600F64487CB75F5CA0E3F73ACD,中江县水土保持办公室,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:7A992B600F64487CB75F5CA0E3F73ACD,
225,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f741fbfe88e142b79d86dc1000023297,中江县永兴镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f741fbfe88e142b79d86dc1000023297,
230,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,8bb028ef4e96484ca1bff97781011f6f,中江县社会保险事务中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:8bb028ef4e96484ca1bff97781011f6f,
231,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,D50A936894134CFA81DF5B0B09A003D1,中江县联合镇中心学校,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:D50A936894134CFA81DF5B0B09A003D1,
232,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,b96350e4caeb415aaed09a49012002a2,中江县财政国库支付中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:b96350e4caeb415aaed09a49012002a2,
234,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,21c0ed2bf15a43a3aff19dcd9522b239,中江县财政支付中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:21c0ed2bf15a43a3aff19dcd9522b239,
235,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,0da995dcdcfe4952a736ee604ccf8ac4,中江县辑庆镇义江五金店（个体工商户）,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:0da995dcdcfe4952a736ee604ccf8ac4,
236,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,f2bb9fd0b75a4bb3ac91110a628bf097,中江县辑庆镇人民政府,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:f2bb9fd0b75a4bb3ac91110a628bf097,
238,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e026e77843504c029f32fdc9ccd76a6a,中江县青市加油点,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e026e77843504c029f32fdc9ccd76a6a,
239,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,affc9240bfb5424cb2096b4163f4e511,中江县龙台镇富盈门窗装饰部1,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:affc9240bfb5424cb2096b4163f4e511,
244,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,542b34278a4d43f2b7bd846be97efd3f,中江誉泰建材有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:542b34278a4d43f2b7bd846be97efd3f,
245,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,422c596028dd49ddb8624849d31ffb02,中油碧辟石油有限公司广州分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:422c596028dd49ddb8624849d31ffb02,
247,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,e305dc34f4ba456295c8e6d7ed3d5203,中电商务（北京）有限公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:e305dc34f4ba456295c8e6d7ed3d5203,
248,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,d32ce26c67074a5e8933eca9be99ae0c,中石化胜利石油工程有限公司智能信息技术支持中心,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:d32ce26c67074a5e8933eca9be99ae0c,
249,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,DCA81160DABD4E5498CA567CAEC08BB5,中石化西南石油工程有限公司四川钻井分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:DCA81160DABD4E5498CA567CAEC08BB5,
250,create_company_partner_without_tax_number,res.partner,company,1,0,leave_blank,cooperat_company,634a0be0eff048e6b83860cc0aaa9472,中石化西南石油工程有限公司重庆钻井分公司,partner_l4_missing_tax_single_source_dry_run_v1,cooperat_company:634a0be0eff048e6b83860cc0aaa9472,
