write_design_id,target_model,operation,legacy_contract_id,legacy_project_id,project_id,partner_id,subject,type,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,rollback_key,rollback_key_value,name_policy,tax_policy,state_policy,line_policy,db_write
contract_header_final132:0112,construction.contract,create_only,fb99b35f8854481eb6a1c307610ad0e8,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,锦利锦御府施工用水工程,out,DYS2021-01-02,WBHTGL-20210106-002,1000000335,2,,德阳市供水安装工程队,legacy_contract_id,fb99b35f8854481eb6a1c307610ad0e8,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0113,construction.contract,create_only,fba63d2454214d41802760281c7f494c,71387d99afc94f92aa22e36cb068524d,2456,4388,罗江县2018年水利发展资金高效节水灌溉项目,out,DYS2018-15,WBHTGL-20200306-002,1000000099,2,,德阳市罗江区水利灌排工程管理中心,legacy_contract_id,fba63d2454214d41802760281c7f494c,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0114,construction.contract,create_only,fbc73b229bc44b589f124bc622fa7ecb,59680a7bdc344036bf1bc659f9090814,2397,4642,格尔木市2021年城市污水处理提质增效项目第二次,out,GEM2021-71,WBHTGL-20210906-001,1000000501,2,,格尔木盐湖城投资开发有限责任公司,legacy_contract_id,fbc73b229bc44b589f124bc622fa7ecb,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0115,construction.contract,create_only,fbc7bcf41ca44d90b4de4f75d43d97b1,09a62a54dcf645d6b7030d40fbdac1cb,2144,4638,林芝市财富阳光建设项目消防工程,out,XZQ2018-14,WBHTGL-20201211-001,1000000312,2,,林芝华信恒富房地产开发有限公司,legacy_contract_id,fbc7bcf41ca44d90b4de4f75d43d97b1,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0116,construction.contract,create_only,fbc9e2db2cea4073b14187c6e987ebe7,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,2020校区局部排危零星项目,out,DYS2020-07-18,WBHTGL-20200701-003,1000000214,2,,四川工程职业技术学院,legacy_contract_id,fbc9e2db2cea4073b14187c6e987ebe7,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0117,construction.contract,create_only,fbe002812afe4caab592dc8f8398bb92,9ebba094a48443a39dd7e1421da8dfbb,2588,4247,德阳农村商业银行股份有限公司厨房燃气报警系统安装,out,DYS2023-133,WBHTGL-20230918-002,16950244711540000,2,0,德阳农村商业银行股份有限公司,legacy_contract_id,fbe002812afe4caab592dc8f8398bb92,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0118,construction.contract,create_only,fcaf126f756b4e599eeb65bcd3d93bf4,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,集萃苑曲桥油漆、老年大学铁艺栏杆处理,out,DYS2020-07-06,WBHTGL-20201105-003,1000000279,2,,四川工程职业技术学院,legacy_contract_id,fcaf126f756b4e599eeb65bcd3d93bf4,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0119,construction.contract,create_only,fcd7a8600f9940408829007979b469f9,8340e78b40b54a178e8020ff2cb67fe3,2512,5866,德阳市旌江线城市路灯及绿化工程(八角路口交通改善)项目,out,DYS2014-038,WBHTGL-20250225-001,17404500559680000,2,0,德阳发展控股集团有限公司,legacy_contract_id,fcd7a8600f9940408829007979b469f9,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0120,construction.contract,create_only,fceb15bb69ca4bb796cfbc9366116a5b,57dfa8223dae43c999c1d2e26650453f,2396,5797,绵竹市高新区科技服务中心项目消防工程,out,DYS2024-50,WBHTGL-20240318-001,17107294110120000,2,0,中铁八局集团有限公司,legacy_contract_id,fceb15bb69ca4bb796cfbc9366116a5b,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0121,construction.contract,create_only,fcf24dc6e05549e4b6a6f1e22437915a,dddffb953eee4f1fbba18a5b462ffb1a,2766,4434,渭河路（庐山北路至秦岭山北路）道路改造工程道路沥青砼路面专业分包施工,out,DYS2022-111,WBHTGL-20221226-003,1000000843,2,,德阳方兴建设有限责任公司,legacy_contract_id,fcf24dc6e05549e4b6a6f1e22437915a,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0122,construction.contract,create_only,fd2818bdf6e741e799b4a4fc78259a03,6b4e37cd90a94055a69de211efdab846,2444,3663,模锻厂-维修架管搭建,out,DYS2025-48,WBHTGL-20250407-001,17440104523590000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,legacy_contract_id,fd2818bdf6e741e799b4a4fc78259a03,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0123,construction.contract,create_only,fe14ea47de36437d8aff1db7efb518db,d673283d7f064228aa3bcdb822c8d425,2741,5788,OPPO 长安研发中心项目市政道路工程,out,GZS2023-42,WBHTGL-20230506-002,1000000924,2,0,中建四局第一建设有限公司,legacy_contract_id,fe14ea47de36437d8aff1db7efb518db,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0124,construction.contract,create_only,fe26d9b8ec1741feab6bb09e819df836,7ece2d06323c438d89c1a89c7a3a134f,2494,4558,米易县高铁站前广场环境整治项目,out,PZH2022-30,WBHTGL-20220328-001,1000000623,2,0,攀枝花锦成建设工程有限责任公司,legacy_contract_id,fe26d9b8ec1741feab6bb09e819df836,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0125,construction.contract,create_only,fe4395bc1f2242f98010a89abedc6e61,cfa432be43df4f4284bb60fb3fce488d,2721,5831,德阳市旌阳区崴螺山-高屋（寿崴路改线）道路改建工程项目,out,DYS2022-11,WBHTGL-20220110-004,1000000586,2,,四川建设发展股份有限公司,legacy_contract_id,fe4395bc1f2242f98010a89abedc6e61,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0126,construction.contract,create_only,ff44bf69264346ea954ec9a2eee02a3a,6b4e37cd90a94055a69de211efdab846,2444,3663,模锻厂-800MN压机现场参观区整治,out,DYS2025-197,WBHTGL-20251112-004,17629108811510000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,legacy_contract_id,ff44bf69264346ea954ec9a2eee02a3a,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0127,construction.contract,create_only,ff5569298f67418abc0f7d17d31949dc,1496d77696814bca8ab7b5d1423b5d5f,2170,4081,国网德阳供电公司综合中心建设场地平整工程（办公大楼恢复）,out,DYS2021-30,WBHTGL-20210419-002,1000000408,2,,国网四川省电力公司德阳供电公司工会委员会,legacy_contract_id,ff5569298f67418abc0f7d17d31949dc,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0128,construction.contract,create_only,ffcf4f074e1a446485db994b405db9d1,9ebba094a48443a39dd7e1421da8dfbb,2588,4480,德阳钰鑫化工有限公司锅炉房燃气报警系统安装,out,DYS2025-232,WBHTGL-20251217-001,17659543060290000,2,0,德阳钰鑫化工有限公司,legacy_contract_id,ffcf4f074e1a446485db994b405db9d1,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0129,construction.contract,create_only,ffd2ff719a0a429dad31f6d8d099fe6c,db4b47a81c304c03b4914e86eeb5f124,2752,4812,罗江县蟠龙镇2016年农业综合开发高标准农田建设项目,out,DYS2016-24,WBHTGL-20200305-006,1000000097,2,,罗江县经济开发区金南建设投资有限公司,legacy_contract_id,ffd2ff719a0a429dad31f6d8d099fe6c,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0130,construction.contract,create_only,ffeffa68a4e845e4a886e1055c68390f,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,鸿成·仁何府（二期）新建户表工程,out,DYS2024-12,WBHTGL-20240123-005,17059806454550000,2,0,德阳市供水安装工程队,legacy_contract_id,ffeffa68a4e845e4a886e1055c68390f,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0131,construction.contract,create_only,fffb346230da40f29947dbc8b439a83f,abee105af4f140e9a3596ff620d771d5,2630,303,界石围栏采购项目,out,CQS2024-142,WBHTGL-20240903-001,17253478472880000,2,0,重庆市固体废弃物运输有限公司,legacy_contract_id,fffb346230da40f29947dbc8b439a83f,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
contract_header_final132:0132,construction.contract,create_only,fffe3fc0c47c46988908ca8a21bd762c,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,旌阳区钉居建材经营部关闭自备水工程,out,DYS2024-185,WBHTGL-20240923-035,17270607864970000,2,0,德阳市供水安装工程队,legacy_contract_id,fffe3fc0c47c46988908ca8a21bd762c,use_model_sequence_only_after_write_authorization,defer_to_model_defaults_or_later_tax_precheck,create_as_draft_do_not_replay_legacy_workflow,do_not_create_lines,no
