coverage_state,legacy_material_id,material_name,spec_model,uom_text,line_rows,header_rows,qty,amount,target_material_catalog_id,target_catalog_name,target_spec_model,target_uom_text,exact_text_catalog_id,exact_text_match_count,name_spec_catalog_id,name_spec_match_count,has_promoted_product
catalog_ready_by_legacy_id,59b0b2ac55de41109817e0d29311a466,胭脂红卵石,3-5,t,2,2,156.0000,153240.00,6840769,胭脂红卵石,3-5,t,6840769,1,6840769,1,no
catalog_candidate_exact_text,35211,碎石,,m3,2,2,953.2350,152665.65,,,,,1498013,375,1494879,394,no
catalog_ready_by_legacy_id,937c052fdd214517a8cee99792ead85c,螺纹钢,12,t,2,1,33.4250,150175.11,6840770,螺纹钢,12,t,6840770,1,6840770,2,no
catalog_ready_by_legacy_id,6cb3d65001874e99b9ec4b4ee7bc6c26,铝材,断桥,t,1,1,6.1224,150000.00,6840771,铝材,断桥,t,6840771,1,6840771,1,no
catalog_ready_by_legacy_id,eecfecf41004451ba150248d071863f1,仿花岗岩芝麻白PC嵌边石,500*100*100,立方,2,2,107.0000,149800.06,6840772,仿花岗岩芝麻白PC嵌边石,500*100*100,立方,6840772,1,6840772,1,no
catalog_ready_by_legacy_id,75cfdf270fe84e7c950bccf4862bf908,矿渣硅酸盐水泥,32.5散装,t,2,2,364.9000,147348.42,6840773,矿渣硅酸盐水泥,32.5散装,t,6840773,1,6840773,1,no
catalog_ready_by_legacy_id,0c0ea1df8c3b4b559b91cc1e19dd0ed8,混凝土,C20细石,立方米,2,2,381.0000,146971.14,6840774,混凝土,C20细石,立方米,6840774,1,6840774,1,no
catalog_ready_by_legacy_id,4927d17418b645b8827360523cee673e,方矩管,,吨,1,1,27.0000,142398.00,6840775,方矩管,,吨,6840775,1,6840775,1,no
catalog_candidate_name_spec,8889b25f13a24b4e8da96d3f6f16ad5d,防裂贴,,米,1,1,11004.4819,142398.00,,,,,,0,1856992,2,no
catalog_ready_by_legacy_id,a3175602792b4b6684f7f48914da851b,电缆,WDZ-YJY-4*240+1*120,米,1,1,196.0000,141708.00,6840776,电缆,WDZ-YJY-4*240+1*120,米,6840776,1,6840776,1,no
catalog_ready_by_legacy_id,e16854e4e9f6421f9a234aa79ae0c4b4,商品混凝土,C40,立方米,1,1,300.0000,141000.00,6840777,商品混凝土,C40,立方米,6840777,1,6840777,1,no
catalog_candidate_name_spec,8b62db29fa624262a86b00cb9384768f,不锈钢栏杆,,㎡,1,1,780.0000,140400.00,,,,,,0,1524501,1,no
catalog_ready_by_legacy_id,88ac2825bbdf4e6fa5ec9fe5ced0bb74,花岗石*芝麻灰嵌边石,600*150*120,立方米,2,1,90.2700,139918.50,6840778,花岗石*芝麻灰嵌边石,600*150*120,立方米,6840778,1,6840778,1,no
catalog_ready_by_legacy_id,f4a177e0378f414dbd49845c4e8222a4,花岗石,芝麻灰荔枝面人行道砖600*300*50,平方米,1,1,1467.0000,139365.00,6840779,花岗石,芝麻灰荔枝面人行道砖600*300*50,平方米,6840779,1,6840779,1,no
catalog_ready_by_legacy_id,60aa67153b6f482c9f544f0ab4592838,镀锌管,114,吨,3,1,23.2560,139357.80,6840780,镀锌管,114,吨,6840780,1,6840780,2,no
catalog_ready_by_legacy_id,9cd7183670a043ce92fe77ac95975448,干混地面砂浆,M15,t,2,2,383.9700,138833.77,6840781,干混地面砂浆,M15,t,6840781,1,6840781,1,no
catalog_ready_by_legacy_id,401221541961436a9fc80a9c15caaea0,商品混凝土,C15,m3,5,5,316.0000,138133.92,6840782,商品混凝土,C15,m3,6840782,1,6840683,2,no
catalog_ready_by_legacy_id,3efabd3b2eb44313bb06cc1204328294,细粒式改性沥青砼,AC-13,吨,1,1,341.0000,138105.00,6840783,细粒式改性沥青砼,AC-13,吨,6840783,1,6840783,1,no
catalog_ready_by_legacy_id,00aab41dde984057b2bd7374b4be1c96,格宾石笼网箱,2*0.5*0.5米,个,4,4,3600.0000,135675.00,6840784,格宾石笼网箱,2*0.5*0.5米,个,6840784,1,6840784,1,no
catalog_ready_by_legacy_id,7d7605aaee8f426f866cb74cd31fe2b0,混凝土,C20,m3,1,1,401.0000,135538.00,6840785,混凝土,C20,m3,6840785,1,6840785,1,no
catalog_ready_by_legacy_id,11f2760f16b248a3a37a81f48aa041f0,螺纹钢,HRB400E 25,吨,2,2,35.9720,134809.76,6840786,螺纹钢,HRB400E 25,吨,6840786,1,6840786,1,no
catalog_ready_by_legacy_id,dbc65a0522804be5844bc647188e472b,水泥,42.5R,吨,5,5,337.0000,132600.00,6840787,水泥,42.5R,吨,6840787,1,6840787,1,no
catalog_ready_by_legacy_id,199a5f0ff9ad4835b44c83bc01a73181,HDPE缠绕结构壁B型管,DN1000,m,1,1,63.6300,132225.38,6840788,HDPE缠绕结构壁B型管,DN1000,m,6840788,1,6840788,1,no
catalog_ready_by_legacy_id,e00a377d93e5441590f04b06dbe1d1f3,沥青,70#,吨,1,1,35.0000,131306.00,6840789,沥青,70#,吨,6840789,1,6840789,1,no
catalog_ready_by_legacy_id,097aa027b8df4a0ca86bfed87025467e,双高筋增强聚乙烯HDPE缠绕管,DN500 SN10,米,1,1,462.0000,131208.00,6840790,双高筋增强聚乙烯HDPE缠绕管,DN500 SN10,米,6840790,1,6840790,1,no
catalog_candidate_exact_text,f2e3ce0c209342edbd253f15898a6028,螺纹钢HRB400E,Φ14E,吨,2,2,34.6080,130818.24,,,,,6840764,1,6840764,1,no
catalog_ready_by_legacy_id,882cb0dba66d410fb647e7fd2ab8a5ef,干混抹灰砂浆,M20,t,2,2,270.0000,127980.00,6840791,干混抹灰砂浆,M20,t,6840791,1,6840791,1,no
catalog_ready_by_legacy_id,a66b45805299481e9be256b1e922e714,螺纹钢,HRB400E 12,吨,1,1,35.4620,126953.96,6840792,螺纹钢,HRB400E 12,吨,6840792,1,6840792,1,no
catalog_ready_by_legacy_id,0176224eabc4420b8d69c641aa0aeca1,混凝土,C30,立方米,1,1,325.0000,123500.00,6840793,混凝土,C30,立方米,6840793,1,6840793,1,no
catalog_ready_by_legacy_id,96d46e3fb9a549b5bbc44230acee33a2,仿花岗岩芝麻灰PC砖,300*600*50,平方,1,1,1580.0000,123239.02,6840794,仿花岗岩芝麻灰PC砖,300*600*50,平方,6840794,1,6840794,1,no
catalog_ready_by_legacy_id,79e292945fe24bb3b9184c62582471f5,HDPE缠绕结构壁B型管,DN1200,m,1,1,42.4200,122317.02,6840795,HDPE缠绕结构壁B型管,DN1200,m,6840795,1,6840795,1,no
catalog_ready_by_legacy_id,c0405ab3352b4a478396062c4ea58602,乳化沥青,30#,吨,1,1,65.8130,120437.80,6840796,乳化沥青,30#,吨,6840796,1,6840796,1,no
catalog_ready_by_legacy_id,b0878089dcd34294af97feab21ee10e8,双高筋增强聚乙烯HDPE缠绕管,DN1000 SN10,米,1,1,114.0000,119700.00,6840797,双高筋增强聚乙烯HDPE缠绕管,DN1000 SN10,米,6840797,1,6840797,1,no
catalog_ready_by_legacy_id,f9938571619249ca96c7ae322ee92863,HDPE钢带增强管,DN600,米,1,1,270.0000,118800.00,6840798,HDPE钢带增强管,DN600,米,6840798,1,6840798,1,no
catalog_ready_by_legacy_id,8b0b477752044b4cb16e223032ac55f8,镀锌圆管,114,,2,1,19.1560,118204.32,6840799,镀锌圆管,114,,6840799,1,6840799,1,no
catalog_ready_by_legacy_id,fabd74dd36e6430dae20cb0c671668f9,干混地面砂浆,M10,t,4,4,276.7000,117801.08,6840800,干混地面砂浆,M10,t,6840800,1,6840800,1,no
catalog_ready_by_legacy_id,d37ce450dc2f4942a1326da758d1dd94,花岗石*芝麻灰路缘石,600*150*150,立方米,3,2,71.9685,115037.10,6840801,花岗石*芝麻灰路缘石,600*150*150,立方米,6840801,1,6840801,1,no
catalog_ready_by_legacy_id,c47c364f5fad4309899702abd2a3b671,全自动升降柱,LZYZ-D1-JT2023,套,1,1,29.0000,114550.00,6840802,全自动升降柱,LZYZ-D1-JT2023,套,6840802,1,6840802,1,no
catalog_candidate_exact_text,b82f3e8530b9433b837cd5ef702c0e8b,干混地面砂浆,M10,t,1,1,326.3600,113573.28,,,,,6840800,1,6840800,1,no
catalog_ready_by_legacy_id,3a4e637ea43948fe9038014bcc65aca3,不锈钢井盖,800*800*80,,6,2,432.0000,112396.00,6840803,不锈钢井盖,800*800*80,,6840803,1,6840803,1,no
catalog_ready_by_legacy_id,159361f63df0402595269094e03bb819,花岗石石材,花岗石路缘石1000*150*350,立方米,1,1,65.2600,112247.20,6840804,花岗石石材,花岗石路缘石1000*150*350,立方米,6840804,1,6840804,1,no
catalog_ready_by_legacy_id,f134aa3b307241e4b1b5a38b2fa5c255,丙烯酸高弹防水涂 料(屋面专用)HCA122- P-20，，JG/T375,,kg,1,1,5380.0000,112173.00,6840805,丙烯酸高弹防水涂 料(屋面专用)HCA122- P-20，，JG/T375,,kg,6840805,1,6840805,1,no
catalog_ready_by_legacy_id,e2ead6f4607c4cb7bf8fe8a37f75c889,LED显示屏,BTQ015,平方,1,1,11.4700,112004.55,6840806,LED显示屏,BTQ015,平方,6840806,1,6840806,1,no
catalog_ready_by_legacy_id,e4e5b1bf1aac440db207c276b1ec2043,室内小间距显示屏,BTQ015,平方,1,1,11.4700,112004.55,6840807,室内小间距显示屏,BTQ015,平方,6840807,1,6840807,1,no
catalog_ready_by_legacy_id,2f2cebf5ab2c4d82a06248d3307ce410,机砂,0-0.475cm,m3,1,1,644.2000,109514.00,6840808,机砂,0-0.475cm,m3,6840808,1,6840808,1,no
catalog_ready_by_legacy_id,79dddf6d557848a78bf6612df3289789,热轧带肋钢筋,20定尺9米,t,3,1,26.4060,108401.40,6840809,热轧带肋钢筋,20定尺9米,t,6840809,1,6840809,1,no
catalog_ready_by_legacy_id,d1be6fd2a6c447d7bad61fae1a7ac3a2,钢带缠绕管,SN1000 SN10,米,1,1,210.0000,107940.00,6840810,钢带缠绕管,SN1000 SN10,米,6840810,1,6840810,1,no
missing_legacy_material_id,,镀锌钢管,DN25,吨,2,1,20.0000,107800.00,,,,,,0,,0,no
catalog_ready_by_legacy_id,34301,道路护栏,,米,1,1,819.0000,106470.00,6840811,道路护栏,,米,6840811,1,6840811,1,no
catalog_ready_by_legacy_id,0b2ce8dada284caba3e41f437c535b38,景观灯,,盏,2,1,38.0000,105488.00,6840812,景观灯,,盏,6840812,1,6840812,1,no
catalog_ready_by_legacy_id,2ff4b700260948118bc88de7bd19307d,盘螺HRB400E,8,吨,6,6,26.2743,103192.88,6840813,盘螺HRB400E,8,吨,6840813,1,6840813,1,no
catalog_candidate_name_spec,42d6b22c111848f1ab5f68341c12fe3b,真石漆,,kg,2,2,10326.0000,102227.40,,,,,,0,1559212,3,no
catalog_ready_by_legacy_id,56927b2cb1e24e22be93fbceeec418ca,蒸压加气混泥土砌块,600*200*200,M3,1,1,397.4400,101347.20,6840814,蒸压加气混泥土砌块,600*200*200,M3,6840814,1,6840814,1,no
missing_legacy_material_id,,商品混凝土,C20,m3,1,1,240.0000,100800.00,,,,,6840661,1,6840661,2,no
catalog_ready_by_legacy_id,5879e4fa572f4e42aae39e8f7b869592,CGP强粘蠕变型高分子防水卷材,,M2,1,1,2500.0000,100000.00,6840815,CGP强粘蠕变型高分子防水卷材,,M2,6840815,1,6840815,1,no
catalog_ready_by_legacy_id,85744c0a5bcb40fbbfc208f7c6000014,螺纹钢HRB400E,Φ25E,吨,2,2,26.1990,99294.21,6840816,螺纹钢HRB400E,Φ25E,吨,6840816,1,6840816,1,no
catalog_candidate_exact_text,4ee61ffe538b46a2a8c7d9d51c23f135,碎石,,吨,1,1,1006.0000,98588.00,,,,,1494879,7,1494879,394,no
catalog_ready_by_legacy_id,60025b4215b8459aadea560591e7ecc4,京式护栏,,米,2,2,461.8686,98587.63,6840817,京式护栏,,米,6840817,1,6840817,1,no
catalog_ready_by_legacy_id,c54a563a55864fb5829e1e9b353f6848,微生物肥料,40kg/袋,吨,1,1,40.0000,98000.00,6840818,微生物肥料,40kg/袋,吨,6840818,1,6840818,1,no
catalog_ready_by_legacy_id,66113d08ac1d44f8bec1a30799edf85b,沥青,AH-70,t,1,1,23.7200,96480.44,6840819,沥青,AH-70,t,6840819,1,6840819,2,no
catalog_ready_by_legacy_id,bd6417965b37455f8c47d899e72b3cc8,elastopave C,6551/202 C-A,,1,1,2000.0000,96000.00,6840768,elastopave C,6551/202 C-A,KG,,0,6840768,1,no
catalog_ready_by_legacy_id,b09144f61dcf4991ac2e9d2e613ce239,elastopave C,6551 c-b,KG,1,1,2000.0000,96000.00,6840820,elastopave C,6551 c-b,KG,6840820,1,6840820,1,no
catalog_ready_by_legacy_id,874243de208941f08ed2289f6a67b75c,水泥,32.5,吨,5,5,282.0000,95980.00,6840821,水泥,32.5,吨,6840821,1,6840821,1,no
catalog_ready_by_legacy_id,9c9343ddc8ac47bc9a41c5a8ea43e84c,地面砂浆,干混M15,吨,1,1,257.0000,95604.00,6840822,地面砂浆,干混M15,吨,6840822,1,6840822,1,no
catalog_ready_by_legacy_id,677a7264a48c4cf195087427d90148e1,非焦油聚氨酯防水涂料,II型,kg,1,1,6345.0240,95175.36,6840823,非焦油聚氨酯防水涂料,II型,kg,6840823,1,6840823,1,no
catalog_ready_by_legacy_id,1f2adbed9716416aa7d40cf93481bca6,热镀锌矩管,60*120,根,1,1,20.9580,95149.32,6840824,热镀锌矩管,60*120,根,6840824,1,6840824,1,no
catalog_ready_by_legacy_id,44b312e455c5482dae9f4b27ee68a974,塑料浮筒（含配件）,,M2,3,3,194.2500,95045.96,6840825,塑料浮筒（含配件）,,M2,6840825,1,6840825,1,no
catalog_ready_by_legacy_id,3960617169d740688c2b39ecac25e365,切片椅,弧长10.35米,件,1,1,1.0000,95000.00,6840826,切片椅,弧长10.35米,件,6840826,1,6840826,1,no
catalog_ready_by_legacy_id,b01ded33e05f4a49911998f3f408bd84,切片椅,弧长10.4米,件,1,1,1.0000,95000.00,6840827,切片椅,弧长10.4米,件,6840827,1,6840827,1,no
catalog_ready_by_legacy_id,b5315d629782445f80e0da8e8b695931,JS-1型聚合物水泥 防水涂料,1.5mm,kg,1,1,8500.0000,93500.00,6840828,JS-1型聚合物水泥 防水涂料,1.5mm,kg,6840828,1,6840828,1,no
catalog_candidate_exact_text,fc0a18383067407da41af8facf5a1d00,螺纹钢HRB400E,Φ14E,吨,1,1,24.7200,93441.60,,,,,6840764,1,6840764,1,no
catalog_ready_by_legacy_id,07c6f4c45bf34898ab28c3b1e8109d09,商品混凝土,C30S6,立方米,2,2,233.5200,92940.96,6840829,商品混凝土,C30S6,立方米,6840829,1,6840829,1,no
catalog_ready_by_legacy_id,06344964d61344d6930445ed390feb33,镀锌管,DN125,米,3,3,995.0000,92535.00,6840830,镀锌管,DN125,米,6840830,1,6840830,2,no
catalog_ready_by_legacy_id,7f2753afe1fe4bc2af8169690e2ff8f9,反射涂料,,kg,1,1,4614.0000,92280.00,6840831,反射涂料,,kg,6840831,1,6840831,1,no
catalog_ready_by_legacy_id,bbaa3b7e9a704f11842d8c2cd9e5422e,自粘卷 材-自粘PY类 -SAM930PYIIPE3 10,3.0mm,㎡,1,1,2060.0000,91670.00,6840832,自粘卷 材-自粘PY类 -SAM930PYIIPE3 10,3.0mm,㎡,6840832,1,6840832,1,no
catalog_ready_by_legacy_id,159b62d1190c4e3499f8e0999b9a01e1,LED黑板灯,1220*115*38mm    XTHD3012-40N,,1,1,129.0000,91332.00,6840833,LED黑板灯,1220*115*38mm    XTHD3012-40N,,6840833,1,6840833,1,no
catalog_ready_by_legacy_id,10496efddb714a58bbdf8fc28f2e8a56,电表箱,DZ20T-250A/330,套,1,1,95.0000,91200.00,6840834,电表箱,DZ20T-250A/330,套,6840834,1,6840834,1,no
catalog_candidate_exact_text,5f1205b792174df09001a20add54a6d5,螺纹钢,HRB400E 25,吨,1,1,24.1200,91173.60,,,,,6840786,1,6840786,1,no
catalog_ready_by_legacy_id,bb6adf29468f48118c7d17cf105c0e4a,干混抹灰砂浆,M15,t,1,1,200.0000,90800.00,6840835,干混抹灰砂浆,M15,t,6840835,1,6840835,1,no
catalog_ready_by_legacy_id,f080ce14610c484a9644ba357d046841,N-HAP热浸塑钢管,φ200,m,1,1,1249.9200,90606.20,6840836,N-HAP热浸塑钢管,φ200,m,6840836,1,6840836,1,no
catalog_ready_by_legacy_id,5ec0c3c6621a4857aa3651c28a0dc576,水泥,42.5R袋装,吨,1,1,265.0000,90500.15,6840837,水泥,42.5R袋装,吨,6840837,1,6840837,1,no
catalog_ready_by_legacy_id,c89d2ff88f51445aa5be8b51af5a7cc4,II级国标钢筋砼平口管,Φ1500,m,1,1,96.6600,90315.24,6840838,II级国标钢筋砼平口管,Φ1500,m,6840838,1,6840838,1,no
catalog_ready_by_legacy_id,4ae9a8b1346a4d1198872d0f85ee860c,锈石,,m2,1,1,486.7189,90043.00,6840839,锈石,,m2,6840839,1,6840839,1,no
catalog_ready_by_legacy_id,731cd342c35446bb9d24f48e2a970cc6,热轧光圆钢筋棒材（HPB3000,盘元 8,吨,1,1,21.9510,89999.32,6840840,热轧光圆钢筋棒材（HPB3000,盘元 8,吨,6840840,1,6840840,1,no
catalog_ready_by_legacy_id,6026b4a6d95247e59cfe015feaf6f58e,热轧带肋钢筋,22定尺9米,t,2,1,21.5900,89594.60,6840841,热轧带肋钢筋,22定尺9米,t,6840841,1,6840841,1,no
catalog_candidate_exact_text,a42e65b368014ae987861f31301fdb3e,螺纹钢HRB400E,16,吨,2,2,22.3700,85634.90,,,,,6840694,1,6840694,1,no
catalog_ready_by_legacy_id,e365cdf0cdc14741afa5160e259fef6f,人工草坪,,㎡,1,1,72.1000,85078.00,6840842,人工草坪,,㎡,6840842,1,6840842,2,no
catalog_ready_by_legacy_id,9ab52dcacac1417ea1a4e336c0256ccd,热镀锌角钢,50,根,3,1,734.0000,83384.00,6840843,热镀锌角钢,50,根,6840843,1,6840843,1,no
catalog_ready_by_legacy_id,ca0d508cfb964af1b97bf4798191842f,电缆,WDZ-YJY-4*70+1*35,米,1,1,396.0000,82368.00,6840844,电缆,WDZ-YJY-4*70+1*35,米,6840844,1,6840844,1,no
catalog_ready_by_legacy_id,d540b9ba1ddc4da5bb21a1f769b9293c,II级国标钢筋砼平口管,Φ1000,m,1,1,164.5400,81462.11,6840845,II级国标钢筋砼平口管,Φ1000,m,6840845,1,6840845,1,no
catalog_candidate_name_spec,429538660ab84397817c8f1708335395,机制碎石,,t,1,1,678.5288,81423.45,,,,,,0,2201381,1,no
catalog_ready_by_legacy_id,ed514c808d824b439bccfeaec140cf0b,智慧平板,海信 98MR6D,台,1,1,1.0000,80559.00,6840846,智慧平板,海信 98MR6D,台,6840846,1,6840846,1,no
catalog_ready_by_legacy_id,64e5d943e585445b86087a92dbcc2ec3,切片椅,弧长8.05米,件,1,1,1.0000,80000.00,6840847,切片椅,弧长8.05米,件,6840847,1,6840847,1,no
catalog_ready_by_legacy_id,38f4df67a83246c8845f9bf44b906979,N-HAP热浸塑钢管,Φ200,米,1,1,1700.0000,77419.00,6840848,N-HAP热浸塑钢管,Φ200,米,6840848,1,6840848,1,no
catalog_ready_by_legacy_id,180800e431fe4e8caf9ade5cd2b9ab61,路沿石,900*300*1150,米,1,1,874.8000,76107.60,6840849,路沿石,900*300*1150,米,6840849,1,6840849,1,no
catalog_ready_by_legacy_id,976a54fe103b4860a906a2aee12c6164,盘螺HRB400E,Φ10E,吨,2,2,19.1400,75603.00,6840850,盘螺HRB400E,Φ10E,吨,6840850,1,6840850,1,no
catalog_ready_by_legacy_id,1e7658b3fba24c03bfa7387629c0ab77,双壁波纹管,DN300,m,1,1,1293.0000,75524.13,6840851,双壁波纹管,DN300,m,6840851,1,6840851,1,no
catalog_ready_by_legacy_id,e8da10b6c76748bd938bd91c3b996fda,自粘防水卷材,,M2,1,1,3421.0240,75262.53,6840852,自粘防水卷材,,M2,6840852,1,6840852,1,no
catalog_ready_by_legacy_id,5292977689f3427f828f8be2175690f5,镀锌角钢,50*50,t,1,1,14.8500,73953.00,6840853,镀锌角钢,50*50,t,6840853,1,6840853,1,no
catalog_ready_by_legacy_id,47ebc535577647da940535ac317aec6a,CT花岗石透水砖,芝麻灰荔枝面 盲道砖5cm厚,m2,1,1,311.0800,73915.59,6840854,CT花岗石透水砖,芝麻灰荔枝面 盲道砖5cm厚,m2,6840854,1,6840854,1,no
catalog_ready_by_legacy_id,4bb8377b947349249cbc6cff9a417066,螺纹钢,HRB400E 16,吨,2,2,20.8010,73807.07,6840855,螺纹钢,HRB400E 16,吨,6840855,1,6840855,1,no
catalog_ready_by_legacy_id,5dd3325877c94e01bde3c2bab22febd0,双高筋增强聚乙烯HDPE缠绕管,DN800 SN10,米,1,1,114.0000,73758.00,6840856,双高筋增强聚乙烯HDPE缠绕管,DN800 SN10,米,6840856,1,6840856,1,no
catalog_ready_by_legacy_id,6e74b413c33c44a3a4c7ec9524cad536,泡沫混凝土块,,㎡,1,1,262.9000,73612.00,6840857,泡沫混凝土块,,㎡,6840857,1,6840857,1,no
catalog_ready_by_legacy_id,48ca046dc9a14392b11a2886f4cc6fd5,细石商品砼,C15,立方米,2,2,184.0000,73600.00,6840858,细石商品砼,C15,立方米,6840858,1,6840858,1,no
catalog_candidate_exact_text,c5f9d4403af5493aa46f388cb1b283a8,标砖,,匹,2,2,197500.0000,73525.00,,,,,1681383,1,1681383,2,no
catalog_ready_by_legacy_id,ed92eac9df0143bdab874e3162fc6ea5,砂石碎石,1-3石,吨,5,5,1246.9500,72605.10,6840859,砂石碎石,1-3石,吨,6840859,1,6840859,1,no
catalog_ready_by_legacy_id,c7991fc555d145f890f642957543007f,螺纹钢HRB400E,Φ12,吨,2,2,21.3390,72375.06,6840860,螺纹钢HRB400E,Φ12,吨,6840860,1,6840860,1,no
catalog_candidate_exact_text,e229362b9b8f43c291f32b4cf632299d,商品混凝土,C20透水,m3,1,1,133.3000,72301.92,,,,,6840707,1,6840707,1,no
catalog_ready_by_legacy_id,86192d790582411295f9c69609635f7a,螺纹钢,12,吨,1,1,18.4700,72217.70,6840861,螺纹钢,12,吨,6840861,1,6840770,2,no
catalog_ready_by_legacy_id,57b992e8f74e4e24ac69e1b7efd7e1f1,高分子聚乙烯丙纶防水卷材,,㎡,1,1,1800.3340,72013.36,6840862,高分子聚乙烯丙纶防水卷材,,㎡,6840862,1,6840862,1,no
catalog_ready_by_legacy_id,6fcd6d44f4954206a1f81e68b24cb5a2,花岗石,花岗岩人行道板芝麻灰烧面30*60*5cm,平方米,1,1,554.0000,71743.00,6840863,花岗石,花岗岩人行道板芝麻灰烧面30*60*5cm,平方米,6840863,1,6840863,1,no
catalog_ready_by_legacy_id,c7552f33700e4642ae64bda74bee4ab3,钢筋混泥土整体人孔板,c30,m3,1,1,18.0000,71501.76,6840864,钢筋混泥土整体人孔板,c30,m3,6840864,1,6840864,1,no
catalog_ready_by_legacy_id,3ff620e282b84f8a8d6b6241b9e57fb7,机非隔离栏杆,,m,1,1,340.8000,71368.43,6840865,机非隔离栏杆,,m,6840865,1,6840865,1,no
catalog_ready_by_legacy_id,33751,瓷砖,800*800,片,1,1,2026.0000,70910.00,6840866,瓷砖,800*800,片,6840866,1,6840866,1,no
catalog_ready_by_legacy_id,c6091f841042483ab4a89836c878e156,芝麻灰花岗岩平石,12x15X50,米,2,2,1678.4900,70870.69,6840867,芝麻灰花岗岩平石,12x15X50,米,6840867,1,6840867,1,no
catalog_ready_by_legacy_id,72fe1d9f00c04ea5ae317639799330ca,HDPE钢带增强聚乙烯螺旋波纹管,DN500SN≥10,m,3,3,426.0000,70353.60,6840868,HDPE钢带增强聚乙烯螺旋波纹管,DN500SN≥10,m,6840868,1,6840868,1,no
catalog_ready_by_legacy_id,e8429c5b204f4639a127c0b8ae5631a8,钢筋混凝土承插管,DN600,米,1,1,356.0000,69420.00,6840869,钢筋混凝土承插管,DN600,米,6840869,1,6840869,1,no
catalog_ready_by_legacy_id,5cbfb03c45bb4983b86579494add4685,云杉板材,,立方米,4,4,43.2500,69200.00,6840870,云杉板材,,立方米,6840870,1,6840870,1,no
catalog_ready_by_legacy_id,830c3ee8642743cbb7d8980412a2787f,嵌边石,600*150*150,立方米,1,1,30.0001,69000.20,6840871,嵌边石,600*150*150,立方米,6840871,1,6840871,1,no
catalog_ready_by_legacy_id,1cf9efe609a046d2a8b0ec7808f0034d,路沿石,900*300*150,米,1,1,874.8000,68890.50,6840872,路沿石,900*300*150,米,6840872,1,6840872,1,no
catalog_ready_by_legacy_id,9b740b433e554af8ae3e7f6dc11af055,热轧带肋钢筋,16定尺9米,t,2,1,16.1840,68121.68,6840873,热轧带肋钢筋,16定尺9米,t,6840873,1,6840873,1,no
catalog_ready_by_legacy_id,3df2eb1446dc4f249fedab67afb400c1,矿渣硅酸盐水泥（袋装）,PSA32.5R,T,5,2,190.0005,67950.00,6840874,矿渣硅酸盐水泥（袋装）,PSA32.5R,T,6840874,1,6840874,1,no
catalog_ready_by_legacy_id,b94bd983510b477d8a4bc6c02102f7ec,镀锌管,114,,1,1,9.8700,67116.00,6840875,镀锌管,114,,6840875,1,6840780,2,no
catalog_ready_by_legacy_id,8e92879572004c3ba9683633eb1f99b5,商品混凝土,C30S6抗渗,立方米,1,1,142.0000,66372.22,6840876,商品混凝土,C30S6抗渗,立方米,6840876,1,6840876,1,no
catalog_ready_by_legacy_id,2dce5b5b337247019d2cacc5e4545371,砂石,中砂,吨,4,4,1143.1200,66300.96,6840877,砂石,中砂,吨,6840877,1,6840877,1,no
catalog_ready_by_legacy_id,5fef3455863144cb973e1e672e8799bd,中空玻璃,6+6LOWE中空,M2,1,1,549.8900,65986.80,6840878,中空玻璃,6+6LOWE中空,M2,6840878,1,6840878,1,no
catalog_ready_by_legacy_id,22a7bfee8c5444cfae6425897f94eda3,风行300SBS改性沥青防水卷材 IPYPEPE3 10 民建,4.0mm,㎡,1,1,1470.0000,65415.00,6840879,风行300SBS改性沥青防水卷材 IPYPEPE3 10 民建,4.0mm,㎡,6840879,1,6840879,1,no
catalog_ready_by_legacy_id,198c235a48d04e9c9f5276cbcea18113,印度红光面,,套,1,1,150.0000,65019.00,6840880,印度红光面,,套,6840880,1,6840880,1,no
catalog_candidate_name_spec,ec823f648b784819883393248df2e599,芝麻灰光面,,套,1,1,150.0000,65019.00,,,,,,0,1823863,3,no
catalog_candidate_name_spec,b09faea6bb1c4502bc9179b0436ef2aa,真石漆,,kg,2,2,7500.0000,64425.00,,,,,,0,1559212,3,no
catalog_ready_by_legacy_id,b94bd983510b477d8a4bc6c02102f7ec,镀锌管,114,t,1,1,9.6860,64411.90,6840875,镀锌管,114,,,0,6840780,2,no
catalog_ready_by_legacy_id,c9a32ebdd8d84f5f9f29980ce03cbdc6,凯达名门钢质门,90A模压门,樘,1,1,74.0000,64010.00,6840881,凯达名门钢质门,90A模压门,樘,6840881,1,6840881,1,no
catalog_ready_by_legacy_id,23adfed34e674e388f2efdf61e89f7a8,仿花岗石芝麻白PC嵌边石,500*100*100,立方,2,2,45.6000,63840.00,6840882,仿花岗石芝麻白PC嵌边石,500*100*100,立方,6840882,1,6840882,1,no
catalog_ready_by_legacy_id,e4c78afb7add40f99593b6a7040a20d5,盘螺HRB400E,10,吨,4,4,16.5540,63737.01,6840883,盘螺HRB400E,10,吨,6840883,1,6840883,1,no
catalog_ready_by_legacy_id,4a60bc43697243ffb134247456afd580,仿花岗石盲道PC砖,300*600*50,平方,1,1,816.6700,63700.26,6840884,仿花岗石盲道PC砖,300*600*50,平方,6840884,1,6840884,1,no
catalog_ready_by_legacy_id,96c7eb400681401782f83397e39f5ed8,热轧带肋钢筋,14定尺9米,t,2,1,15.3540,63514.38,6840885,热轧带肋钢筋,14定尺9米,t,6840885,1,6840885,1,no
